"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,376,33,2868,172,3083,2389,6067
0.027,383,35,2868,161,3056,2492,6067
0.029,390,36,2867,152,3024,2561,6067
0.031,397,37,2865,145,2986,2568,6067
0.033,404,36,2863,140,2952,2508,6067
0.035,411,36,2860,137,2916,2381,6067
0.037,417,35,2858,138,2874,2197,6067
0.039,422,35,2827,1995,2855,143,6067
0.041,427,33,2786,1754,2852,152,6067
0.043,430,32,2741,1526,2848,165,6067
0.045,433,32,2699,1319,2843,184,6067
0.047,435,32,2665,1147,2836,205,6067
0.049,436,33,2639,1013,2829,227,6067
0.051,436,35,2618,913,2821,249,6067
0.053,435,38,2601,839,2812,269,6067
0.055,432,43,2589,781,2805,288,6067
0.057,427,48,2572,742,2801,304,6067
0.059,420,58,2551,723,2799,317,6067
0.061,410,66,2532,684,2802,335,6067
0.063,397,76,2508,651,2809,352,6067
