"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,276,35,996,304,2391,911,5889
0.027,278,36,999,270,2339,907,5889
0.029,280,37,1005,249,2294,922,5889
0.031,282,39,1014,237,2247,949,5889
0.033,284,40,1026,233,2205,984,5889
0.035,285,41,1043,235,2166,1026,5889
0.037,286,41,1061,241,2138,1067,5889
0.039,286,41,1082,251,2119,1119,5889
0.041,286,40,1105,261,2113,1173,5889
0.043,285,38,1131,273,2120,1234,5889
0.045,285,37,1158,283,2142,1299,5889
0.047,284,35,1184,292,2176,1367,5889
0.049,284,34,1212,298,2225,1437,5889
0.051,284,33,1237,302,2280,1496,5889
0.053,283,32,1261,303,2343,1538,5889
0.055,283,31,1279,304,2404,1552,5889
0.057,283,31,1295,307,2462,1528,5889
0.059,282,31,1305,314,2503,1475,5889
0.061,282,33,1310,328,2524,1398,5889
0.063,280,34,1312,343,2526,1324,5889
0.065,279,36,1308,359,2514,1254,5889
0.067,278,39,1303,373,2501,1193,5889
0.069,276,43,1297,381,2497,1152,5889
0.071,274,47,1295,385,2507,1134,5889
0.073,272,52,1297,386,2529,1146,5889
0.075,270,58,1303,386,2568,1195,5889
0.077,268,64,1313,388,2615,1279,5889
0.079,266,72,1326,389,2689,1424,5889
0.081,263,80,1342,388,2784,1644,5889
0.083,261,89,1358,385,2881,1957,5889
0.085,257,97,1372,378,2943,2385,5889
0.087,254,104,1383,369,2957,2877,5889
0.089,250,108,1393,356,2937,3412,5889
0.091,246,110,1401,342,2988,4077,5889
0.093,242,110,1409,328,3002,360,5889
