"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,498,245,2152,147,3063,683,6200
0.027,491,238,2152,147,3052,659,6200
0.029,479,234,2153,151,3045,644,6200
0.031,463,232,2156,158,3039,636,6200
0.033,443,233,2161,170,3033,634,6200
0.035,423,235,2169,188,3026,638,6200
0.037,403,239,2183,212,3020,646,6200
0.039,386,245,2204,244,3018,658,6200
0.041,372,254,2233,278,3025,670,6200
0.043,361,268,2270,313,3042,678,6200
0.045,353,285,2312,342,3065,681,6200
0.047,347,304,2354,362,3088,674,6200
0.049,341,326,2393,373,3106,658,6200
0.051,336,347,2425,379,3113,638,6200
0.053,331,370,2454,382,3112,616,6200
0.055,326,393,2475,389,3101,589,6200
0.057,320,417,2492,400,3085,559,6200
0.059,313,445,2506,416,3070,529,6200
0.061,304,476,2516,434,3058,500,6200
0.063,293,515,2522,455,3051,472,6200
0.065,278,561,2525,476,3048,449,6200
0.067,261,609,2523,494,3048,430,6200
0.069,242,655,2518,506,3050,418,6200
0.071,225,691,2513,508,3054,417,6200
0.073,214,714,2510,499,3060,427,6200
0.075,208,725,2516,475,3068,452,6200
0.077,209,722,2528,442,3079,490,6200
0.079,216,709,2543,404,3094,530,6200
0.081,224,693,2556,371,3108,554,6200
0.083,232,681,2566,347,3119,548,6200
0.085,240,682,2571,336,3122,507,6200
0.087,246,701,2574,335,3118,448,6200
0.089,254,740,2574,343,3112,389,6200
