"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,281,96,834,436,2723,2352,5978
0.027,288,97,820,521,2961,1285,5978
0.029,294,99,809,617,2929,1057,5978
0.031,300,98,792,708,2913,934,5978
0.033,304,97,756,780,2904,866,5978
0.035,305,96,688,805,2895,839,5978
0.037,305,96,619,763,2889,830,5978
0.039,303,96,567,685,2878,836,5978
0.041,299,99,536,623,2866,841,5978
0.043,296,102,515,594,2854,842,5978
0.045,293,107,501,593,2849,841,5978
0.047,290,112,487,627,2848,850,5978
0.049,288,118,469,698,2846,882,5978
0.051,286,124,443,807,2840,937,5978
0.053,284,128,404,947,2808,1037,5978
0.055,279,129,371,1041,2742,1089,5978
0.057,274,1262,274,128,2623,1119,5978
0.059,256,1310,267,122,2556,999,5978
0.061,191,1426,262,115,2504,896,5978
0.063,112,1578,257,107,2470,820,5978
0.065,170,1631,253,100,2462,734,5978
0.067,241,1630,251,96,2480,670,5978
0.069,247,94,383,1620,2503,656,5978
