"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,223,62,1626,103,3694,524,6111
0.027,224,62,1620,128,3705,516,6111
0.029,225,66,1612,155,3725,490,6111
0.031,225,73,1604,175,3749,452,6111
0.033,225,82,1598,187,3773,410,6111
0.035,226,93,1593,192,3796,372,6111
0.037,226,105,1588,192,3799,3083,6111
0.039,227,119,1584,189,3761,3397,6111
0.041,228,133,1580,185,3756,3567,6111
0.043,230,146,1576,180,3789,3569,6111
0.045,232,154,1573,175,3837,3457,6111
0.047,234,157,1570,171,3856,263,6111
0.049,236,154,1568,170,3857,276,6111
0.051,237,144,1567,172,3857,297,6111
0.053,237,132,1567,177,3856,322,6111
0.055,236,118,1567,185,2934,5099,6111
0.057,235,107,1567,195,2605,3371,6111
