"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,310,119,1695,1237,2733,700,5933
0.027,315,119,1552,1368,2713,633,5933
0.029,319,119,1407,1373,2724,566,5933
0.031,325,118,1270,1281,2754,484,5933
0.033,329,117,1161,1158,2792,411,5933
0.035,333,116,1079,1047,2826,347,5933
0.037,337,115,1012,970,2854,298,5933
0.039,339,116,953,916,2875,260,5933
0.041,340,119,896,901,2887,236,5933
0.043,340,123,834,902,2895,220,5933
0.045,339,130,767,912,2900,211,5933
0.047,337,136,712,945,2900,214,5933
0.049,332,144,626,896,2903,207,5933
0.051,329,149,577,893,2899,219,5933
0.053,325,150,555,832,2901,220,5933
0.055,321,151,554,774,2902,220,5933
0.057,320,149,558,802,2899,240,5933
0.059,315,146,590,720,2908,215,5933
0.061,316,143,624,745,2910,220,5933
0.063,315,139,654,690,2921,197,5933
0.065,316,135,691,671,2930,181,5933
0.067,317,131,720,623,2940,155,5933
0.069,320,131,746,645,2945,155,5933
0.071,322,125,772,551,2954,121,5933
0.073,325,125,791,543,2956,118,5933
0.075,326,124,805,515,2958,114,5933
0.077,330,118,819,440,2961,99,5933
0.079,331,121,826,444,2961,111,5933
0.081,338,108,837,346,2964,92,5933
0.083,340,109,845,337,2962,107,5933
0.085,346,100,850,277,2964,103,5933
0.087,350,96,855,252,2963,115,5933
0.089,354,92,857,229,2963,127,5933
0.091,356,100,861,250,2957,169,5933
0.093,363,87,861,201,2962,164,5933
0.095,365,97,862,230,2951,212,5933
0.097,369,96,863,226,2949,228,5933
0.099,375,86,861,197,2957,225,5933
0.101,376,103,861,259,2938,280,5933
0.103,384,79,859,190,2957,231,5933
0.105,387,88,859,233,2947,262,5933
0.107,392,83,856,233,2959,253,5933
0.109,397,86,854,271,2958,267,5933
0.111,401,83,851,284,2960,261,5933
0.113,405,83,847,316,2961,267,5933
0.115,408,86,840,369,2956,287,5933
0.117,411,82,834,375,2960,283,5933
0.119,413,81,827,406,2958,302,5933
0.121,414,79,819,429,2959,320,5933
0.123,412,82,795,508,2951,390,5933
0.125,413,68,802,416,2970,346,5933
0.127,411,64,786,431,2974,383,5933
0.129,411,55,780,395,2990,387,5933
0.131,409,49,765,396,2996,429,5933
0.133,408,44,751,389,3006,467,5933
0.135,407,39,747,377,3015,495,5933
0.137,406,35,748,370,3019,518,5933
0.139,405,32,755,365,3017,528,5933
0.141,404,31,761,365,3001,534,5933
