"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,371,152,711,329,2697,1474,6156
0.027,373,146,711,309,2737,1493,6156
0.029,377,143,710,298,2786,1507,6156
0.031,380,141,708,289,2825,1505,6156
0.033,384,141,704,282,2836,1501,6156
0.035,387,140,698,273,2809,1489,6156
0.037,390,141,690,264,2741,1457,6156
0.039,393,141,682,255,2662,1374,6156
0.041,397,141,674,245,2593,1254,6156
0.043,400,141,669,237,2546,1136,6156
0.045,403,139,666,230,2521,1047,6156
0.047,405,136,668,223,2507,972,6156
0.049,407,132,672,215,2501,911,6156
0.051,407,127,677,206,2499,851,6156
0.053,406,122,684,196,2499,792,6156
0.055,406,120,690,193,2502,739,6156
0.057,405,114,695,182,2510,692,6156
0.059,407,112,701,182,2522,660,6156
0.061,410,111,706,186,2537,645,6156
0.063,414,109,711,191,2559,646,6156
0.065,418,108,717,200,2583,656,6156
0.067,424,107,723,214,2606,672,6156
0.069,427,102,729,218,2632,682,6156
0.071,429,99,734,223,2650,686,6156
0.073,431,95,739,225,2663,683,6156
0.075,432,91,743,229,2667,671,6156
