"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,423,258,2301,324,3096,1376,6200
0.027,432,236,2314,328,3108,1227,6200
0.029,442,218,2329,339,3111,1113,6200
0.031,451,204,2345,354,3117,1054,6200
0.033,461,193,2364,371,3145,1045,6200
0.035,469,185,2384,383,3236,1058,6200
0.037,476,179,2401,386,3329,826,6200
0.039,481,176,2412,379,3285,2413,6200
0.041,486,176,2414,367,3224,2834,6200
0.043,488,176,2409,352,3224,3257,6200
0.045,490,179,2400,336,3317,455,6200
0.047,491,182,2389,319,3309,427,6200
0.049,491,185,2378,302,3300,408,6200
0.051,491,188,2369,285,3292,396,6200
0.053,491,189,2359,269,3284,388,6200
0.055,492,188,2350,255,3277,384,6200
0.057,493,186,2339,245,3269,384,6200
0.059,495,182,2327,238,3259,385,6200
0.061,497,177,2314,235,3245,385,6200
0.063,500,173,2300,235,3226,381,6200
0.065,504,168,2287,234,3206,371,6200
0.067,508,164,2277,234,3187,358,6200
0.069,511,159,2269,235,3169,345,6200
0.071,514,155,2263,237,3155,335,6200
0.073,515,150,2257,243,3140,329,6200
0.075,514,144,2251,253,3126,327,6200
0.077,511,139,2242,266,3111,331,6200
0.079,505,133,2230,281,3096,337,6200
0.081,497,129,2217,294,3083,344,6200
0.083,488,124,2201,304,3073,352,6200
0.085,477,120,2187,311,3068,361,6200
0.087,467,117,2176,315,3067,372,6200
0.089,457,115,2168,321,3072,389,6200
0.091,447,115,2162,329,3079,409,6200
0.093,437,115,2159,342,3091,436,6200
0.095,425,116,2156,362,3105,467,6200
