"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,484,249,2510,186,3158,395,6200
0.027,493,231,2511,184,3157,409,6200
0.029,502,213,2512,183,3154,420,6200
0.031,512,195,2513,183,3149,428,6200
0.033,521,178,2513,183,3144,434,6200
0.035,530,161,2512,184,3139,437,6200
0.037,537,145,2511,185,3136,438,6200
0.039,544,131,2510,186,3136,436,6200
0.041,549,119,2508,186,3138,430,6200
0.043,553,109,2507,186,3146,421,6200
0.045,556,102,2506,185,3156,407,6200
0.047,558,96,2505,182,3169,388,6200
0.049,560,94,2504,177,3181,369,6200
0.051,561,95,2500,171,3193,355,6200
0.053,562,98,2494,167,3205,345,6200
0.055,563,104,2485,168,3217,342,6200
0.057,563,110,2475,174,3228,340,6200
0.059,562,117,2464,188,3235,339,6200
0.061,559,124,2452,209,3235,338,6200
0.063,553,132,2443,237,3232,332,6200
0.065,545,143,2435,269,3226,327,6200
0.067,533,155,2430,303,3213,324,6200
