"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,489,238,1995,305,2732,336,6200
0.027,495,224,1963,250,2742,306,6200
0.029,502,212,1938,210,2753,281,6200
0.031,511,203,1919,183,2764,258,6200
0.033,520,195,1901,164,2774,236,6200
0.035,529,188,1886,152,2783,217,6200
0.037,536,182,1872,144,2792,201,6200
0.039,540,176,1859,141,2799,189,6200
0.041,542,171,1847,140,2805,181,6200
0.043,541,166,1832,143,2810,177,6200
0.045,538,161,1812,149,2816,176,6200
0.047,532,156,1787,158,2823,178,6200
0.049,525,150,1753,168,2833,180,6200
0.051,517,144,1715,175,2845,179,6200
0.053,509,135,1673,178,2861,173,6200
0.055,501,127,1632,176,2878,162,6200
