"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,311,98,858,1388,2138,1141,6111
0.027,311,89,891,1143,2178,1408,6111
0.029,313,82,934,1051,2221,2034,6111
0.031,315,77,1013,1007,2144,4581,6111
0.033,318,73,1095,900,3079,969,6111
0.035,319,70,1140,803,3065,804,6111
0.037,320,67,1171,755,3062,705,6111
0.039,320,64,1204,761,3059,666,6111
0.041,320,61,1243,767,3057,614,6111
0.043,319,58,1287,792,3050,581,6111
0.045,317,55,1334,834,3038,555,6111
0.047,315,53,1382,890,3016,526,6111
0.049,314,51,1427,964,2987,501,6111
0.051,312,50,1473,1059,2953,473,6111
0.053,310,49,1525,1164,2920,446,6111
0.055,309,50,1597,1257,2887,415,6111
0.057,307,51,1685,1294,2860,383,6111
0.059,306,53,1782,1255,2837,351,6111
0.061,304,55,1857,1161,2820,324,6111
0.063,303,55,1909,1041,2807,299,6111
0.065,300,53,1946,923,2796,277,6111
0.067,297,48,1966,824,2788,263,6111
0.069,295,41,1978,740,2781,257,6111
