"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,351,113,2151,216,2824,202,6200
0.027,363,119,2167,199,2826,175,6200
0.029,375,126,2185,190,2829,158,6200
0.031,387,134,2203,188,2833,149,6200
0.033,399,144,2224,191,2837,146,6200
0.035,411,155,2247,198,2841,150,6200
0.037,421,166,2274,209,2847,161,6200
0.039,430,178,2303,219,2854,178,6200
0.041,437,189,2332,226,2863,202,6200
0.043,441,199,2362,228,2877,232,6200
0.045,444,208,2389,223,2895,264,6200
0.047,445,213,2411,214,2917,291,6200
0.049,445,215,2427,205,2940,309,6200
0.051,445,214,2438,198,2959,317,6200
0.053,443,210,2446,195,2975,317,6200
0.055,442,204,2452,196,2985,312,6200
0.057,441,198,2459,201,2991,305,6200
0.059,440,191,2468,208,2995,300,6200
0.061,438,185,2478,216,2997,298,6200
0.063,437,179,2493,222,3000,301,6200
0.065,436,173,2512,225,3005,310,6200
0.067,434,167,2534,222,3013,325,6200
0.069,433,162,2558,210,3026,347,6200
0.071,432,156,2581,193,3044,370,6200
0.073,430,151,2600,171,3068,393,6200
0.075,429,145,2615,149,3097,408,6200
0.077,427,139,2626,131,3125,417,6200
0.079,426,132,2633,116,3152,418,6200
0.081,425,125,2637,106,3174,414,6200
0.083,423,118,2640,99,3193,408,6200
0.085,422,111,2641,96,3208,400,6200
0.087,421,104,2642,96,3217,394,6200
0.089,419,98,2643,99,3223,385,6200
