"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,182,316,1257,1359,2206,188,5800
0.027,187,316,1214,1375,2177,210,5800
0.029,190,326,1165,1423,2142,228,5800
0.031,191,343,1108,1484,2105,236,5800
0.033,191,359,1060,1519,2076,235,5800
0.035,191,369,1032,1517,2055,229,5800
0.037,192,371,1028,1482,2042,224,5800
0.039,192,367,1043,1427,2034,221,5800
0.041,191,358,1067,1358,2030,221,5800
0.043,189,349,1092,1281,2028,222,5800
0.045,186,341,1113,1199,2027,225,5800
0.047,182,335,1127,1119,2027,230,5800
0.049,177,335,1136,1054,2027,237,5800
0.051,170,343,1143,1010,2027,250,5800
0.053,161,359,1151,994,2028,272,5800
0.055,151,381,1170,996,2031,305,5800
0.057,142,402,1208,1002,2041,350,5800
0.059,137,413,1269,985,2061,401,5800
0.061,139,410,1350,918,2096,451,5800
0.063,143,400,1428,814,2142,482,5800
