"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,311,140,1999,286,3020,226,6156
0.027,322,165,1976,293,3023,233,6156
0.029,330,181,1945,303,3028,241,6156
0.031,336,190,1906,308,3033,248,6156
0.033,340,197,1864,301,3037,254,6156
0.035,344,205,1821,279,3039,266,6156
0.037,349,216,1783,250,3040,290,6156
0.039,354,227,1753,226,3041,332,6156
0.041,359,240,1726,209,3044,404,6156
0.043,360,253,1704,203,3055,504,6156
0.045,358,264,1686,207,3079,617,6156
0.047,351,274,1668,220,3120,727,6156
0.049,343,282,1651,238,3173,811,6156
0.051,334,290,1631,264,3223,858,6156
0.053,327,298,1606,296,3265,893,6156
0.055,320,304,1578,332,3298,935,6156
0.057,313,308,1542,371,3324,1019,6156
0.059,307,306,1500,410,3341,1171,6156
0.061,302,298,1454,444,3305,1444,6156
0.063,296,281,1403,472,3117,1591,6156
0.065,291,259,1352,494,3002,1495,6156
0.067,287,233,1294,513,2951,1432,6156
0.069,283,202,1229,506,2923,1411,6156
0.071,281,177,1179,482,2895,1439,6156
0.073,279,157,1139,448,2855,1443,6156
