"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,356,639,1580,582,2324,464,6200
0.027,375,447,1609,532,2363,465,6200
0.029,378,309,1626,494,2401,458,6200
0.031,374,216,1632,477,2434,450,6200
0.033,369,151,1632,484,2465,444,6200
0.035,365,111,1623,523,2489,445,6200
0.037,363,89,1605,602,2508,455,6200
0.039,362,78,1580,719,2519,476,6200
0.041,363,74,1552,853,2524,508,6200
0.043,365,74,1526,992,2527,557,6200
0.045,366,75,1510,1116,2530,624,6200
0.047,368,76,1490,1215,2545,695,6200
0.049,370,77,1487,1280,2560,779,6200
0.051,371,78,1479,1302,2586,848,6200
0.053,371,78,1466,1299,2622,901,6200
0.055,372,78,1451,1280,2662,931,6200
0.057,372,78,1437,1257,2700,946,6200
0.059,372,78,1427,1243,2729,949,6200
0.061,373,78,1418,1242,2746,943,6200
0.063,373,80,1410,1256,2751,928,6200
0.065,374,82,1399,1277,2744,901,6200
0.067,374,84,1385,1298,2731,863,6200
0.069,374,87,1369,1307,2719,823,6200
0.071,373,90,1356,1299,2716,789,6200
0.073,373,93,1346,1273,2721,764,6200
0.075,372,96,1342,1234,2736,752,6200
0.077,370,99,1342,1187,2757,750,6200
0.079,368,103,1342,1137,2781,752,6200
0.081,366,107,1343,1092,2801,755,6200
0.083,364,112,1342,1052,2813,755,6200
0.085,362,117,1342,1028,2813,755,6200
0.087,361,124,1344,1016,2803,753,6200
0.089,359,131,1350,1016,2786,752,6200
0.091,358,140,1360,1020,2770,752,6200
0.093,356,149,1375,1024,2761,753,6200
0.095,355,159,1393,1022,2766,755,6200
0.097,353,169,1412,1012,2783,753,6200
0.099,350,179,1428,992,2809,739,6200
0.101,346,187,1438,970,2834,712,6200
0.103,340,193,1443,948,2855,674,6200
