"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,705,340,1638,221,2759,488,6200
0.027,713,313,1637,202,2747,436,6200
0.029,723,299,1639,190,2746,404,6200
0.031,733,293,1641,183,2751,382,6200
0.033,745,290,1643,177,2756,362,6200
0.035,757,288,1644,173,2758,348,6200
0.037,768,285,1645,170,2758,340,6200
0.039,778,280,1646,168,2754,340,6200
0.041,787,274,1646,166,2748,346,6200
0.043,795,267,1647,164,2742,355,6200
0.045,802,259,1648,163,2736,365,6200
0.047,808,250,1650,162,2731,370,6200
0.049,813,242,1652,161,2728,367,6200
0.051,818,235,1655,160,2726,356,6200
0.053,821,228,1659,159,2723,340,6200
0.055,824,222,1662,159,2719,321,6200
0.057,826,219,1666,160,2715,303,6200
0.059,830,220,1671,163,2711,288,6200
0.061,834,224,1676,168,2708,278,6200
0.063,839,233,1681,175,2706,271,6200
0.065,846,248,1687,184,2705,268,6200
0.067,854,268,1694,196,2705,268,6200
0.069,862,292,1701,211,2705,270,6200
0.071,868,321,1710,228,2707,272,6200
0.073,873,354,1720,245,2709,273,6200
0.075,874,392,1733,260,2714,272,6200
0.077,869,436,1747,270,2719,268,6200
0.079,860,487,1761,271,2726,262,6200
0.081,845,545,1773,265,2733,255,6200
0.083,826,614,1783,253,2739,247,6200
0.085,802,696,1792,238,2745,241,6200
0.087,775,794,1799,225,2751,239,6200
0.089,747,912,1807,214,2757,240,6200
0.091,722,1056,1815,207,2764,245,6200
0.093,706,1263,1825,203,2771,254,6200
0.095,734,1541,1836,202,2779,268,6200
0.097,810,1751,1847,204,2788,292,6200
0.099,811,1914,1857,209,2797,331,6200
0.101,604,2135,1864,214,2806,391,6200
0.103,424,1479,1869,220,2810,486,6200
0.105,436,1227,1871,226,2799,622,6200
0.107,433,1096,1873,230,2749,767,6200
0.109,421,1023,1874,234,2674,823,6200
0.111,401,988,1877,237,2627,817,6200
0.113,376,969,1882,241,2605,804,6200
0.115,349,955,1890,244,2604,797,6200
0.117,327,931,1899,245,2622,793,6200
0.119,311,894,1911,243,2660,785,6200
0.121,305,845,1925,239,2717,765,6200
0.123,301,790,1941,234,2794,711,6200
0.125,298,738,1960,228,2871,592,6200
0.127,295,693,1981,224,2910,450,6200
0.129,292,651,2002,219,2924,345,6200
0.131,291,612,2020,214,2927,282,6200
0.133,292,564,2035,208,2928,242,6200
0.135,294,510,2046,203,2929,222,6200
0.137,294,450,2053,200,2929,213,6200
0.139,294,386,2055,198,2928,213,6200
