"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,370,691,578,237,2641,437,5978
0.027,389,649,575,234,2634,420,5978
0.029,394,639,571,226,2626,416,5978
0.031,389,637,566,217,2620,418,5978
0.033,370,694,558,203,2615,444,5978
0.035,352,683,554,197,2616,456,5978
0.037,331,715,548,190,2620,492,5978
0.039,312,739,542,187,2629,537,5978
0.041,298,767,536,186,2643,598,5978
0.043,296,772,533,190,2662,665,5978
0.045,301,771,531,198,2691,744,5978
0.047,315,757,531,210,2731,831,5978
0.049,338,707,533,227,2792,894,5978
0.051,358,654,536,247,2859,923,5978
0.053,371,622,537,264,2905,922,5978
0.055,376,518,553,289,2944,865,5978
0.057,367,446,571,298,2952,825,5978
0.059,352,389,588,293,2940,793,5978
0.061,335,330,607,273,2925,751,5978
0.063,320,282,622,250,2905,706,5978
0.065,309,243,632,230,2891,663,5978
0.067,302,221,638,219,2878,633,5978
0.069,296,194,644,198,2890,588,5978
0.071,294,183,646,190,2903,565,5978
0.073,294,183,644,191,2919,560,5978
0.075,295,184,640,189,2947,556,5978
0.077,297,190,633,192,2975,568,5978
0.079,300,204,624,203,2993,617,5978
0.081,300,208,615,202,3029,645,5978
0.083,302,220,606,212,3043,732,5978
0.085,302,218,600,211,3063,804,5978
0.087,302,215,597,213,3053,933,5978
0.089,301,208,597,213,3006,1077,5978
0.091,301,198,600,211,2910,1100,5978
0.093,301,188,605,207,2847,1023,5978
0.095,301,182,609,205,2814,935,5978
0.097,304,185,612,216,2781,871,5978
0.099,303,172,617,203,2801,788,5978
0.101,303,170,619,205,2801,736,5978
0.103,303,169,620,210,2802,697,5978
0.105,303,169,620,217,2800,674,5978
0.107,301,168,618,226,2795,662,5978
0.109,299,168,616,238,2788,666,5978
0.111,297,169,613,252,2778,683,5978
0.113,294,168,609,264,2766,701,5978
0.115,291,169,606,279,2755,729,5978
0.117,289,171,603,293,2746,758,5978
0.119,288,173,602,304,2739,786,5978
0.121,287,174,604,311,2735,809,5978
0.123,288,179,608,326,2718,834,5978
0.125,289,180,614,330,2712,835,5978
0.127,291,185,623,346,2691,837,5978
0.129,297,196,632,384,2656,852,5978
0.131,300,198,647,404,2641,828,5978
0.133,306,205,662,443,2625,821,5978
0.135,312,211,678,486,2619,813,5978
0.137,319,217,692,532,2622,802,5978
0.139,327,223,702,582,2633,790,5978
0.141,335,227,706,642,2648,780,5978
0.143,344,230,703,711,2665,772,5978
