"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,432,168,2376,96,3817,1153,5978
0.027,439,160,2375,91,3833,1147,5978
0.029,444,154,2374,87,3853,1109,5978
0.031,450,150,2373,82,3875,1037,5978
0.033,455,146,2372,77,3893,941,5978
0.035,461,143,2370,73,3903,836,5978
0.037,468,141,2369,70,3905,741,5978
0.039,477,140,2366,68,3902,658,5978
0.041,486,139,2364,67,3897,596,5978
0.043,497,137,2362,68,3891,556,5978
0.045,507,133,2360,71,3888,538,5978
0.047,517,127,2358,76,3889,540,5978
0.049,526,119,2357,82,3894,564,5978
0.051,533,110,2355,90,3905,610,5978
0.053,538,102,2354,98,3920,685,5978
0.055,543,94,2350,105,3935,803,5978
0.057,546,88,2345,110,3935,989,5978
0.059,548,84,2339,113,3887,1221,5978
0.061,550,82,2332,115,3790,1424,5978
0.063,550,83,2325,116,3659,1560,5978
0.065,550,86,2318,116,3531,1615,5978
0.067,550,90,2312,117,3418,1635,5978
0.069,548,96,2306,120,3310,1638,5978
0.071,546,103,2300,126,3201,1625,5978
0.073,543,109,2293,135,3083,1576,5978
0.075,539,116,2286,149,2962,1472,5978
0.077,534,122,2275,170,2846,1319,5978
0.079,527,127,2262,201,2750,1124,5978
0.081,520,132,2243,241,2682,908,5978
0.083,510,137,2217,281,2649,713,5978
