"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,456,64,1759,203,2804,512,6067
0.027,453,64,1777,193,2804,498,6067
0.029,450,65,1794,190,2804,490,6067
0.031,446,66,1811,194,2806,488,6067
0.033,442,67,1829,203,2807,489,6067
0.035,438,70,1850,219,2807,494,6067
0.037,434,74,1876,243,2805,504,6067
0.039,431,79,1906,273,2800,519,6067
0.041,428,85,1943,310,2789,539,6067
0.043,425,92,1988,354,2774,567,6067
0.045,423,98,2045,406,2752,606,6067
0.047,420,105,2111,452,2730,657,6067
0.049,418,111,2185,482,2707,719,6067
0.051,417,116,2256,484,2692,785,6067
0.053,415,120,2314,460,2691,840,6067
0.055,413,122,2346,440,2702,847,6067
0.057,411,124,2364,431,2715,816,6067
0.059,409,124,2374,432,2727,769,6067
0.061,407,124,2383,429,2741,736,6067
0.063,403,124,2398,418,2752,736,6067
0.065,398,125,2421,386,2768,785,6067
0.067,392,126,2447,326,2802,891,6067
0.069,385,127,2463,260,2859,1006,6067
0.071,379,126,2471,204,2930,1095,6067
0.073,373,125,2474,163,2999,1145,6067
0.075,369,123,2475,132,3059,1149,6067
0.077,367,122,2475,112,3099,1130,6067
0.079,366,121,2474,99,3126,1104,6067
0.081,368,120,2475,88,3145,1071,6067
0.083,371,119,2476,82,3161,1050,6067
0.085,374,117,2479,77,3180,1042,6067
0.087,377,116,2483,74,3206,1055,6067
0.089,380,114,2489,72,3248,1084,6067
0.091,382,112,2495,72,3302,1135,6067
0.093,383,111,2502,73,3373,1193,6067
0.095,383,110,2511,76,3460,1256,6067
0.097,382,110,2521,81,3569,1312,6067
0.099,379,110,2532,89,3694,1331,6067
0.101,375,111,2546,97,3852,1272,6067
0.103,369,114,2562,104,3979,942,6067
0.105,363,113,2580,104,3962,676,6067
0.107,357,113,2593,102,3942,523,6067
0.109,352,112,2603,98,3928,416,6067
0.111,347,107,2607,93,3915,339,6067
0.113,345,103,2607,91,3908,287,6067
0.115,343,99,2603,91,3907,251,6067
0.117,342,94,2597,94,3907,228,6067
0.119,341,88,2588,99,3911,213,6067
0.121,339,84,2577,105,3916,206,6067
0.123,337,81,2565,112,3921,204,6067
0.125,334,78,2554,119,3928,206,6067
0.127,330,77,2546,125,3935,211,6067
0.129,326,76,2540,129,3944,220,6067
0.131,322,75,2537,131,3955,234,6067
0.133,318,74,2535,133,3968,255,6067
0.135,314,73,2533,132,3984,284,6067
0.137,312,72,2530,131,3999,317,6067
0.139,310,71,2527,129,4013,353,6067
0.141,308,70,2524,125,4022,390,6067
0.143,308,70,2521,121,4024,423,6067
0.145,308,71,2521,118,4019,449,6067
0.147,308,72,2522,112,4007,467,6067
0.149,308,73,2525,109,3987,472,6067
0.151,309,74,2529,107,3965,463,6067
0.153,309,75,2534,106,3941,445,6067
0.155,309,76,2538,107,3920,420,6067
0.157,308,78,2541,110,3902,399,6067
0.159,307,79,2543,114,3891,386,6067
0.161,306,80,2543,121,3883,383,6067
0.163,304,82,2541,129,3878,388,6067
0.165,301,84,2540,141,3875,397,6067
0.167,299,85,2539,152,3873,407,6067
0.169,296,86,2540,164,3873,417,6067
0.171,294,88,2544,177,3876,426,6067
0.173,292,89,2548,188,3882,434,6067
0.175,290,91,2555,196,3891,443,6067
0.177,288,94,2562,201,3902,449,6067
0.179,287,96,2569,200,3914,452,6067
0.181,286,98,2576,194,3924,453,6067
0.183,285,100,2581,182,3930,457,6067
0.185,283,102,2588,169,3931,465,6067
0.187,281,105,2596,156,3928,482,6067
0.189,278,107,2604,143,3916,514,6067
0.191,275,111,2612,132,3898,556,6067
0.193,269,116,2619,127,3874,607,6067
0.195,262,127,2626,126,3849,654,6067
0.197,254,140,2630,127,3818,705,6067
0.199,242,166,2634,132,3795,745,6067
