time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025444,372.8,561.7,949.9,853.5,2449.4,1364.0,368.7,984.7,2685.3,179.1,64
0.027444,363.6,212.9,1041.2,803.4,2762.2,1236.4,366,985.8,2725.9,178.5,65.5
0.029444,357.9,115.7,1005.9,838.1,2967.2,921.1,362,988.4,2785.8,177.9,66.8
0.031444,356.4,75.9,962.1,792.6,2979.0,663.0,357.7,993.5,2855.6,177.2,67.8
0.033444,354.7,52.7,978.6,599.0,2951.4,552.4,353.8,1001.9,2924.4,176.4,68.6
0.035444,353.4,38.1,1012.9,403.4,2939.7,522.5,350.8,1014.1,2982.7,175.6,69.3
0.037444,352.0,31.3,1037.7,286.5,2957.2,546.3,349.1,1030,3023.5,174.7,69.9
0.039444,349.7,29.0,1057.0,225.6,2991.8,600.7,348.4,1048.8,3044,173.9,70.4
0.041444,347.4,29.2,1073.8,201.4,3020.3,662.6,348.3,1069.4,3045.1,173,70.8
0.043444,345.9,30.3,1091.1,198.2,3030.7,703.9,348.1,1090.5,3030.9,172,71.1
0.045444,345.0,31.0,1110.8,200.0,3025.8,713.7,347.4,1110.9,3007.6,171.1,71.3
0.047444,344.2,30.9,1131.9,194.1,3008.6,689.8,345.8,1130,2981.6,170.2,71.5
0.049444,343.2,30.7,1151.4,179.6,2978.2,619.2,343.4,1148.1,2958,169.3,71.7
0.051444,341.9,31.3,1166.8,168.5,2949.8,527.1,340.9,1166.2,2939.8,168.4,71.7
0.053444,340.8,32.8,1181.4,169.6,2931.6,427.2,338.9,1185.8,2927.5,167.5,71.8
0.055444,340.4,35.7,1199.8,188.7,2919.4,315.8,338.3,1208.9,2919.7,166.6,71.7
0.057444,340.9,41.2,1227.2,230.0,2906.4,211.4,339.7,1237.2,2913.5,165.7,71.7
0.059444,343.2,50.1,1267.5,289.2,2893.5,140.8,343.3,1271.6,2906.3,164.9,71.5
0.061444,348.2,61.6,1320.9,345.9,2881.9,103.7,348.8,1312.3,2896.4,164.1,71.4
0.063444,354.2,71.6,1373.6,369.4,2872.8,88.0,355.2,1358.3,2883.4,163.3,71.2
0.065444,359.4,79.0,1420.4,356.0,2865.8,80.3,361.3,1407.6,2869,162.5,71
0.067444,363.4,83.7,1460.6,317.1,2860.8,77.6,365.8,1457.9,2855.8,161.8,70.7
0.069444,366.1,87.7,1497.4,272.3,2857.3,81.5,367.6,1506.2,2846.6,161.1,70.4
0.071444,366.3,93.2,1534.3,236.6,2856.3,94.1,366.1,1550.2,2843.8,160.4,70.1
0.073444,363.6,101.7,1576.6,207.5,2859.6,113.1,361.4,1588.1,2848.2,159.8,69.8
0.075444,358.3,111.2,1621.6,169.6,2865.1,130.4,354.3,1618.6,2858.7,159.2,69.4
0.077444,350.9,114.1,1650.5,134.1,2866.9,145.2,346.3,1641.7,2872.8,158.6,69.2
0.079444,341.4,105.3,1663.3,114.5,2868.4,170.5,338.9,1657.5,2886.7,158,69.1
0.081444,331.8,85.5,1666.9,116.3,2881.2,219.1,333.8,1666.6,2896.9,157.5,69.1
0.083444,325.0,66.1,1667.4,148.3,2917.9,302.8,331.9,1669.6,2900.6,156.9,69.3
