time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025510,348.5,672.7,940.7,567.4,2330.1,640.4,366,925.7,2301.6,149.2,60
0.027510,379.1,521.4,954.0,514.1,2299.0,596.3,376.3,945.4,2300.1,148.7,60.8
0.029510,396.6,420.4,978.6,446.8,2281.6,524.0,391.1,972.8,2297.4,148,61.4
0.031510,413.1,353.4,999.6,389.7,2272.8,438.9,407.3,1001.1,2293.4,147.4,61.9
0.033510,427.7,312.6,1009.8,352.5,2273.3,363.8,421.6,1023.5,2288.4,146.7,62.1
0.035510,435.8,299.7,1011.4,346.0,2283.0,331.5,431,1034.9,2283.4,146,62.3
0.037510,437.2,304.1,1010.9,363.0,2296.2,352.0,433.6,1033.4,2280.1,145.3,62.5
0.039510,430.9,315.5,1010.9,386.7,2305.9,430.2,428.7,1020.4,2280.5,144.5,62.7
0.041510,414.4,322.7,1006.6,391.7,2301.2,543.1,417.1,1000.3,2287,143.8,63
0.043510,392.0,314.3,996.2,368.1,2286.8,596.5,400.8,979.1,2301.3,143.1,63.3
0.045510,371.3,295.2,982.8,335.6,2296.4,584.7,382.3,962.8,2324,142.3,63.7
0.047510,356.8,273.4,971.3,314.1,2330.5,566.1,364.2,955.3,2354.5,141.6,64.1
0.049510,348.1,251.1,968.4,317.8,2381.8,565.6,348.9,957.3,2390.3,140.9,64.5
0.051510,343.8,222.9,976.3,350.1,2452.9,556.7,337.5,966,2427.6,140.2,64.9
0.053510,342.1,197.2,984.7,396.6,2514.5,486.1,330.6,975.6,2461.8,139.6,65.2
0.055510,339.6,181.6,976.3,438.8,2527.5,390.2,327.3,979.1,2488.5,138.9,65.5
0.057510,332.4,169.7,940.5,448.2,2496.4,336.4,326.5,970.3,2504.1,138.3,65.9
0.059510,323.0,157.5,892.0,423.1,2451.6,288.0,326.4,946,2507,137.7,66.2
0.061510,316.2,151.6,850.8,397.1,2430.0,237.0,325.9,907.1,2497.9,137.2,66.5
0.063510,314.2,156.0,833.5,407.5,2438.4,220.5,324,859.7,2480.1,136.6,66.7
0.065510,314.9,163.2,840.1,456.1,2465.5,231.6,320.9,813.5,2458.4,136.1,66.9
0.067510,315.7,163.9,863.7,505.2,2498.6,259.3,316.9,780.4,2438.8,135.6,67
0.069510,315.4,161.7,882.8,525.7,2516.7,301.5,313.2,771.8,2426.9,135.2,67
0.071510,314.4,163.1,883.1,534.0,2494.6,341.5,310.8,795.5,2426.8,134.8,67
0.073510,314.0,168.3,872.4,548.5,2445.0,343.5,310.6,853.6,2440.2,134.4,66.9
0.075510,316.2,178.5,861.2,592.6,2404.9,332.0,312.9,941.4,2466.1,134,66.8
0.077510,322.5,192.7,861.1,714.8,2393.2,358.7,317.2,1048,2500.4,133.6,66.8
0.079510,330.4,196.6,911.4,1008.7,2423.2,462.7,322.6,1157.4,2537.3,133.3,66.7
0.081510,331.0,176.8,1183.2,1402.9,2515.9,620.4,327.9,1252.3,2570.1,132.9,66.7
0.083510,326.3,151.3,1481.8,1031.0,2654.8,724.9,331.7,1316.6,2592.6,132.6,66.7
0.085510,321.3,134.0,1549.5,762.6,2744.5,787.5,333.1,1339.3,2600.6,132.3,66.8
