time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025683,475.1,92.6,1525.2,2787.6,2047.2,241.2,472.3,1582.2,2015.8,168.8,69.2
0.027683,482.0,77.9,1619.0,1866.0,2050.8,330.9,477.8,1573.9,2043.4,168.7,70.3
0.029683,486.9,70.0,1594.8,1290.1,2075.4,399.1,485.7,1560.5,2084.2,168.6,71.2
0.031683,492.1,66.0,1539.8,951.5,2111.3,410.3,494.2,1542.5,2131.4,168.4,71.9
0.033683,497.1,64.4,1505.5,746.1,2150.1,404.5,501.7,1520.2,2177.9,168.2,72.4
0.035683,501.6,64.8,1481.4,588.2,2202.9,382.8,507,1493.9,2217.7,168,72.7
0.037683,505.2,67.4,1457.6,488.6,2249.7,339.0,509.7,1463.2,2247.2,167.7,72.9
0.039683,508.3,72.0,1432.7,448.4,2276.5,303.9,510.2,1428.1,2265.9,167.5,73
0.041683,511.5,79.4,1401.2,453.5,2290.6,287.8,509.6,1388.3,2275.8,167.2,73
0.043683,514.5,88.2,1359.5,484.6,2295.5,283.5,509.2,1344.3,2280.7,166.9,72.9
0.045683,517.3,96.8,1299.5,512.1,2294.7,280.3,510.2,1297.4,2284.9,166.5,72.9
0.047683,519.3,104.0,1235.5,510.2,2295.0,281.2,513.1,1249.7,2291.9,166.2,72.8
0.049683,520.4,111.2,1180.7,484.7,2301.3,300.0,517.7,1204,2303.4,165.9,72.8
0.051683,521.2,118.1,1149.5,461.1,2312.1,341.4,522.7,1163.4,2318.7,165.5,72.7
0.053683,521.0,126.6,1132.9,444.8,2324.3,397.4,526.3,1130.9,2335.7,165.2,72.6
0.055683,518.6,135.4,1124.3,425.7,2335.1,442.2,526.9,1107.9,2350.8,164.9,72.4
0.057683,514.0,142.3,1118.2,396.9,2348.6,467.1,522.8,1094.3,2361.3,164.5,72.3
0.059683,507.5,146.1,1109.1,368.7,2362.5,470.8,513.9,1088.1,2365.8,164.2,72.1
0.061683,499.1,151.5,1091.3,351.3,2371.4,467.6,500.7,1085.2,2365.2,163.8,71.8
0.063683,492.0,165.1,1067.7,358.4,2375.4,481.7,485.5,1080,2362.7,163.5,71.6
0.065683,487.0,195.5,1038.6,393.0,2380.5,524.9,470.9,1067,2363.6,163.2,71.3
0.067683,480.5,237.3,1007.0,427.1,2389.4,549.4,459.9,1041.1,2373.2,162.8,71
0.069683,466.5,278.1,976.2,437.1,2411.5,502.1,455.1,999.8,2395.9,162.5,70.7
0.071683,449.7,307.6,952.3,447.0,2445.6,419.6,457.7,943,2433.6,162.2,70.3
0.073683,438.2,343.1,920.9,499.9,2478.7,357.3,467.4,874.4,2484.8,161.9,69.9
0.075683,447.1,403.0,861.3,608.8,2502.8,348.6,482.6,800.3,2544.4,161.6,69.4
0.077683,503.5,497.9,738.9,743.0,2528.9,399.2,500,729.2,2604.6,161.3,68.8
0.079683,546.5,1088.6,609.4,401.9,2587.9,518.2,516.1,670.1,2656.4,160.9,68
0.081683,502.0,1252.2,620.9,342.9,2712.5,626.0,527.4,630.9,2691.4,160.6,67.2
0.083683,560.1,1110.8,620.2,356.9,2823.8,600.5,531.4,617.2,2703.8,160.3,66.2
