time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025844,568.5,300.7,1698.1,328.2,2578.4,336.5,572.6,1701,2578.2,262,70.5
0.027844,598.0,277.8,1701.6,308.8,2585.2,294.4,595.1,1702.8,2588,263.2,71.5
0.029844,628.1,268.9,1708.6,284.4,2603.0,261.1,625.1,1704.1,2600.7,264.2,72.4
0.031844,655.8,258.8,1707.2,251.4,2615.5,228.7,654.6,1702.9,2612.5,265,73
0.033844,675.4,245.7,1696.5,220.4,2619.3,204.6,677.6,1697.3,2620.2,265.6,73.3
0.035844,689.5,232.9,1682.3,194.3,2619.5,184.4,692.1,1686.8,2622.7,266,73.5
0.037844,699.3,222.6,1670.3,177.6,2619.7,170.6,700,1673.4,2621.2,266.3,73.6
0.039844,707.6,211.4,1661.4,171.1,2620.0,166.4,705.6,1661,2618,266.4,73.5
0.041844,715.4,199.7,1657.3,178.3,2619.1,174.4,713.4,1654.4,2616,266.4,73.4
0.043844,725.5,189.3,1659.4,202.4,2616.9,192.1,725.2,1657.1,2616.9,266.2,73.3
0.045844,739.0,182.7,1669.7,239.4,2618.0,207.2,740.5,1668.5,2620.8,265.9,73.3
0.047844,754.8,177.7,1683.4,272.3,2624.8,206.0,756.4,1683.2,2626.3,265.4,73.2
0.049844,769.8,170.2,1690.1,296.1,2632.6,190.6,769.5,1692.6,2631.3,264.8,73.1
0.051844,778.3,164.2,1682.4,320.5,2635.3,175.3,777.6,1688.1,2633.6,264.1,73
0.053844,780.9,164.4,1662.3,359.1,2632.7,165.5,780.2,1665.6,2632.4,263.2,72.8
0.055844,778.9,172.3,1634.9,412.8,2627.3,162.5,778.6,1628.3,2628.2,262.1,72.4
0.057844,774.4,189.5,1599.1,487.1,2621.4,164.1,774.9,1586.5,2622.7,260.9,71.9
0.059844,770.6,215.9,1560.2,567.7,2617.7,168.6,771.6,1553.6,2618.2,259.5,71.2
0.061844,771.0,256.7,1523.6,642.8,2617.9,177.0,770.3,1541.2,2616.4,258,70.3
