time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025370,1078.6,359.5,1369.9,326.3,2432.1,381.6,980.6,1367.9,2430.7,0,62.4
0.027370,1029.9,377.7,1367.3,235.1,2425.7,345.7,973.2,1367.6,2434.9,0,64.1
0.029370,979.9,394.5,1365.9,178.0,2430.0,319.1,961.3,1367.1,2441.7,0,65.5
0.031370,932.1,402.7,1368.2,143.4,2446.7,296.9,945.5,1366.3,2451.3,0,66.6
0.033370,891.4,399.2,1371.4,125.0,2469.5,278.0,926.8,1365.3,2463.5,0,67.5
0.035370,857.2,387.1,1371.9,120.2,2495.0,262.9,906,1364,2478.3,0,68.3
0.037370,831.0,370.3,1366.5,128.6,2519.1,251.1,884.3,1362.3,2495.4,0,68.8
0.039370,810.0,346.4,1354.5,144.1,2538.9,239.1,862.7,1360.3,2514.6,0,69.3
0.041370,794.2,316.6,1338.9,157.1,2552.8,228.0,842.2,1357.9,2535.7,0,69.5
0.043370,784.9,290.7,1327.8,162.3,2559.8,224.5,823.6,1355.4,2558.1,0,69.6
0.045370,781.9,284.5,1329.1,167.3,2560.0,242.2,807.6,1352.7,2581.5,0,69.6
0.047370,783.6,319.9,1344.1,192.6,2557.3,303.3,794.7,1350,2605.2,0,69.4
0.049370,797.5,406.2,1370.8,261.0,2571.2,413.3,785,1347.5,2628.6,0,69.3
0.051370,841.1,499.8,1409.7,376.5,2624.7,518.4,778.5,1345.3,2651.2,0,69.2
0.053370,869.2,550.0,1396.9,431.2,2671.8,575.4,775,1343.5,2672.1,0,69.2
0.055370,826.1,576.8,1329.0,304.9,2693.2,600.8,774.2,1342.5,2690.9,0,69.5
0.057370,785.9,508.4,1311.5,185.7,2730.5,591.6,775.4,1342.2,2707,0,69.8
0.059370,778.8,455.0,1315.8,136.3,2768.6,593.6,778.1,1342.8,2720,0,70.2
0.061370,781.6,436.2,1327.6,116.0,2784.2,597.9,781.7,1344.4,2729.4,0,70.5
0.063370,781.2,431.7,1340.3,103.8,2778.3,581.6,785.6,1347,2735.3,0,70.7
0.065370,777.8,413.8,1349.6,91.7,2759.1,544.1,789.2,1350.5,2737.6,0,70.9
0.067370,778.3,378.6,1353.3,81.0,2730.7,496.7,792.4,1354.8,2736.4,0,70.9
0.069370,781.0,347.5,1355.7,74.3,2700.9,436.9,794.8,1359.8,2732.2,0,70.9
0.071370,779.2,331.2,1361.5,73.3,2680.9,387.9,796.5,1365.2,2725.4,0,70.9
0.073370,774.9,319.9,1372.3,75.0,2674.2,365.4,797.5,1370.7,2716.6,0,70.8
0.075370,774.6,303.0,1383.0,73.0,2674.7,363.5,798.2,1376.2,2706.6,0,70.8
0.077370,778.8,292.4,1390.3,68.7,2678.8,370.8,799,1381.3,2695.9,0,70.7
0.079370,784.7,301.8,1395.8,67.5,2685.6,383.2,800.2,1385.8,2685.3,0,70.8
0.081370,794.3,324.7,1399.8,69.7,2691.5,397.5,802.4,1389.5,2675.4,0,70.9
0.083370,809.2,334.0,1399.9,70.7,2690.6,398.5,805.9,1392.4,2666.7,0,71
0.085370,825.2,325.5,1396.7,69.1,2683.4,393.4,811.2,1394.2,2659.6,0,71.2
0.087370,839.4,317.6,1393.1,70.0,2672.7,403.8,818.3,1395.1,2654.4,0,71.3
0.089370,851.8,327.9,1391.8,78.9,2660.1,442.8,827.4,1395.1,2651.1,0,71.4
0.091370,862.4,348.6,1392.4,89.0,2647.9,473.1,838.4,1394.3,2649.6,0,71.5
0.093370,869.6,359.9,1391.3,88.2,2638.2,460.9,851.2,1393,2649.8,0,71.5
0.095370,875.0,363.7,1387.6,79.2,2634.5,415.4,865.2,1391.4,2651.2,0,71.6
0.097370,880.8,367.3,1382.6,69.2,2646.7,342.3,880.1,1389.9,2653.4,0,71.7
0.099370,891.9,368.6,1378.5,62.8,2668.0,263.4,895.3,1388.6,2655.9,0,71.8
0.101370,908.5,344.6,1377.9,59.1,2675.4,217.8,910.1,1387.9,2658.3,0,72
0.103370,923.2,303.3,1379.5,54.3,2671.5,194.1,924.2,1388,2660,0,72.1
0.105370,933.8,263.7,1381.4,48.9,2664.1,177.0,936.9,1388.9,2660.7,0,72.1
0.107370,941.7,236.1,1384.6,46.8,2655.9,165.9,947.9,1390.9,2660.1,0,71.9
0.109370,949.4,229.8,1394.3,55.3,2647.1,165.7,956.9,1393.9,2658.1,0,71.7
0.111370,954.1,236.2,1415.2,78.6,2641.6,170.8,963.8,1397.7,2654.8,0,71.4
0.113370,954.8,230.9,1432.5,93.3,2639.2,165.4,968.7,1402.4,2650.1,0,71.2
0.115370,955.8,220.8,1433.4,88.9,2635.8,153.9,971.6,1407.5,2644.5,0,71
0.117370,954.9,205.7,1426.2,76.1,2631.5,142.5,972.9,1412.9,2638.3,0,70.9
0.119370,949.3,186.9,1417.2,64.0,2626.1,139.0,973,1418.2,2631.9,0,70.7
0.121370,943.6,181.7,1410.4,63.4,2618.9,167.0,972.3,1423.1,2625.9,0,70.5
0.123370,954.5,208.9,1411.0,85.9,2615.7,250.5,971.2,1427.3,2620.6,0,70.5
0.125370,982.6,239.5,1418.4,121.3,2622.5,334.0,970.1,1430.5,2616.5,0,70.4
0.127370,1008.4,246.6,1427.0,145.4,2629.9,359.6,969.3,1432.5,2613.9,0,70.4
0.129370,1023.6,240.4,1433.5,152.7,2632.2,351.3,969,1433.2,2613,0,70.2
