time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.026002,661.7,400.4,1152.2,162.6,2914.9,365.7,664.8,1152.8,2907.9,222.4,70.9
0.028002,657.9,370.8,1153.6,179.1,2866.9,345.8,657.2,1152.3,2871.7,223.4,70.8
0.030002,651.6,328.4,1152.3,197.1,2823.1,308.5,647.6,1151.2,2826.7,224.2,71
0.032002,640.8,275.7,1149.0,200.8,2787.2,265.2,638.9,1150.1,2789.8,225,71.2
0.034002,631.1,229.7,1148.7,196.9,2774.2,233.0,633.3,1151.7,2774.6,225.7,71.4
0.036002,628.4,197.0,1158.9,200.9,2790.3,226.0,631.5,1160.2,2786.9,226.4,71.8
0.038002,632.0,170.6,1181.7,212.3,2828.8,234.4,632.7,1178.5,2823.3,227,72.1
0.040002,637.9,147.9,1211.3,226.0,2876.1,243.0,636.2,1206.6,2873.6,227.5,72.4
0.042002,643.5,130.6,1240.3,244.7,2919.6,256.9,641.4,1239.7,2925.2,228,72.7
0.044002,649.0,120.5,1264.8,278.5,2959.1,291.1,648.6,1270.1,2967.6,228.4,72.9
0.046002,656.9,117.6,1283.8,337.4,2995.8,335.1,658,1289.6,2995.5,228.7,73.2
0.048002,668.6,119.0,1294.3,414.7,3015.7,379.3,669.5,1293.2,3009,229,73.4
0.050002,681.7,121.6,1288.0,476.8,3015.7,453.7,681.9,1281.3,3012.4,229.1,73.7
0.052002,692.6,125.2,1264.2,506.5,3018.9,609.5,693,1259.3,3011.1,229.2,73.9
0.054002,700.6,130.2,1233.9,527.7,3015.1,970.5,701.1,1234.5,3009.4,229.2,74.2
0.056002,706.2,134.4,1207.0,562.8,2940.2,1198.2,705.1,1213.6,3009.6,229.1,74.4
0.058002,708.6,132.9,1191.1,603.9,3087.0,1285.6,705.9,1199.5,3011.6,228.9,74.6
0.060002,706.4,123.4,1190.3,620.6,3023.6,558.3,705,1192.2,3013.8,228.6,74.8
0.062002,700.7,109.5,1201.0,596.7,2982.3,417.1,704.5,1190,3014.7,228.1,74.8
