time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025331,312.0,95.5,1134.1,293.6,2703.7,719.1,341.6,1347.4,2720.9,138.9,68.8
0.027331,318.5,117.6,1159.0,254.1,2710.3,913.9,342.8,1341.6,2723.6,138.9,68.3
0.029331,327.0,147.0,1176.7,234.0,2720.0,1117.9,344.7,1332.1,2728,138.9,67.7
0.031331,334.9,168.8,1189.1,224.1,2725.9,1244.6,347.3,1319.3,2734,139,67
0.033331,340.6,172.9,1207.1,215.1,2727.9,1296.7,350.6,1303.5,2741.6,139,66.3
0.035331,345.5,162.1,1235.2,207.4,2734.4,1373.2,354.7,1285.3,2750.6,139.1,65.7
0.037331,353.0,149.6,1268.1,202.9,2756.4,1585.5,359.3,1265.3,2760.8,139.1,65.1
0.039331,364.4,143.2,1292.5,206.3,2788.0,1913.9,364.5,1244.1,2772.1,139.2,64.6
0.041331,377.7,139.8,1296.7,227.8,2775.8,1989.9,370.2,1222.5,2784.3,139.2,64.1
0.043331,392.4,135.9,1281.9,273.7,2711.6,1715.4,376.4,1201.3,2797.2,139.3,63.8
0.045331,405.8,134.1,1261.8,332.1,2649.2,1458.7,382.9,1181.1,2810.6,139.3,63.6
0.047331,413.9,132.3,1260.8,372.2,2608.1,1406.5,389.8,1162.7,2824.4,139.4,63.4
0.049331,417.8,127.5,1277.3,387.9,2573.3,1514.8,396.8,1146.8,2838.4,139.4,63.3
0.051331,421.8,123.8,1293.7,406.0,2552.8,1786.9,404,1134.2,2852.5,139.5,63.2
0.053331,429.2,128.4,1306.7,461.4,2617.1,2418.4,411.2,1125.3,2866.5,139.5,63.1
0.055331,441.7,140.9,1332.6,582.4,3625.3,477.6,418.3,1120.7,2880.5,139.5,63.1
0.057331,458.3,151.5,1383.5,775.0,3556.7,518.9,425.2,1120.9,2894.4,139.6,63.1
0.059331,473.1,153.5,1436.8,1042.0,3510.8,564.8,431.9,1126.1,2908,139.6,63.1
0.061331,468.4,151.3,1281.6,1257.2,3469.5,769.0,438.3,1136.5,2921.6,139.6,63.1
0.063331,447.2,133.6,1158.4,756.0,3304.9,1513.7,444.2,1152.3,2935,139.6,63.1
0.065331,434.1,110.8,1184.5,474.6,2908.8,1225.9,449.5,1173.5,2948.5,139.6,63.1
0.067331,429.5,95.7,1206.5,354.1,2806.5,1084.9,454.3,1199.8,2962,139.6,63
0.069331,429.8,86.3,1213.4,309.7,2737.3,995.4,458.3,1231.1,2975.8,0,62.9
0.071331,432.4,79.9,1209.0,298.4,2688.2,830.8,461.6,1267.1,2989.9,0,62.9
