time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025993,396.9,53.0,2101.9,147.3,2596.0,548.1,390.7,2193.6,2554.5,146,69.1
0.027993,392.8,58.0,2134.1,173.4,2636.4,536.1,388.9,2206,2562.5,145.7,68.8
0.029993,386.3,64.1,2180.9,236.1,2662.5,547.5,385.9,2226,2574.5,145.3,68.4
0.031993,379.7,68.3,2261.4,356.7,2637.5,589.0,382,2252.5,2588.8,145,67.9
0.033993,374.9,70.8,2457.1,741.3,2466.7,429.6,377.2,2284.2,2603.3,144.6,67.3
0.035993,369.6,75.3,2398.7,1079.4,2521.7,235.4,371.6,2319.5,2616,144.2,66.7
0.037993,362.0,83.8,2392.0,1058.8,2546.2,177.6,365.6,2356.7,2625,143.8,66.1
0.039993,354.4,92.7,2418.1,914.3,2571.8,152.3,359.3,2394.2,2629,143.4,65.5
0.041993,349.3,96.7,2451.4,828.4,2598.1,134.5,352.9,2430.2,2627.5,142.9,65
0.043993,345.5,94.8,2472.1,868.3,2618.4,114.4,346.7,2463.3,2621,142.5,64.7
0.045993,341.4,89.2,2465.1,1048.8,2630.7,97.6,340.9,2492.3,2610.9,142.1,64.5
0.047993,338.0,82.8,2440.2,1337.8,2634.5,95.2,335.6,2516.2,2599.6,141.7,64.3
0.049993,335.7,76.4,2437.9,1698.6,2633.1,111.0,331,2534.5,2590.2,141.2,64.2
0.051993,332.6,69.6,2493.9,1982.2,2632.7,142.5,327.1,2547,2586,140.8,64.2
0.053993,327.1,61.7,2542.8,2162.8,2641.8,161.0,324.2,2553.7,2590.6,140.4,64.2
0.055993,320.5,53.8,2546.0,2558.0,2655.9,143.1,322,2555.1,2607,140,64.2
0.057993,317.2,49.7,2563.0,3189.1,2663.4,121.6,320.6,2551.8,2637.7,139.6,64.1
0.059993,317.0,49.3,2626.4,3508.8,2660.5,120.0,319.9,2544.7,2683.9,139.3,64.1
0.061993,317.9,51.9,2636.1,148.9,2705.1,2887.0,319.6,2534.7,2745.5,139,64
0.063993,319.9,57.4,2570.2,192.6,2827.0,2197.1,319.7,2522.7,2821.1,138.6,63.8
0.065993,322.8,62.4,2497.4,188.2,2949.1,1947.3,319.9,2509.7,2907.8,138.4,63.6
0.067993,324.5,64.3,2458.5,170.6,3000.6,1864.6,319.9,2496.6,3001.3,138.1,63.4
0.069993,323.5,65.1,2447.4,168.5,3023.4,1863.1,319.8,2484.1,3096.7,137.9,63.3
0.071993,320.2,67.1,2449.4,170.1,3085.5,1959.5,319.2,2472.7,3188.3,137.7,63.2
0.073993,315.4,67.9,2451.2,170.4,3205.7,2000.6,318.2,2462.9,3270.6,137.5,63.1
0.075993,310.8,65.5,2447.2,181.7,3292.3,1806.2,316.6,2454.9,3338.2,137.3,63.2
0.077993,307.8,62.3,2442.4,211.2,3265.4,1602.3,314.6,2448.7,3386.9,137.2,63.3
0.079993,307.1,60.0,2445.5,242.5,3278.4,1777.5,312.2,2444.4,3413.8,137.1,63.3
0.081993,307.6,58.8,2452.3,247.0,3456.5,2602.9,309.7,2441.8,3417.4,137.1,63.4
0.083993,308.0,59.3,2446.9,218.5,3843.5,389.5,307.3,2440.6,3398.2,137.1,63.4
0.085993,308.0,61.4,2435.3,181.5,3818.5,288.5,305.2,2440.6,3358.2,137.1,63.4
0.087993,308.3,63.1,2433.9,161.6,3818.4,237.0,303.7,2441.6,3301.1,137.1,63.4
0.089993,309.1,63.1,2446.4,173.0,2763.1,3108.8,303.2,2443.3,3231.5,137.2,63.4
0.091993,309.9,62.5,2464.1,210.9,2739.1,1981.3,303.9,2445.6,3155.2,137.2,63.3
0.093993,310.4,61.7,2469.5,241.0,2753.3,1541.3,305.9,2448.2,3077.9,137.4,63.3
0.095993,310.9,59.1,2463.1,230.3,2781.2,1544.3,309.3,2451,3005.2,137.5,63.3
0.097993,312.8,56.1,2453.4,193.0,2827.7,1897.3,314.2,2453.9,2942,137.6,63.4
0.099993,317.7,56.3,2443.9,157.7,2917.5,2327.7,320.6,2456.8,2891.9,137.8,63.5
0.101993,325.4,60.0,2439.4,133.4,3039.0,2402.6,328.1,2459.8,2857,137.9,63.6
0.103993,333.0,64.3,2443.8,124.6,3068.6,2217.5,336.5,2462.7,2838,138.1,63.8
0.105993,340.7,68.5,2458.1,125.9,3030.2,1978.4,345.5,2465.4,2833.9,138.3,64
0.107993,349.8,72.0,2474.7,123.8,2973.7,1660.4,354.6,2468,2842.3,138.5,64.1
0.109993,359.4,72.4,2480.9,112.6,2919.8,1322.1,363.4,2470.3,2859.7,138.7,64.3
0.111993,367.2,69.2,2480.4,99.8,2884.5,1067.0,371.3,2472.4,2882.1,138.8,64.4
0.113993,374.4,65.1,2480.6,91.4,2877.4,917.8,378,2474.1,2905.2,139,64.6
0.115993,383.5,61.7,2481.3,89.6,2873.7,809.1,383.1,2475.3,2924.9,139.2,64.7
0.117993,392.4,59.1,2477.5,96.8,2849.6,717.8,386.2,2476.1,2938.2,139.4,64.8
0.119993,399.2,57.8,2462.7,110.2,2805.1,633.7,387.3,2476.3,2942.8,139.5,64.9
