time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025918,737.5,710.1,1364.9,305.3,2742.1,526.8,770.6,1369.8,2737,202.4,73.9
0.027918,810.3,483.6,1376.5,311.9,2739.7,450.3,791.1,1373.3,2743.9,202.5,73.8
0.029918,840.9,377.3,1380.0,305.9,2752.4,413.9,819.2,1377.4,2754.8,202.6,73.8
0.031918,859.2,313.2,1381.6,291.8,2768.6,397.7,848.3,1380.3,2768.7,202.7,73.9
0.033918,869.3,275.0,1381.2,270.4,2784.5,380.4,872.4,1380.9,2783.9,202.7,74
0.035918,875.3,255.4,1378.5,246.9,2798.6,355.6,887.9,1379.6,2798.3,202.7,74.2
0.037918,881.9,248.0,1375.6,224.7,2810.9,331.4,895,1378,2810.1,202.6,74.3
0.039918,891.1,249.7,1376.4,209.2,2819.4,323.2,896.6,1378,2818.1,202.6,74.4
0.041918,902.1,257.5,1381.7,202.1,2823.3,335.1,897.4,1381.3,2822.6,202.5,74.5
0.043918,912.9,272.3,1390.5,201.5,2824.1,359.2,900.9,1388.2,2825.2,202.4,74.4
0.045918,919.4,293.6,1400.1,203.9,2826.2,371.3,908.3,1397.8,2828.6,202.3,74.2
0.047918,919.8,319.6,1408.8,205.4,2833.9,359.6,916.8,1408.3,2835.2,202.2,73.9
0.049918,913.1,354.0,1416.5,204.7,2847.8,339.1,920.5,1417.7,2846.7,202,73.5
0.051918,898.8,395.7,1422.1,202.0,2864.6,329.2,912.2,1424.8,2863.1,201.9,73.1
0.053918,875.0,450.9,1427.4,197.2,2884.5,333.9,886.3,1429.4,2882.8,201.7,72.5
0.055918,841.5,522.4,1432.8,189.0,2904.5,347.8,840.9,1432.2,2903.2,201.5,71.9
0.057918,795.8,610.8,1436.6,175.9,2920.8,360.5,779.8,1434.3,2921.7,201.4,71.1
0.059918,727.8,718.5,1438.7,157.6,2933.6,368.3,712,1436.3,2936.4,201.1,70.2
0.061918,651.4,827.6,1439.2,141.8,2942.3,372.8,650.1,1438.3,2946.6,200.9,69.3
0.063918,597.9,960.5,1438.8,135.8,2949.2,383.2,606.6,1439.8,2952.4,200.7,68.2
0.065918,582.8,1163.2,1438.3,142.6,2962.3,426.4,590.9,1440.4,2954.2,200.4,67.1
