time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025159,388.6,102.8,784.4,222.3,2619.2,483.1,395.3,782.6,2612.5,168.2,70.1
0.027159,398.3,102.5,790.4,202.2,2609.0,537.9,400,788.6,2622.5,168.4,70.3
0.029159,410.2,107.3,797.6,197.4,2622.1,659.9,407.3,797.5,2648.2,168.5,70.4
0.031159,422.2,113.8,806.9,200.0,2687.7,788.5,416.8,808.1,2699,168.5,70.5
0.033159,432.7,121.2,817.5,206.9,2809.5,832.8,427.3,819.2,2781.1,168.4,70.5
0.035159,440.8,132.8,827.8,223.2,2944.2,763.0,437.5,829.7,2893.8,168.3,70.4
0.037159,445.2,149.2,835.2,248.0,3052.3,710.6,446.1,838.9,3027.3,168.1,70.3
0.039159,446.7,169.4,841.6,275.0,3161.2,729.8,451.9,846.4,3164.1,167.9,70.1
0.041159,447.9,196.6,852.2,302.2,3264.5,733.2,454.1,851.8,3282,167.6,69.9
0.043159,449.0,233.4,863.4,320.3,3306.1,689.7,453.1,854.7,3359.7,167.3,69.6
0.045159,449.5,289.2,866.5,322.2,3305.2,670.1,450.1,854.8,3382,167,69.3
0.047159,450.9,366.2,857.3,312.7,3287.4,682.3,447,851.3,3344,166.6,69
0.049159,453.1,466.5,839.6,298.7,3287.7,714.1,445.9,843.5,3252.3,166.2,68.8
0.051159,451.6,564.7,818.7,278.9,3415.9,766.0,448.5,831,3123.9,165.8,68.6
0.053159,453.8,612.0,800.6,262.3,2997.3,1948.4,455.6,814.1,2982.2,165.3,68.4
0.055159,466.8,615.9,783.9,254.9,2719.4,1619.3,466.6,793.5,2851.2,164.9,68.3
0.057159,481.8,580.8,770.8,253.6,2642.6,1413.4,479.6,771.1,2751.4,164.4,68.3
0.059159,489.9,526.2,762.5,253.9,2637.6,1346.6,491.6,749,2694.9,163.9,68.2
0.061159,492.4,482.0,751.7,253.1,2674.6,1387.0,499.9,729.7,2684.9,163.4,68.2
0.063159,491.0,469.8,735.4,254.9,2754.3,1523.3,501.9,714.8,2715.8,162.9,68.1
0.065159,488.6,480.9,714.2,267.3,2875.3,1720.6,497.1,705.4,2775.9,162.3,68
0.067159,490.2,501.6,685.5,300.1,2947.4,1878.8,486.2,701.3,2850.6,161.8,67.9
0.069159,501.8,501.4,648.6,362.5,2890.6,1873.8,472,701.3,2925.3,161.2,67.7
0.071159,501.2,384.7,634.7,534.5,2884.4,1753.6,458,703.5,2987.6,160.6,67.6
0.073159,444.3,280.2,703.2,681.7,3017.9,1430.5,447.8,705.8,3028.6,159.9,67.4
0.075159,392.7,196.7,804.2,795.9,3070.3,902.9,444,706.8,3042.8,159.2,67.3
