time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025349,433.5,133.0,2102.6,508.0,3087.3,421.2,431.4,2100.1,3104.9,123.5,78.3
0.027349,423.1,140.5,2171.7,708.7,3089.0,469.7,422.4,2144.6,3095.7,123.8,78.2
0.029349,407.3,137.4,2223.2,789.3,3097.9,525.0,409.2,2216.7,3081.4,124.1,78.2
0.031349,390.1,125.8,2269.6,817.7,3095.0,571.6,394.1,2310.8,3063.4,124.2,78.1
0.033349,379.2,117.0,2359.9,888.6,3059.5,615.7,379.5,2415.8,3043.8,124.2,78
0.035349,370.8,110.8,2523.1,940.2,2995.3,681.8,367,2515.2,3025,124.2,78
0.037349,359.8,101.0,2674.0,742.9,2955.1,830.0,357.5,2590.9,3009.8,124.1,77.9
0.039349,349.7,90.4,2646.6,555.5,3017.5,823.1,350.8,2628,3000.8,123.9,77.9
0.041349,344.1,85.3,2599.3,480.1,3039.9,724.5,345.9,2620.3,2999.9,123.6,77.8
0.043349,341.4,87.3,2546.8,463.2,3022.3,635.3,341.6,2573.3,3008.4,123.4,77.7
0.045349,337.5,93.1,2482.8,454.7,3009.6,572.8,336.8,2502.7,3025.4,123,77.5
0.047349,330.2,96.7,2418.1,387.3,3031.4,554.9,330.9,2429.5,3048.3,122.7,77.2
0.049349,322.9,95.5,2380.6,284.2,3070.2,578.3,323.9,2372.8,3072.7,122.3,76.9
0.051349,317.0,95.2,2365.8,193.6,3100.4,633.8,316.5,2343.5,3093.1,121.8,76.4
0.053349,311.9,100.6,2362.7,142.4,3107.8,717.2,309.9,2341.1,3104.2,121.3,75.8
0.055349,306.2,109.7,2363.2,119.8,3102.1,807.4,304.9,2355.9,3102.1,120.8,75.1
0.057349,301.1,112.7,2363.4,116.2,3086.4,853.4,302.3,2373.9,3085.8,120.2,74.2
0.059349,299.8,107.4,2361.9,126.7,3052.9,828.4,302,2383.4,3058,119.6,73.3
0.061349,302.3,105.5,2359.7,148.6,3022.9,747.1,303.4,2379.9,3024.1,119,72.2
0.063349,307.1,113.9,2359.9,177.4,3002.4,673.9,305.5,2367,2991.8,118.3,71.1
0.065349,309.6,126.9,2363.2,204.5,2976.6,645.8,307.4,2353.4,2968.6,117.5,69.9
0.067349,306.5,137.4,2368.6,219.4,2946.0,673.6,308.1,2347.8,2960.2,116.6,68.6
