time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025150,453.8,196.4,1631.4,80.5,2607.5,81.8,478.7,1650,2603.2,157.7,81.2
0.027150,476.3,187.3,1643.9,74.0,2604.7,82.4,482.3,1651.4,2604.2,157.3,81.3
0.029150,493.4,180.6,1653.4,74.2,2602.1,87.4,488,1653.7,2605.7,156.9,81.4
0.031150,505.4,176.2,1660.9,80.4,2601.5,96.5,495.8,1656.8,2607.5,156.4,81.4
0.033150,515.1,168.5,1667.2,89.6,2603.9,105.3,505.3,1660.5,2609.1,156,81.4
0.035150,523.8,157.1,1672.3,96.7,2609.5,107.0,516.1,1664.6,2610.3,155.4,81.4
0.037150,533.2,143.5,1676.7,98.0,2615.3,101.5,527.8,1668.9,2610.7,154.9,81.4
0.039150,543.4,128.7,1680.0,91.8,2616.4,93.0,540,1673.1,2610,154.4,81.4
0.041150,553.8,115.1,1682.4,81.4,2612.6,85.5,552.2,1677.2,2608.1,153.8,81.5
0.043150,563.9,105.1,1683.8,71.8,2607.3,81.8,563.9,1680.9,2604.9,153.2,81.6
0.045150,573.7,98.1,1684.7,66.1,2602.8,84.3,574.8,1683.9,2600.3,152.6,81.8
0.047150,583.1,92.2,1685.5,64.6,2597.5,94.4,584.4,1686.2,2594.6,152,82
0.049150,590.7,86.6,1686.7,66.9,2588.5,111.6,592.5,1687.7,2588.1,151.3,82.2
0.051150,595.6,80.9,1687.0,71.7,2575.9,132.2,598.9,1688.3,2581.2,150.7,82.4
0.053150,599.0,74.0,1685.2,77.3,2565.7,151.1,603.4,1688,2574.4,150,82.5
0.055150,601.8,67.0,1681.6,81.8,2562.0,167.9,606.1,1687,2568.2,149.4,82.7
0.057150,603.5,61.7,1677.9,84.9,2560.5,185.6,606.9,1685.2,2563.2,148.8,82.8
0.059150,603.4,58.3,1675.5,87.8,2556.0,203.1,606.2,1683.1,2559.6,148.1,82.9
0.061150,602.3,55.9,1674.3,92.6,2552.5,218.3,604.2,1680.6,2558.1,147.5,82.9
0.063150,601.1,55.8,1673.9,100.5,2558.0,231.4,601.2,1678.2,2558.6,146.9,83
0.065150,599.3,58.5,1674.7,109.0,2570.5,238.3,597.5,1676.1,2561.5,146.3,83
0.067150,597.1,62.7,1677.2,112.2,2581.2,233.4,593.5,1674.5,2566.5,145.7,83
0.069150,595.1,67.3,1679.9,110.2,2586.4,224.7,589.6,1673.8,2573.4,145.1,83
0.071150,592.2,73.1,1681.9,105.6,2587.8,219.9,586,1674,2581.9,144.5,82.9
0.073150,588.3,80.3,1684.6,98.0,2589.9,217.5,583,1675.4,2591.5,144,82.8
0.075150,584.8,86.3,1687.9,88.1,2597.0,213.8,580.7,1678,2601.6,143.5,82.8
0.077150,581.7,88.8,1690.2,78.5,2608.4,209.1,579,1681.8,2611.6,143,82.7
0.079150,577.5,88.6,1691.2,70.2,2617.9,203.0,577.8,1686.7,2621,142.5,82.6
0.081150,572.9,87.5,1692.5,63.5,2622.4,196.2,576.8,1692.6,2629.2,142,82.6
0.083150,569.4,86.9,1695.2,59.4,2625.7,192.8,575.7,1699.3,2635.9,141.6,82.5
0.085150,566.3,88.6,1698.6,59.4,2631.1,195.0,574,1706.4,2640.7,141.2,82.4
0.087150,562.7,92.1,1702.3,62.5,2635.4,198.4,571.2,1713.6,2643.5,140.8,82.3
0.089150,559.4,94.7,1707.2,67.5,2637.1,199.5,566.8,1720.5,2644.3,140.5,82.2
0.091150,556.6,96.1,1714.8,74.4,2640.2,200.1,560.3,1726.8,2643.2,140.2,82
0.093150,551.8,100.5,1725.8,84.1,2648.0,199.8,551.2,1732.2,2640.5,139.9,81.8
0.095150,543.4,110.5,1738.2,93.7,2656.5,192.7,539.3,1736.2,2636.4,139.6,81.5
0.097150,531.9,125.7,1747.3,99.8,2657.6,177.0,524.5,1738.8,2631.5,139.4,81.1
0.099150,517.1,148.8,1750.7,104.5,2646.6,154.7,506.6,1739.8,2626,139.1,80.7
0.101150,497.3,184.6,1748.7,108.8,2628.4,129.3,485.9,1739.2,2620.5,138.9,80.3
0.103150,472.5,229.7,1743.1,109.3,2612.0,105.9,462.8,1737,2615.2,138.8,80
0.105150,444.9,264.4,1736.0,107.0,2600.2,87.5,437.9,1733.3,2610.5,138.6,79.7
0.107150,413.3,266.8,1728.2,108.8,2590.5,75.0,411.9,1728.6,2606.4,138.5,79.6
0.109150,375.6,244.0,1720.3,122.1,2582.4,68.0,385.7,1723,2603.1,138.4,79.7
0.111150,339.7,217.8,1714.5,145.4,2578.8,64.1,360.3,1716.9,2600.7,138.3,79.8
0.113150,314.2,192.0,1711.3,157.9,2581.1,61.2,336.7,1710.9,2599,138.2,79.9
0.115150,301.0,164.5,1707.2,145.0,2588.5,60.2,315.7,1705.3,2597.9,138.2,80
0.117150,295.4,138.7,1701.9,119.9,2599.7,62.2,298.4,1700.5,2597.3,138.1,80.1
0.119150,293.0,117.0,1697.6,97.3,2609.9,65.7,285.5,1696.7,2597,138.1,80.1
0.121150,292.0,94.5,1692.2,78.4,2615.2,70.5,277.5,1694.4,2596.9,138.1,80
0.123150,292.5,74.1,1685.8,65.6,2615.4,79.1,274.7,1693.6,2596.8,138,79.9
