time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025925,355.2,53.4,2142.7,506.3,2310.0,175.4,329.1,1965.5,2298.4,104.9,69.1
0.027925,349.7,53.2,2162.1,724.5,2257.8,138.3,329.1,1967.8,2299.6,105.4,69.1
0.029925,341.2,51.2,2161.0,877.3,2244.3,112.3,329.1,1971.6,2301.7,106,69.2
0.031925,333.1,49.5,2168.8,955.0,2248.9,113.1,329.1,1976.8,2304.7,106.6,69.4
0.033925,324.3,50.3,2179.7,1061.1,2264.5,134.2,329,1983.4,2308.5,107.2,69.7
0.035925,315.3,52.3,2156.6,1199.7,2297.9,178.1,328.9,1991.5,2313.3,107.9,70
0.037925,310.6,51.8,2057.5,1325.8,2349.2,215.9,328.8,2000.9,2319.2,108.6,70.5
0.039925,311.8,49.8,1949.3,1448.1,2383.0,218.7,328.7,2011.5,2326.1,109.3,71.1
0.041925,316.4,47.4,1876.6,1614.1,2399.3,211.6,328.5,2023.4,2334.1,110,71.7
0.043925,321.1,44.4,1815.4,1920.7,2418.7,200.5,328.2,2036.4,2343.4,110.7,72.3
0.045925,324.0,41.8,1717.0,2468.0,2437.4,171.9,327.9,2050.4,2353.9,111.4,72.9
0.047925,325.9,40.4,1595.6,3219.0,2440.3,137.3,327.5,2065.4,2365.8,112.1,73.3
0.049925,327.7,39.1,1662.8,3569.7,2427.2,109.3,327,2081.2,2378.9,112.8,73.7
0.051925,329.1,37.2,1934.8,2963.7,2412.0,88.6,326.5,2097.8,2393.5,113.5,74
0.053925,328.7,34.6,2047.2,2168.6,2403.1,73.9,325.8,2115,2409.5,114.2,74.2
0.055925,326.1,32.1,2084.9,1772.6,2399.5,66.8,325,2132.7,2426.8,114.9,74.3
0.057925,323.6,30.8,2132.2,1585.1,2399.0,68.1,324.2,2150.8,2445.5,115.5,74.3
0.059925,323.5,31.0,2194.8,1390.7,2403.8,80.4,323.2,2169.3,2465.5,116.1,74.2
0.061925,324.9,31.7,2263.5,1109.6,2414.6,104.4,322.2,2187.9,2486.7,116.6,74.2
0.063925,325.2,31.9,2351.6,810.6,2424.0,144.3,321,2206.5,2509,117.2,74.1
0.065925,323.3,31.8,2399.0,226.1,2488.2,490.6,319.8,2225.1,2532.4,117.6,74
0.067925,321.0,33.1,2357.8,169.7,2621.2,342.9,318.5,2243.5,2556.6,118.1,74
0.069925,319.3,36.3,2357.6,126.2,2675.2,260.0,317.1,2261.6,2581.6,118.5,74
0.071925,317.6,38.0,2362.2,112.8,2691.5,235.3,315.6,2279.2,2607.1,118.8,74.2
0.073925,314.4,36.2,2363.7,124.7,2679.7,266.5,314.2,2296.4,2632.9,119.1,74.4
0.075925,310.2,34.1,2365.2,155.2,2645.5,338.3,312.7,2313,2658.8,119.4,74.7
