time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025356,372.8,144.3,2112.6,353.5,2401.4,1026.2,357.7,2048,2432.1,0,64.7
0.027356,367.3,111.9,2113.6,310.2,2429.3,936.7,357.4,2046.9,2436.7,0,66.6
0.029356,361.1,96.1,2076.2,321.6,2442.1,639.1,357,2045.1,2444.2,0,68.3
0.031356,353.3,85.2,2020.1,307.2,2433.4,420.3,356.4,2042.8,2454.3,0,69.6
0.033356,347.0,75.7,1988.0,269.8,2432.9,319.8,355.7,2040.1,2466.8,0,70.6
0.035356,344.7,66.7,1979.9,237.1,2447.4,270.0,354.9,2037.3,2481.3,0,71.2
0.037356,346.1,60.2,1987.4,215.4,2479.0,241.0,354.1,2034.6,2497.5,0,71.6
0.039356,349.9,59.1,2003.6,208.6,2521.1,225.8,353.2,2032.1,2514.7,0,71.8
0.041356,352.8,66.5,2021.3,216.4,2567.5,227.7,352.3,2030.2,2532.6,0,72
0.043356,351.2,77.2,2029.4,222.3,2605.2,240.7,351.5,2028.9,2550.8,0,72.1
0.045356,348.1,79.5,2031.5,216.0,2629.3,245.7,350.7,2028.6,2568.8,0,72.3
0.047356,347.3,75.4,2034.7,207.7,2641.6,239.7,350.1,2029.2,2586.1,0,72.5
0.049356,348.3,74.0,2039.3,206.7,2647.7,229.3,349.6,2030.9,2602.5,0,72.6
0.051356,349.2,80.5,2042.6,214.2,2651.6,217.0,349.2,2033.7,2617.5,0,72.7
0.053356,348.5,87.8,2042.1,218.1,2651.1,204.4,348.9,2037.5,2631.1,106.7,72.7
0.055356,348.0,85.3,2043.4,209.5,2648.0,190.5,348.8,2042.3,2643.1,106.7,72.7
0.057356,348.8,79.3,2051.6,195.4,2644.9,178.9,348.9,2047.8,2653.3,106.6,72.7
0.059356,350.7,79.7,2066.1,181.4,2639.7,176.6,349,2053.9,2661.7,106.6,72.7
0.061356,352.7,89.8,2077.7,169.7,2631.1,184.9,349.3,2060.5,2668.4,106.6,72.8
0.063356,355.2,92.9,2081.1,156.1,2623.5,188.2,349.7,2067.2,2673.5,106.5,72.9
0.065356,358.4,80.8,2081.7,139.8,2620.1,182.4,350.1,2073.8,2677.1,106.5,73.1
0.067356,360.4,65.9,2082.8,126.4,2620.8,177.5,350.6,2080.2,2679.3,106.4,73.2
0.069356,358.4,56.2,2084.1,121.3,2625.4,186.1,351,2086.2,2680.5,106.4,73.2
0.071356,351.6,55.7,2084.5,127.0,2634.1,217.6,351.3,2091.5,2680.7,106.4,73.3
0.073356,344.8,59.0,2085.8,130.9,2645.0,256.3,351.6,2096,2680.1,106.4,73.2
0.075356,342.9,59.8,2090.5,126.1,2658.2,289.5,351.7,2099.8,2678.9,106.3,73.2
0.077356,344.7,59.9,2098.5,118.8,2682.2,338.0,351.6,2102.7,2677.3,106.3,73.1
0.079356,346.5,62.8,2105.6,117.2,2723.6,419.3,351.3,2104.8,2675.3,106.3,73.1
0.081356,346.5,66.5,2108.2,126.1,2766.5,501.4,350.8,2106.2,2673.1,106.3,73.1
0.083356,346.6,65.2,2106.8,144.6,2769.1,527.6,350.1,2107,2670.6,106.3,73.1
0.085356,347.9,61.9,2104.5,169.0,2736.9,499.7,349.1,2107.3,2667.9,106.3,73.2
0.087356,348.9,63.6,2100.9,202.2,2696.4,425.3,347.9,2107.4,2664.9,106.3,73.3
0.089356,347.7,75.7,2098.3,224.8,2677.6,335.6,346.5,2107.3,2661.7,106.3,73.3
0.091356,345.3,89.8,2102.1,214.3,2679.8,272.4,344.9,2107.2,2658,106.3,73.3
0.093356,344.2,90.0,2105.1,200.0,2678.6,255.3,343.1,2107.2,2653.9,106.3,73.3
0.095356,344.1,78.7,2104.3,199.7,2662.2,282.1,341.2,2107.6,2649.3,106.3,73.3
0.097356,343.3,69.3,2103.5,212.3,2623.3,333.2,339.2,2108.2,2644,106.4,73.1
0.099356,340.1,68.9,2110.2,233.9,2575.8,385.2,337.1,2109.2,2638,106.4,73
0.101356,336.6,69.9,2121.0,243.7,2547.3,421.0,335.1,2110.4,2631.3,106.4,72.9
0.103356,335.6,65.4,2128.2,229.6,2545.3,435.9,333.2,2111.9,2623.8,106.5,72.8
0.105356,335.4,58.7,2131.5,207.1,2553.1,446.7,331.3,2113.3,2615.6,106.5,72.7
0.107356,332.4,55.7,2129.0,193.6,2562.6,458.4,329.7,2114.7,2606.7,106.6,72.6
0.109356,326.1,57.1,2117.9,194.2,2576.5,447.6,328.2,2115.7,2597.2,106.6,72.5
0.111356,321.5,57.4,2104.1,198.7,2592.6,407.5,327.1,2116.1,2587.2,106.7,72.4
0.113356,320.7,54.5,2093.7,204.4,2600.7,366.6,326.2,2115.6,2576.9,106.7,72.2
0.115356,322.1,51.9,2089.7,219.1,2597.7,347.2,325.6,2114.2,2566.3,106.8,72.1
0.117356,323.7,53.1,2094.1,250.9,2589.6,358.5,325.3,2111.4,2555.6,106.8,72
0.119356,325.1,54.8,2106.3,281.3,2583.5,398.1,325.4,2107.3,2545,106.9,71.9
0.121356,327.8,52.2,2118.3,282.0,2586.9,442.1,325.8,2101.7,2534.7,106.9,71.9
0.123356,331.1,47.5,2126.2,271.1,2591.9,485.3,326.5,2094.5,2524.8,107,72
0.125356,332.7,44.7,2129.5,285.0,2576.6,534.0,327.5,2085.8,2515.4,107,72
0.127356,330.7,45.3,2125.7,377.3,2516.1,536.6,328.7,2075.7,2506.7,0,72
0.129356,327.3,47.2,2079.8,568.0,2465.2,388.9,330.2,2064.5,2498.7,0,71.9
0.131356,326.2,49.0,2010.9,674.8,2462.0,268.1,331.7,2052.3,2491.4,0,71.8
0.133356,328.2,51.5,1989.5,614.2,2457.5,235.5,333.4,2039.6,2485,0,71.6
0.135356,331.8,57.9,1983.7,455.5,2450.2,251.7,335.1,2026.6,2479.4,0,71.5
0.137356,335.7,65.2,1977.0,346.3,2440.0,285.7,336.8,2013.8,2474.7,0,71.4
0.139356,339.9,63.8,1975.1,300.8,2434.7,310.9,338.4,2001.6,2470.7,0,71.3
0.141356,345.5,57.4,1977.4,285.5,2438.4,319.9,339.8,1990.4,2467.4,0,71.3
0.143356,350.7,53.1,1980.0,297.5,2446.0,322.7,341.1,1980.6,2464.8,0,71.2
0.145356,352.0,55.3,1978.0,350.9,2455.3,327.0,342.1,1972.6,2462.9,0,71.1
0.147356,346.0,65.7,1969.8,454.3,2470.7,324.5,342.9,1966.7,2461.6,0,70.8
0.149356,336.6,79.7,1972.9,573.0,2490.8,326.4,343.4,1963,2460.8,0,70.3
0.151356,331.0,99.4,2039.7,693.6,2517.9,398.7,343.5,1961.8,2460.5,0,69.6
