time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025664,556.9,287.6,1041.8,116.5,2302.4,40.5,560.6,1050.3,2305.5,0,64.3
0.027664,543.0,246.3,1053.4,116.3,2301.6,51.6,543.4,1048.6,2303.2,0,65.6
0.029664,522.5,218.4,1055.7,105.8,2302.8,57.3,519.9,1048.5,2300.6,0,66.6
0.031664,499.7,200.4,1055.9,93.4,2303.7,56.7,495.7,1052.9,2298.8,0,67.3
0.033664,477.8,192.4,1061.2,88.0,2302.2,56.4,475.7,1064.1,2298.5,0,67.8
0.035664,461.1,197.9,1077.4,95.5,2298.1,59.7,462.1,1083.1,2299.5,0,68.1
0.037664,450.9,203.7,1105.7,112.3,2295.6,62.0,454.5,1108.8,2300.9,0,68.4
0.039664,446.5,190.8,1139.6,126.7,2297.4,58.8,450.2,1138.6,2301.7,0,68.6
0.041664,445.1,162.3,1173.8,137.2,2300.9,53.1,445.8,1169.7,2301.2,0,68.8
0.043664,441.5,136.3,1203.8,147.4,2302.7,50.2,438.9,1199.4,2299.6,0,69
0.045664,432.5,118.7,1228.0,155.4,2302.4,50.1,428.9,1226.1,2298.2,0,69.1
0.047664,419.6,109.2,1245.5,156.5,2301.4,52.3,417.3,1249.8,2298.6,0,69
0.049664,406.3,104.7,1264.4,149.3,2301.6,58.9,406.7,1271.5,2302.1,0,68.8
0.051664,396.0,100.8,1290.5,135.0,2304.7,75.4,399.1,1292.2,2309,0,68.4
0.053664,391.5,94.0,1318.0,118.1,2312.8,105.9,395.1,1312.7,2317.9,0,67.7
0.055664,392.7,86.3,1339.7,105.2,2326.2,137.6,393.2,1333,2326.3,0,67
0.057664,393.9,84.6,1352.9,102.6,2335.8,140.6,390.9,1352.1,2331.3,122,66.2
0.059664,388.1,93.5,1363.8,109.4,2334.4,126.0,385.4,1368.8,2330.6,121.8,65.4
0.061664,374.2,112.4,1376.9,116.9,2323.8,118.3,375.6,1381.9,2323.8,121.6,64.8
0.063664,360.2,140.8,1391.4,115.7,2310.1,127.7,362.4,1391,2312.6,121.3,64.3
0.065664,351.4,187.5,1401.0,106.2,2297.4,157.8,348.6,1396.6,2300.3,120.9,63.8
0.067664,344.0,273.7,1402.0,95.1,2289.1,213.7,338.1,1399.4,2290.8,120.5,63.2
0.069664,327.1,402.6,1397.0,88.7,2291.0,292.3,334.2,1400.2,2287.2,120,62.5
