time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.026000,356.8,30.8,1369.3,101.2,2559.9,545.9,355.6,1388.6,2550,185.8,73
0.028000,357.0,31.7,1375.1,104.8,2546.0,581.5,356.8,1382.4,2548.7,185.6,72.9
0.030000,357.9,33.7,1385.8,108.2,2538.5,527.0,358.2,1377.1,2546.8,185.4,72.7
0.032000,358.8,36.5,1399.2,111.9,2538.7,394.8,359.6,1378.1,2544.8,185.1,72.5
0.034000,359.5,39.0,1411.5,118.2,2541.2,279.9,360.4,1389.7,2542.8,184.8,72.2
0.036000,359.7,39.6,1421.5,130.0,2544.0,213.7,360.4,1413.8,2540.2,184.5,72
0.038000,359.3,38.3,1432.7,151.6,2544.2,187.9,359.6,1448.6,2536.3,184.1,71.7
0.040000,358.5,36.7,1458.8,183.8,2537.3,193.2,358.1,1489.3,2530,183.7,71.5
0.042000,357.7,35.8,1515.2,201.1,2521.5,217.1,356.4,1528.9,2520.7,183.3,71.2
0.044000,356.5,34.8,1570.2,175.7,2501.4,237.9,355.1,1561.2,2508.2,182.9,70.9
0.046000,355.3,34.7,1594.4,146.6,2483.6,247.7,354.4,1582.2,2493.7,182.4,70.5
0.048000,354.5,37.1,1602.6,130.9,2471.5,245.6,354.6,1591.8,2479.3,181.9,70.1
0.050000,354.3,42.0,1602.3,127.7,2467.9,236.5,355.3,1593.7,2467.7,181.4,69.6
0.052000,353.9,49.3,1597.2,131.8,2471.5,233.1,355.9,1594.1,2461.8,180.9,69
0.054000,353.0,59.7,1593.8,139.3,2479.0,245.1,355.5,1599.9,2463.8,180.4,68.4
0.056000,351.2,74.4,1603.4,149.0,2484.4,278.4,353,1615.9,2474.2,179.9,67.6
0.058000,348.2,95.5,1633.5,158.6,2485.0,326.8,347.2,1643.4,2492.1,179.4,66.8
0.060000,342.9,126.7,1678.9,160.4,2492.9,360.2,337.6,1679.4,2514.7,178.8,66
0.062000,332.5,175.5,1724.0,155.0,2522.5,367.9,323.8,1717.4,2537.9,178.3,65.2
0.064000,310.7,251.2,1756.8,153.6,2561.7,373.6,306.1,1749.1,2557.7,177.8,64.4
0.066000,274.9,340.7,1772.6,159.4,2589.5,398.5,285.5,1767.5,2570.9,177.3,63.8
0.068000,238.4,390.3,1770.0,168.1,2596.0,457.9,263.4,1768.7,2576,176.9,63.3
0.070000,234.8,357.7,1748.7,171.5,2574.0,547.7,241.6,1753.6,2573.3,176.4,62.8
0.072000,245.1,318.8,1720.4,161.4,2542.0,607.8,222,1727.7,2565.4,176,62.5
0.074000,247.5,335.9,1698.7,140.7,2540.0,558.7,206.4,1699.5,2555.7,175.6,62.2
0.076000,226.9,433.4,1683.3,123.2,2551.7,456.6,196.5,1678,2548.1,175.2,61.8
0.078000,126.2,630.9,1669.6,114.3,2560.1,384.4,193,1670,2545.2,174.8,61.4
