time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025778,358.6,176.4,2043.5,219.7,2609.2,647.8,359.5,2041.8,2595.1,116.1,66.7
0.027778,362.6,208.9,2042.3,234.2,2559.8,688.3,361.2,2042.1,2574.4,116.7,67.3
0.029778,362.0,225.5,2038.9,225.5,2536.2,619.7,362.4,2041.7,2546.4,117.2,67.8
0.031778,360.8,237.7,2037.5,222.9,2525.3,531.0,362.1,2039.3,2518.4,117.6,68
0.033778,361.4,277.7,2035.7,259.4,2506.0,467.6,360.3,2034,2497.5,117.8,68.1
0.035778,361.3,375.6,2027.9,338.2,2488.4,421.9,358.7,2025.1,2488.5,118,68
0.037778,356.2,487.2,2013.8,394.1,2488.5,387.1,359.2,2013.6,2492.7,118,67.8
0.039778,359.8,498.3,2000.0,368.0,2505.4,358.6,362.8,2001.6,2508.5,118,67.6
0.041778,371.9,420.4,1990.7,287.0,2531.3,331.9,369,1992.2,2531.7,117.8,67.4
0.043778,379.0,342.5,1987.9,202.8,2561.1,308.6,375.7,1988.3,2557.6,117.6,67.3
0.045778,379.2,303.5,1991.5,155.3,2583.4,291.9,380.2,1990.7,2582,117.3,67.3
0.047778,377.3,279.4,1999.2,134.9,2599.9,283.7,380.7,1998,2602,116.9,67.3
0.049778,375.8,261.1,2007.9,130.5,2615.6,291.0,376.8,2007,2616.4,116.4,67.3
0.051778,372.5,268.1,2014.5,136.9,2627.9,306.2,369.9,2014.5,2625.6,115.9,67.3
0.053778,363.9,302.5,2016.3,143.7,2630.0,308.5,362.1,2018.3,2630.5,115.2,67.4
0.055778,353.7,324.9,2016.6,140.6,2629.7,295.3,355.3,2018.5,2632.8,114.5,67.4
0.057778,350.0,307.5,2017.9,130.1,2633.2,276.8,351,2017.2,2633.5,113.6,67.4
0.059778,350.1,267.1,2018.2,120.0,2636.1,264.7,349.4,2016.5,2633.6,112.7,67.5
