,filename,vowel,word,start,stress,mahal_mean,mahal_median,edit
92,KLH016c_1617,i,wahi,791.9935,unstressed,9.817045928,4.712620227,
93,KLH016a_0872,o,ʻoe,321.2234567,primary,9.717853417,5.948981581,
94,KLH016b_0239,i,kakahiaka,136.3529922,unstressed,9.591859512,8.180066144,
95,KLH016c_0954,ou,lākou,528.5704047,primary,9.562607585,1.799123794,0
96,KLH016a_0009,a,ahiahi,35.8775,primary,9.490335224,9.262839497,
97,KLH016b_0909,u,puʻuanahulu,421.0406551,0,9.481484037,8.405037059,
98,KLH016a_0616,o,one,247.2597939,primary,9.353629462,5.303979369,1
99,KLH016c_1503,o,kope,738.8663288,primary,9.289375475,8.137130758,
100,KLH016d_0068,u,kaikuaʻana,45.08690199,secondary,9.188296596,6.330361846,1
101,KLH016c_1376,a,kapalaoa,660.6030481,0,9.129145062,3.684092374,0
102,KLH016d_0170,o,loko,95.7031,unstressed,9.056399715,2.41625279,
103,KLH016a_0331,a,mālama,153.9223311,unstressed,9.022486124,9.633183226,0
104,KLH016a_0407,o,noho,171.6954609,primary,8.989627803,8.379232057,
105,KLH016a_0491,o,loko,200.0185582,unstressed,8.964755549,1.843348076,
106,KLH016e_0315,ū,kūʻai,157.3965771,secondary,8.946640007,10.14505084,1
107,KLH016b_0358,o,kope,185.5973797,primary,8.907844025,5.939383138,1
108,KLH016a_0326,a,mahi,148.5915,primary,8.792344239,8.500073887,0
109,KLH016b_0323,e,kupunahine,170.2036,unstressed,8.755401862,7.705947195,
110,KLH016a_0094,o,kona,70.43020951,primary,8.731340393,7.912887813,
111,KLH016b_0949,u,nui,430.2406,primary,8.708895665,7.709181503,
112,KLH016d_0064,u,koʻu,42.9181,unstressed,8.540592238,7.130339659,
113,KLH016b_0069,o,inoa,65.77558327,primary,8.522625386,6.618571207,
114,KLH016a_1014,u,uhi,349.5429593,primary,8.410612216,1.386113121,
115,KLH016c_1196,o,hoʻopuni,604.1985276,secondary,8.398204916,1.039864033,
116,KLH016a_1048,au,pau,357.7638008,primary,8.375617512,1.065633718,
117,KLH016a_0293,o,inoa,143.5291356,primary,8.329320778,3.252797874,
118,KLH016c_1215,a,pōhaku,609.0941365,primary,8.19468812,8.074163816,1
119,KLH016c_1294,o,moʻa,629.9674843,primary,8.181784643,10.07854355,20
120,KLH016c_1064,e,luahine,569.029092,unstressed,8.13420265,7.887817825,
121,KLH016e_0484,i,pili,217.4222,primary,8.119057847,4.601143081,20
122,KLH016a_0469,u,koʻu,194.8695,unstressed,8.111557214,0.937856355,1
123,KLH016b_0738,u,koʻu,335.5386,unstressed,8.041723758,0.984288282,1
124,KLH016b_0515,au,lau,245.2611788,primary,8.038078854,2.955685458,0
125,KLH016e_0392,ai,kawaihae,177.3192733,secondary,8.003179168,3.91080085,
126,KLH016e_0221,o,ʻōpiopio,101.4982,unstressed,7.962073515,2.381047838,
127,KLH016b_0441,i,iā,219.8096,unstressed,7.927985601,4.452334817,
128,KLH016c_1126,oa,hope,587.1068623,primary,7.924986551,6.842111875,1
129,KLH016d_0087,au,au,52.1761,primary,7.899006796,2.757201154,
130,KLH016c_0136,o,hoʻokuʻu,162.8435,unstressed,7.863649105,0.548624653,1
131,KLH016c_0143,o,lalo,163.7935,unstressed,7.843348947,7.47081684,0
132,KLH016a_0119,u,huʻehuʻe,78.48554504,secondary,7.837580074,0.371751194,
133,KLH016b_0507,e,hele,242.1908025,primary,7.781710606,8.545592381,
134,KLH016c_1183,o,noho,601.04889,primary,7.732055773,7.185947139,
135,KLH016c_0309,e,ʻōlepe,221.4528259,unstressed,7.687978182,7.853596199,
136,KLH016c_0655,u,hoʻokuʻu,354.2244526,unstressed,7.621798673,0.528414685,1
137,KLH016e_0093,u,pōhaku,45.76556358,unstressed,7.605905593,3.841631117,0
138,KLH016c_0434,o,hoʻopaʻa,260.6842407,secondary,7.598547709,0.371898543,
139,KLH016c_1559,ou,ʻāinahou,778.4210713,primary,7.586130829,1.270471475,
140,KLH016b_0462,e,ʻaʻohe,225.9886,unstressed,7.573880917,6.909597222,
141,KLH016e_0290,a,puʻuwaʻawaʻa,142.6539315,unstressed,7.47110855,1.221715013,1
142,KLH016c_0242,e,huʻehuʻe,192.0994192,unstressed,7.466016396,7.379773394,
143,KLH016d_0013,i,hīmeni,7.8121,unstressed,7.450765704,5.28883355,
144,KLH016c_0137,u,hoʻokuʻu,163.0288515,primary,7.43452723,2.822750261,1
