time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025528,363.3,259.4,977.5,226.5,2332.5,118.1,362,989.2,2268.2,98.7,70.1
0.027528,360.3,231.5,990.4,184.4,2336.2,100.6,362.6,998.4,2277.5,98.7,70.3
0.029528,358.2,209.4,1002.6,151.4,2345.6,83.8,363.6,1013.4,2292.2,98.7,70.5
0.031528,360.9,192.4,1021.5,138.2,2352.9,79.8,364.9,1033.5,2311,98.7,70.6
0.033528,368.4,174.6,1049.4,146.2,2352.4,92.4,366.3,1057.8,2332.4,98.6,70.7
0.035528,373.2,158.1,1076.7,163.3,2345.1,113.4,367.8,1085.5,2354.4,98.6,70.8
0.037528,373.0,147.1,1097.7,174.6,2340.2,126.3,369.3,1115.6,2375.2,98.6,71
0.039528,371.0,139.9,1124.5,178.0,2341.4,132.4,370.5,1146.9,2392.9,98.5,71.1
0.041528,370.6,131.9,1182.3,172.3,2343.2,154.2,371.4,1178.7,2405.9,98.5,71.1
0.043528,372.1,118.8,1250.3,146.5,2336.9,204.3,371.9,1210,2413,98.5,71.2
0.045528,373.3,108.0,1291.0,121.9,2316.5,284.7,371.8,1240.4,2413.2,98.4,71.3
0.047528,372.8,104.9,1311.6,111.7,2288.0,391.2,371,1269.3,2406.4,98.4,71.3
0.049528,370.8,109.8,1328.2,111.6,2283.7,507.0,369.6,1296.7,2392.8,98.3,71.4
0.051528,367.0,120.1,1347.6,120.7,2341.6,567.1,367.3,1322.7,2373.3,98.3,71.4
0.053528,362.1,124.3,1366.4,144.6,2390.0,491.4,364.4,1347.7,2349.4,98.2,71.4
0.055528,358.3,119.7,1382.9,182.8,2388.5,382.4,360.7,1372.3,2322.8,98.2,71.4
0.057528,355.9,113.9,1395.0,220.4,2371.1,290.2,356.3,1397.1,2295.7,98.1,71.4
0.059528,353.4,115.0,1408.4,264.5,2359.2,221.0,351.4,1423,2270.5,98.1,71.4
0.061528,348.6,126.1,1431.4,352.1,2354.3,180.9,345.9,1450.9,2249.4,98,71.5
0.063528,339.4,138.2,1461.8,513.8,2349.5,175.4,340.1,1481.6,2234.6,97.9,71.5
0.065528,329.1,138.3,1489.0,738.7,2336.9,193.2,334.1,1515.7,2228,97.9,71.5
0.067528,323.1,131.2,1506.5,945.8,2312.8,220.7,327.9,1553.8,2230.9,97.8,71.6
0.069528,321.0,128.3,1527.1,1139.3,2276.2,242.4,321.8,1596.2,2244.1,97.7,71.6
0.071528,319.6,132.8,1563.8,1384.2,2244.7,239.9,315.8,1642.9,2267.9,97.7,71.7
0.073528,313.3,135.3,1651.0,1650.6,2245.0,232.8,310.1,1693.5,2301.7,97.6,71.7
0.075528,303.2,122.8,1762.9,1775.0,2266.4,239.6,304.8,1747.6,2344.4,97.5,71.8
0.077528,296.5,104.8,1818.8,1759.0,2289.9,247.2,299.8,1804.4,2394.4,97.5,71.8
0.079528,294.0,92.7,1821.4,1713.2,2307.4,249.2,295.4,1862.8,2449.4,97.4,71.8
0.081528,293.5,87.2,1873.0,1727.2,2312.7,259.9,291.5,1921.5,2507,97.3,71.8
0.083528,292.4,81.0,2149.0,1804.3,2287.0,296.0,288,1979.2,2564.5,97.3,71.7
0.085528,288.3,66.2,2230.4,287.7,2611.9,1675.3,285.1,2034.6,2619.1,97.2,71.7
0.087528,283.7,50.9,2198.9,237.8,2893.0,1180.8,282.7,2086.3,2668.5,97.2,71.7
0.089528,280.5,41.7,2189.1,206.4,2924.6,934.3,280.6,2133.1,2710.4,97.1,71.6
0.091528,278.5,37.0,2188.4,198.0,2906.9,862.6,278.9,2173.9,2743,97,71.5
0.093528,277.4,34.7,2190.0,207.0,2818.7,761.1,277.5,2207.8,2765.3,97,71.3
0.095528,277.4,32.8,2186.5,197.4,2760.8,596.7,276.3,2234.4,2776.8,97,71.1
0.097528,276.5,28.8,2183.6,172.9,2745.6,511.1,275.2,2253.4,2777.5,96.9,70.8
0.099528,274.1,24.2,2183.4,154.9,2739.6,496.5,274.3,2264.7,2768.3,96.9,70.6
0.101528,271.4,21.4,2185.8,147.0,2727.6,513.8,273.3,2268.8,2750.5,96.8,70.4
0.103528,269.4,21.0,2191.2,151.2,2701.5,503.9,272.2,2266.1,2726,96.8,70.1
