time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025819,596.6,137.0,1347.8,265.0,2235.8,105.5,606.3,1344.3,2306.3,101.6,72.7
0.027819,601.1,135.6,1348.0,303.7,2232.8,103.3,606.8,1343.8,2295.7,101.8,72.5
0.029819,602.2,140.0,1348.2,346.6,2231.8,110.2,607.5,1343.4,2279.2,102.1,72.4
0.031819,603.2,152.8,1345.4,404.6,2233.0,123.3,608.3,1343.6,2258.5,102.3,72.4
0.033819,608.2,160.6,1341.3,466.7,2235.0,128.0,609,1345.2,2235.9,102.6,72.4
0.035819,614.4,158.2,1342.8,522.2,2237.0,125.6,609.6,1348.8,2213.7,102.8,72.4
0.037819,617.4,157.1,1351.0,578.5,2239.7,129.1,609.9,1355.3,2194.4,103.1,72.4
0.039819,616.4,169.4,1362.2,681.6,2243.4,149.2,609.6,1365.3,2180.1,103.4,72.4
0.041819,615.5,193.3,1367.8,892.8,2244.7,181.7,608.5,1379.1,2172.7,103.7,72.4
0.043819,620.7,201.1,1364.0,1205.6,2240.6,194.5,606.5,1396.9,2173.1,104,72.5
0.045819,621.6,186.4,1381.9,1340.0,2237.2,191.0,603.4,1418.5,2181.7,104.4,72.6
0.047819,605.3,161.2,1461.1,950.5,2242.0,208.1,599.1,1443.6,2198.1,104.7,72.7
0.049819,583.5,138.0,1522.2,499.6,2255.0,242.9,593.5,1471.4,2220.9,105,72.9
0.051819,568.1,132.1,1547.9,298.7,2266.1,275.9,586.4,1500.8,2248.3,105.4,73.1
0.053819,564.0,131.7,1558.8,231.0,2275.9,294.6,578,1530.6,2277.8,105.7,73.3
0.055819,566.4,131.5,1567.8,203.9,2283.7,308.0,568.2,1559.8,2306.6,106,73.5
0.057819,565.4,138.3,1584.2,187.2,2289.5,348.8,557,1586.9,2332,106.4,73.7
0.059819,551.7,156.4,1609.3,159.0,2297.5,450.6,544.8,1611,2351.3,106.7,74
0.061819,528.6,170.6,1626.8,121.2,2303.6,594.7,531.5,1631.2,2362.5,107,74.2
0.063819,508.4,164.2,1632.0,92.7,2277.2,722.1,517.3,1647,2364.4,107.3,74.4
0.065819,495.8,146.1,1630.9,79.2,2234.1,700.3,502.7,1658.3,2356.5,107.6,74.5
0.067819,483.2,135.8,1630.7,75.6,2235.0,559.2,487.6,1665.5,2339.5,107.9,74.7
0.069819,465.8,136.2,1635.1,82.2,2247.2,433.9,472.5,1669.4,2315,108.2,74.8
0.071819,448.7,137.7,1645.1,99.9,2252.4,365.4,457.6,1671,2285.5,108.5,74.8
0.073819,440.7,135.1,1657.7,124.6,2258.1,350.1,443.1,1672,2254.4,108.8,74.8
0.075819,438.1,130.6,1670.6,153.4,2276.6,363.2,429.2,1673.9,2225.7,109,74.8
0.077819,432.2,127.7,1685.7,188.2,2319.5,384.0,416.1,1678.5,2203.3,109.3,74.8
0.079819,417.7,125.7,1710.2,240.2,2386.4,391.3,403.9,1687.6,2191.3,109.5,74.8
0.081819,401.0,123.9,1743.6,305.3,2442.1,376.7,392.8,1702.5,2193.1,109.7,74.9
0.083819,389.0,127.1,1771.2,384.6,2459.0,369.4,382.9,1724.4,2211.5,109.9,75
0.085819,379.1,142.0,1790.7,546.2,2427.7,383.3,374,1754,2248.2,110.1,75.1
0.087819,369.6,168.1,1808.9,855.2,2359.5,363.4,366.3,1791.3,2303.3,110.3,75.3
0.089819,360.6,192.1,1849.7,1202.8,2310.7,315.3,359.6,1835.7,2375.8,110.5,75.5
0.091819,350.8,200.0,1920.4,1391.6,2282.5,292.9,353.8,1886.2,2463.2,110.6,75.7
0.093819,338.3,194.6,1960.3,1468.6,2258.1,276.1,348.8,1941,2561.6,110.7,75.8
0.095819,328.8,188.5,1970.1,1680.5,2236.4,248.4,344.4,1998,2665.9,110.9,75.9
0.097819,326.9,192.4,1967.3,2258.4,2224.7,208.8,340.5,2054.7,2770.4,111,76
0.099819,327.8,204.3,1994.7,3389.2,2218.8,174.7,337,2108.4,2868.8,111.1,76.1
0.101819,326.0,221.6,2208.3,148.1,3486.9,250.3,333.5,2156.3,2954.8,111.2,76.2
0.103819,324.0,247.5,2193.4,130.5,3503.5,233.7,330.1,2196,3022.7,111.3,76.3
0.105819,330.4,280.6,2179.8,127.3,3539.3,227.3,326.7,2225.4,3067.3,111.4,76.4
0.107819,337.0,289.4,2182.5,145.3,3593.9,208.5,323,2242.9,3085.2,111.4,76.5
0.109819,329.1,267.7,2216.3,172.8,3224.4,3606.1,319.1,2247.6,3074.1,111.5,76.7
0.111819,318.5,242.7,2258.4,179.8,2887.0,3811.3,315,2239.3,3033.7,111.6,76.8
0.113819,312.8,218.2,2274.4,176.2,2819.0,3300.0,310.8,2218.7,2965.7,111.6,76.9
0.115819,311.3,194.4,2268.6,175.0,2788.2,2941.7,306.4,2187.2,2873.4,111.6,77
0.117819,309.0,177.5,2255.1,173.2,2719.4,2967.0,301.9,2146.9,2761.9,111.7,77.1
0.119819,303.2,169.9,2240.6,168.3,2447.0,3475.6,297.6,2100.5,2637.5,111.7,77.2
0.121819,295.9,167.4,1940.5,3328.8,2226.5,160.8,293.4,2051,2507.6,111.7,77.3
0.123819,291.7,162.8,1849.8,3272.3,2215.0,154.2,289.6,2001.8,2380,111.7,77.4
0.125819,290.1,152.2,1983.4,3588.9,2205.4,150.1,286.2,1956.1,2262.6,111.7,77.5
0.127819,286.4,140.8,2129.2,3644.9,2196.2,146.2,283.5,1916.9,2162.7,111.7,77.5
0.129819,279.1,131.7,1984.6,3286.7,2187.3,140.2,281.5,1886.9,2086.5,111.7,77.6
0.131819,270.6,123.4,1830.2,3291.6,2178.9,134.1,280.2,1868,2038.7,111.7,77.7
0.133819,264.3,110.2,1593.3,4097.6,2174.9,134.6,279.8,1861.6,2022.5,111.7,77.8
