time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025723,414.8,142.3,1058.8,175.1,2230.2,96.2,417.7,1055.9,2230.4,168.6,70.6
0.027723,421.1,135.4,1054.8,163.4,2239.8,86.1,419.1,1056.6,2240.7,168.8,72
0.029723,423.9,132.1,1055.4,159.4,2253.6,82.6,421.4,1057.5,2254.6,168.9,73.1
0.031723,424.9,128.0,1057.0,165.1,2270.1,83.0,424.5,1058,2268.8,168.9,73.9
0.033723,426.6,123.2,1057.5,183.4,2283.3,80.0,428.2,1057.1,2280,168.8,74.4
0.035723,430.8,120.4,1055.3,210.8,2287.7,69.9,432.4,1053.7,2286.5,168.5,74.8
0.037723,436.5,120.5,1049.0,227.2,2286.3,57.7,436.6,1046.9,2288.6,168.2,75
0.039723,441.5,119.8,1036.9,210.6,2284.6,49.1,440.5,1036.4,2287.9,167.8,75.2
0.041723,445.0,115.8,1020.4,171.6,2284.8,45.4,444.1,1022.7,2286.7,167.3,75.3
0.043723,447.4,108.1,1004.5,133.4,2288.1,46.0,447,1007.4,2287.4,166.8,75.4
0.045723,448.8,97.9,992.3,106.1,2294.2,49.1,449.4,992.5,2290.9,166.3,75.5
0.047723,450.3,86.7,982.4,89.5,2301.0,53.4,451.2,980.1,2297.2,165.7,75.6
0.049723,452.2,77.2,973.9,82.1,2305.6,58.4,452.5,971.2,2304.9,165.1,75.7
0.051723,453.9,68.9,966.3,79.3,2308.7,64.3,453.5,965.5,2312.1,164.5,75.9
0.053723,454.7,61.5,960.1,77.2,2312.6,68.8,454.1,961.6,2317,163.9,75.9
0.055723,454.6,55.4,954.7,74.5,2317.2,69.8,454.3,957.5,2318.7,163.2,76
0.057723,453.9,50.6,949.0,73.2,2319.4,67.4,454.1,951.3,2317,162.6,76
0.059723,453.1,46.6,942.7,75.0,2316.5,63.7,453.5,942.3,2312.9,161.8,76
0.061723,452.5,43.6,935.0,80.3,2309.5,60.2,452.8,931.2,2307.6,161,75.9
0.063723,452.0,42.9,925.4,90.2,2302.0,56.4,452,920.4,2302.5,160.2,75.8
0.065723,451.5,45.1,914.5,108.5,2297.8,51.2,451.4,912.4,2298.9,159.3,75.7
0.067723,451.4,50.1,901.7,141.7,2296.1,46.7,451.2,909.4,2297.7,158.3,75.6
