time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity
0.025907,312.1,101.7,1147.4,122.0,2161.4,172.9,317.2,1146,2158.1,121.4,77.6
0.027907,333.6,101.9,1140.7,106.0,2184.0,185.7,331.6,1142.8,2189.8,121.3,77.8
0.029907,355.9,111.8,1137.5,99.0,2230.2,201.4,350.7,1138,2230.7,121.1,77.9
0.031907,371.1,135.7,1133.9,98.6,2271.6,212.5,369.3,1132.5,2268.2,120.9,77.8
0.033907,380.9,168.9,1129.2,100.8,2294.1,218.8,383.4,1127.9,2291.9,120.7,77.7
0.035907,389.0,190.8,1125.1,100.5,2297.4,223.8,391.2,1125.6,2297.9,120.5,77.7
0.037907,393.7,193.1,1124.8,99.4,2287.2,229.1,394,1127.3,2288.8,120.2,77.7
0.039907,394.4,195.8,1132.7,104.1,2270.0,227.5,394.4,1133.8,2272.3,119.9,77.7
0.041907,395.0,201.6,1147.9,112.7,2256.7,215.1,395.3,1145.1,2257.2,119.6,77.7
0.043907,399.3,195.9,1163.9,116.5,2250.9,200.6,398.3,1160.2,2249.8,119.3,77.6
0.045907,404.7,180.8,1175.3,114.9,2253.4,190.7,403.2,1176.9,2252.1,119,77.5
0.047907,408.6,169.7,1187.8,113.9,2263.3,177.9,407.9,1192.9,2261.8,118.6,77.3
0.049907,410.0,169.1,1205.2,113.9,2276.4,150.4,410.4,1205.9,2274.2,118.3,77
0.051907,408.1,174.5,1218.2,110.2,2283.3,123.0,409.2,1214.6,2285.1,118,76.7
0.053907,402.8,183.0,1220.8,102.6,2287.0,112.4,404.4,1218.5,2292.2,117.6,76.5
0.055907,396.1,204.8,1217.6,94.8,2292.8,120.7,397.4,1218.2,2295.8,117.3,76.2
0.057907,390.0,254.8,1213.9,87.1,2301.4,134.6,390.1,1215,2297.4,117,75.9
0.059907,386.9,306.1,1209.2,80.2,2304.9,132.7,384.2,1210.4,2298.9,116.6,75.7
0.061907,386.0,324.8,1204.2,73.8,2302.3,118.3,380.3,1206.1,2300.7,116.3,75.4
0.063907,381.5,328.2,1201.8,70.4,2299.5,102.1,378.3,1203,2302.4,116,75.1
0.065907,368.8,362.5,1205.5,74.6,2300.5,90.8,377.7,1201.9,2303.1,115.7,74.9
