"","Speaker","filename","word","word_unique","vowel","syllable_number","word_syllables","stress","syllable_stress","Moras","length","f0_reaper","f0_praat","intensity","duration","log_duration","f1","f2","syll_length"
"1043","RM","KLH014a_0397","kanu","kanu360.21074010482","a","-2",2,"primary","Primary Stressed",1,"short",187.171798666667,173.915889708224,71.2,45.2984677480117,3.81327320736972,-0.551349905406115,0.205329562675047,"-2.short"
"1044","RM","KLH014a_0398","kanu","kanu360.21074010482","u","-1",2,"unstressed","Final Unstressed",1,"short",173.81855775,171.796292382095,68.2,54.7824689147092,4.00337023245622,-1.27509829686612,-0.167341594379012,"-1.short"
"1045","LV","KLH032a_0640","kanu","kanu366.261546736201","a","-2",2,"primary","Primary Stressed",1,"short",191.175602285714,185.764667829577,77.8,53.3391877388567,3.97667129064498,-0.546918907492571,0.476315244999915,"-2.short"
"1046","LV","KLH032a_0641","kanu","kanu366.261546736201","u","-1",2,"unstressed","Final Unstressed",1,"short",173.873066363636,173.598060178174,71.9,76.185762572095,4.3331746023494,-1.17041336830672,-0.200194294407007,"-1.short"
"1047","RM","KLH014a_0424","kanu","kanu371.521050887826","a","-2",2,"primary","Primary Stressed",1,"short",189.02532175,181.237277956045,73.5,40.4735798732645,3.70064941243214,-0.625783120051963,0.181336570918735,"-2.short"
"1048","RM","KLH014a_0425","kanu","kanu371.521050887826","u","-1",2,"unstressed","Final Unstressed",1,"short",178.5468825,177.837985204597,69.1,37.438649959995,3.62270359219844,-1.18545399985309,-0.313720214358567,"-1.short"
"1049","RM","KLH014a_0530","kanu","kanu438.1301","a","-2",2,"primary","Primary Stressed",1,"short",169.698156272727,169.45745379569,75.05,70.5957911640098,4.25697052748148,-0.50472451863228,0.164048884355888,"-2.short"
"1050","RM","KLH014a_0531","kanu","kanu438.1301","u","-1",2,"unstressed","Final Unstressed",1,"short",162.509314142857,154.669383989216,69.9,96.4978440371169,4.56952066651108,-1.26753417619496,-0.231496264495593,"-1.short"
"1051","HM","KLH021a_1107","kanu","kanu642.2732","a","-2",2,"primary","Primary Stressed",1,"short",135.642581333333,134.594249648305,78.8,64.8191732797159,4.17160144353944,-0.63182430799937,0.307091708007055,"-2.short"
"1052","HM","KLH021a_1108","kanu","kanu642.2732","u","-1",2,"unstressed","Final Unstressed",1,"short",124.388863105263,117.59407299574,76.5,114.732303362757,4.74260161798673,-1.30480316677237,-0.305299332152163,"-1.short"
"1053","HM","KLH021a_1119","kanu","kanu648.673898539001","a","-2",2,"primary","Primary Stressed",1,"short",137.355284,136.880249856158,78.25,70.4702445800649,4.25519055803058,-0.64715658461571,0.232326720902009,"-2.short"
"1054","HM","KLH021a_1120","kanu","kanu648.673898539001","u","-1",2,"unstressed","Final Unstressed",1,"short",130.471635,129.562636687924,77.5,83.6769430540016,4.42696346826789,-1.14707243050181,-0.133785321060285,"-1.short"
"1055","JM","KLH016c_1501","kanu","kanu738.424760125933","a","-2",2,"primary","Primary Stressed",1,"short",163.731708375,123.386778575243,69.8,49.9999999999545,3.91202300542724,-0.891883533803493,0.26789235158084,"-2.short"
"1056","JM","KLH016c_1502","kanu","kanu738.424760125933","u","-1",2,"unstressed","Final Unstressed",1,"short",98.5892675,104.832842380783,66.5,40.9721896247675,3.7128935347186,-1.43512619380847,0.0803163654480441,"-1.short"
"1057","JM","KLH016c_1523","kanu","kanu747.071116974288","a","-2",2,"primary","Primary Stressed",1,"short",111.714654166667,109.851787859162,73.25,51.415525776406,3.93994018475755,-0.765358660350747,0.223829303941862,"-2.short"
"1058","JM","KLH016c_1524","kanu","kanu747.071116974288","u","-1",2,"unstressed","Final Unstressed",1,"short",111.6484295,107.994115406164,74,37.7195834635131,3.63017941484938,-1.48812759820521,0.0338450926857341,"-1.short"
"1059","RM","KLH014b_1545","kanu","kanu994.778694264126","a","-2",2,"primary","Primary Stressed",1,"short",185.150126333333,169.961851905415,72.05,58.3712103154994,4.06682279423286,-0.702233053394908,0.23713224916623,"-2.short"
"1060","RM","KLH014b_1546","kanu","kanu994.778694264126","u","-1",2,"unstressed","Final Unstressed",1,"short",163.720773625,161.722995336267,65.7,50.0000000000682,3.91202300542951,-1.00278969852898,-0.24295114347036,"-1.short"
"1061","IN","KLH013b_1358","kapa","kapa1176.96246507132","a","-2",2,"primary","Primary Stressed",1,"short",209.530739,200.678241057835,67.35,38.4442051031328,3.64920797206107,-0.656920605838113,0.103747775597327,"-2.short"
"1062","IN","KLH013b_1359","kapa","kapa1176.96246507132","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,65.4,36.6737445797298,3.60206109248827,-1.21765437719236,0.583324064468554,"-1.short"
"1063","LV","KLH032a_3041","kapa","kapa1240.38802985024","a","-2",2,"primary","Primary Stressed",1,"short",212.696151666667,202.044806741989,71.55,31.0993711002538,3.43718759712393,-0.50062393968129,0.264482673333004,"-2.short"
"1064","LV","KLH032a_3042","kapa","kapa1240.38802985024","a","-1",2,"unstressed","Final Unstressed",1,"short",165.701900375,160.04611223888,69.9,62.1987422002803,4.13033477768022,-0.390144878365453,0.185068106383638,"-1.short"
"1065","LV","KLH032a_0146","kapa","kapa166.851728688348","a","-2",2,"primary","Primary Stressed",1,"short",271.14329,269.126483327237,73,37.6848605653208,3.62925843728383,-0.521777918534469,0.270121786020774,"-2.short"
"1066","LV","KLH032a_0147","kapa","kapa166.851728688348","a","-1",2,"unstressed","Final Unstressed",1,"short",196.736280375,185.977660118484,70.65,55.271128829105,4.01225068953936,-0.765828154667992,0.315021677660277,"-1.short"
"1067","DK","KLH063a_4235","kapa","kapa1958.914","a","-2",2,"primary","Primary Stressed",1,"short",158.331995666667,144.822629741932,70.9,40.3243362636658,3.6969551642023,-0.839365071991414,0.0389429157040704,"-2.short"
"1068","DK","KLH063a_4236","kapa","kapa1958.914","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,61.95,39.1959526389201,3.66857349245873,-0.909505472830425,0.148464209603856,"-1.short"
"1069","SB","KLH033b_0407","kapa","kapa225.178200475041","a","-2",2,"primary","Primary Stressed",1,"short",66.515839,238.941209862623,70.5,38.3602791845874,3.64702252800198,-0.62634814662163,0.163622885418261,"-2.short"
"1070","SB","KLH033b_0408","kapa","kapa225.178200475041","a","-1",2,"unstressed","Final Unstressed",1,"short",171.9985626,171.178347862506,66.05,59.427699925493,4.08476044638316,-0.903636405549186,-0.0899118707250937,"-1.short"
"1071","SB","KLH033b_0470","kapa","kapa284.618","a","-2",2,"primary","Primary Stressed",1,"short",64.285713,176.451766596656,66,32.3198343710374,3.47568110898127,-1.25325158821559,0.0958452933037677,"-2.short"
"1072","SB","KLH033b_0471","kapa","kapa284.618","a","-1",2,"unstressed","Final Unstressed",1,"short",134.0208397,136.699744965711,61.55,126.884170366736,4.84327462593667,-0.384284660034256,0.134347225390948,"-1.short"
"1073","HM","KLH021a_0539","kapa","kapa354.570659036581","a","-2",2,"primary","Primary Stressed",1,"short",137.179071,131.386377713783,69.65,59.9659456966606,4.09377682936998,-0.689594758752615,0.169267513179223,"-2.short"
"1074","HM","KLH021a_0540","kapa","kapa354.570659036581","a","-1",2,"unstressed","Final Unstressed",1,"short",136.054708,135.065144192303,69.7,69.9366916584268,4.2475904279489,-0.699479517985157,0.175421852167281,"-1.short"
"1075","HM","KLH021a_0556","kapa","kapa358.3657","a","-2",2,"primary","Primary Stressed",1,"short",121.711957,120.594547240053,73.7,42.9172117217149,3.75927295110689,-0.62147658664354,0.190190695516859,"-2.short"
"1076","HM","KLH021a_0557","kapa","kapa358.3657","a","-1",2,"unstressed","Final Unstressed",1,"short",51.100811,95.330456436229,67.55,39.9999999999636,3.68887945411303,-0.94583935314138,0.194940223839038,"-1.short"
"1077","HM","KLH021c_0069","kapa","kapa40.2418379527365","a","-2",2,"primary","Primary Stressed",1,"short",108.089781111111,95.1969670826901,66.3,61.4791423935159,4.11869796921585,-0.580797532405121,0.10513531943911,"-2.short"
"1078","HM","KLH021c_0070","kapa","kapa40.2418379527365","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,56.4,41.7355455227408,3.73135317632643,-0.789304401653871,0.310648639377049,"-1.short"
"1079","HM","KLH021c_0289","kapa","kapa429.0609","a","-2",2,"primary","Primary Stressed",1,"short",117.23446275,111.916155656528,80,62.76209066516,4.13935123937437,-0.57802405807651,0.0582234297005124,"-2.short"
"1080","HM","KLH021c_0290","kapa","kapa429.0609","a","-1",2,"unstressed","Final Unstressed",1,"short",113.712149166667,86.5570129268185,70.5,56.690181816009,4.03760103552826,-0.80573979240476,0.118538592990797,"-1.short"
"1081","HM","KLH021a_0701","kapa","kapa440.778953644368","a","-2",2,"primary","Primary Stressed",1,"short",117.434950625,111.759928958536,69,64.9287850362157,4.17329105444352,-0.590895725847649,0.260507660407383,"-2.short"
"1082","HM","KLH021a_0702","kapa","kapa440.778953644368","a","-1",2,"unstressed","Final Unstressed",1,"short",104.822205833333,99.6872290061161,67.45,55.6100065890632,4.01836315968649,-0.542494636922023,-0.066905222169436,"-1.short"
"1083","LV","KLH032a_0794","kapa","kapa441.4521","a","-2",2,"primary","Primary Stressed",1,"short",217.241379,196.32610194928,73.7,31.7954901573216,3.45932446077672,-0.627138434192295,0.22572682226854,"-2.short"
"1084","LV","KLH032a_0795","kapa","kapa441.4521","a","-1",2,"unstressed","Final Unstressed",1,"short",174.6723602,164.261027952928,70.6,53.238960263343,3.97479046409773,-0.760560363733133,0.240637957538449,"-1.short"
"1085","LV","KLH032a_0863","kapa","kapa466.037335152483","a","-2",2,"primary","Primary Stressed",1,"short",NA,181.838637991497,74.3,30.5047610463589,3.41788277131167,-0.634058877036869,0.157829739101021,"-2.short"
"1086","LV","KLH032a_0864","kapa","kapa466.037335152483","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,NA,32.2240251600192,3.47271229732095,-0.86864886237658,0.457325708509788,"-1.short"
"1087","HM","KLH021a_0729","kapa","kapa473.484475104605","a","-2",2,"primary","Primary Stressed",1,"short",144.593785666667,145.459727158426,77.7,48.8711285218528,3.88918680333901,-0.559141870355179,0.197043906057379,"-2.short"
"1088","HM","KLH021a_0730","kapa","kapa473.484475104605","a","-1",2,"unstressed","Final Unstressed",1,"short",140.78497325,128.028814939828,73.25,51.4403813076001,3.94042349256908,-0.743191538178277,0.170115984054299,"-1.short"
"1089","HM","KLH021c_0520","kapa","kapa496.0839622094","a","-2",2,"primary","Primary Stressed",1,"short",145.609654888889,148.071551876767,77.2,78.0744534474138,4.35766290279131,-0.532170753580387,0.112227111649004,"-2.short"
"1090","HM","KLH021c_0521","kapa","kapa496.0839622094","a","-1",2,"unstressed","Final Unstressed",1,"short",135.286192882353,135.010292668111,75.3,110.608226919794,4.70599447076845,-0.581206045830468,0.0110831927787194,"-1.short"
"1091","HM","KLH021a_0903","kapa","kapa538.674255894265","a","-2",2,"primary","Primary Stressed",1,"short",119.554738666667,120.504230452892,76.4,77.1593013923848,4.3458721339839,-0.587353858136082,0.104641532909448,"-2.short"
"1092","HM","KLH021a_0904","kapa","kapa538.674255894265","a","-1",2,"unstressed","Final Unstressed",1,"short",126.908554,94.5632585497131,72.3,80.052775194531,4.38268610710577,-0.753138025472001,0.230695251311459,"-1.short"
"1093","HM","KLH021a_1024","kapa","kapa588.897484525984","a","-2",2,"primary","Primary Stressed",1,"short",115.232781833333,110.762019504926,72.4,69.1035594853702,4.23560624153622,-0.649516209918539,0.175306806052837,"-2.short"
"1094","HM","KLH021a_1025","kapa","kapa588.897484525984","a","-1",2,"unstressed","Final Unstressed",1,"short",126.3217145,91.5558978555574,71.1,57.4740401586951,4.0513333703566,-0.706494499678241,0.217031940079057,"-1.short"
"1095","HM","KLH021b_0089","kapa","kapa63.5616","a","-2",2,"primary","Primary Stressed",1,"short",108.7276515,104.201866818823,63,50.1628753760457,3.91527521876555,-0.665835541789714,0.106450892725381,"-2.short"
"1096","HM","KLH021b_0090","kapa","kapa63.5616","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,59.05,50.4686996578769,3.92135333536555,-0.789103174165517,0.15379226364259,"-1.short"
"1097","HM","KLH021a_1200","kapa","kapa681.162182595116","a","-2",2,"primary","Primary Stressed",1,"short",116.9281463,116.933111136443,79.3,64.8318423623095,4.17179687714358,-0.504241978055378,0.0841834389486067,"-2.short"
"1098","HM","KLH021a_1201","kapa","kapa681.162182595116","a","-1",2,"unstressed","Final Unstressed",1,"short",130.3815131,125.08083200248,78.5,74.5292609302624,4.31119181243846,-0.563788942254638,0.153635511545709,"-1.short"
"1099","LV","KLH032a_1489","kapa","kapa714.4701","a","-2",2,"primary","Primary Stressed",1,"short",256.395355,250.54970733614,76.75,31.0079634516569,3.43424405703303,-0.641804849151525,0.187106843073487,"-2.short"
"1100","LV","KLH032a_1490","kapa","kapa714.4701","a","-1",2,"unstressed","Final Unstressed",1,"short",198.023677875,189.174602048794,69.3,49.9999999999545,3.91202300542724,-0.559730470626771,0.167915027157389,"-1.short"
"1101","HM","KLH021a_1377","kapa","kapa768.421481298819","a","-2",2,"primary","Primary Stressed",1,"short",112.599216625,109.550288535604,75.65,63.2226507002542,4.14666263409981,-0.671007198434603,0.138471739706701,"-2.short"
"1102","HM","KLH021a_1378","kapa","kapa768.421481298819","a","-1",2,"unstressed","Final Unstressed",1,"short",108.328485222222,102.914485115032,73.1,64.7662792155188,4.17078508543571,-0.785588232058072,0.268470519284875,"-1.short"
"1103","DK","KLH063a_2951","kapu","kapu1198.334","a","-2",2,"primary","Primary Stressed",1,"short",183.7631622,174.478410558907,73.2,41.3905250909465,3.72305199210072,-0.724764885156539,0.23661469839629,"-2.short"
"1104","DK","KLH063a_2952","kapu","kapu1198.334","u","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,61.4,33.5760583100182,3.51381326268746,-1.0715812661832,-0.0867568399577339,"-1.short"
"1105","LV","KLH032a_1290","kapu","kapu634.806429874518","a","-2",2,"primary","Primary Stressed",1,"short",96.92308,NA,NA,31.2213243574888,3.44110133435057,-0.718548184593789,0.234182157195578,"-2.short"
"1106","LV","KLH032a_1291","kapu","kapu634.806429874518","u","-1",2,"unstressed","Final Unstressed",1,"short",102.1900029375,85.9143122460141,57.95,101.46930416181,4.61975633069194,-1.17969110218495,0.275729277349719,"-1.short"
"1107","AA","KLH057a_2574","kaʻa","kaʻa1082.940349","a","-2",2,"primary","Primary Stressed",1,"short",205.529006857143,198.834655736029,79.25,66.384621,4.19546541821053,-0.590914489536998,0.173822493482136,"-2.short"
"1108","AA","KLH057a_2575","kaʻa","kaʻa1082.940349","a","-1",2,"unstressed","Final Unstressed",1,"short",167.200208,159.40686975201,76,48.745931,3.88662172729365,-0.615571804479955,0.22154414976213,"-1.short"
"1109","AA","KLH057a_2576","kaʻa","kaʻa1083.665","a","-2",2,"primary","Primary Stressed",1,"short",196.722119,192.003673338039,78.3,40.412283,3.6991337734114,-0.641038051993964,0.147436177608408,"-2.short"
"1110","AA","KLH057a_2577","kaʻa","kaʻa1083.665","a","-1",2,"unstressed","Final Unstressed",1,"short",172.864245166667,172.105744427893,75.3,44.161457,3.78785239508398,-0.49329654243389,0.241242343869347,"-1.short"
"1111","AA","KLH057a_2865","kaʻa","kaʻa1178.14398","a","-2",2,"primary","Primary Stressed",1,"short",158.8361191,156.91301696395,73.9,90.272658,4.50283462387491,-0.478834629676594,0.105052573046619,"-2.short"
"1112","AA","KLH057a_2866","kaʻa","kaʻa1178.14398","a","-1",2,"unstressed","Final Unstressed",1,"short",117.102398857143,113.770041146409,68.2,120,4.78749174278205,-0.502139754657897,0.106020073891691,"-1.short"
"1113","AA","KLH057a_3091","kaʻa","kaʻa1264.662433","a","-2",2,"primary","Primary Stressed",1,"short",219.064648833333,211.143664298738,79.5,110.961851,4.70918645755453,-0.478676863643294,0.0670279060485122,"-2.short"
"1114","AA","KLH057a_3092","kaʻa","kaʻa1264.662433","a","-1",2,"unstressed","Final Unstressed",1,"short",172.7144635,167.958913188454,78.8,76.652322,4.33927989840106,-0.62694228219357,0.193869927100695,"-1.short"
"1115","AA","KLH057a_3217","kaʻa","kaʻa1318.683735","a","-2",2,"primary","Primary Stressed",1,"short",130.088501,109.448355610514,74.65,39.2603,3.67021383018438,-0.47066362255588,0.0866243967470979,"-2.short"
"1116","AA","KLH057a_3218","kaʻa","kaʻa1318.683735","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,71.3,41.110642,3.71626701742614,-0.415114919533161,0.210835386008018,"-1.short"
"1117","AA","KLH057a_3526","kaʻa","kaʻa1437.521653","a","-2",2,"primary","Primary Stressed",1,"short",191.66221425,187.422767948606,77.25,62.291196,4.13182009959545,-0.353611161476686,0.176775493741395,"-2.short"
"1118","AA","KLH057a_3527","kaʻa","kaʻa1437.521653","a","-1",2,"unstressed","Final Unstressed",1,"short",184.518829,181.934154278984,75.5,77.917619,4.35565210188589,-0.407887216411708,0.15139257824042,"-1.short"
"1119","AA","KLH057a_3741","kaʻa","kaʻa1496.573","a","-2",2,"primary","Primary Stressed",1,"short",147.782870272727,134.80809017833,76,92.906701,4.53159577454246,-0.356329406746858,0.13119501452807,"-2.short"
"1120","AA","KLH057a_3742","kaʻa","kaʻa1496.573","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,69.6,54.051864,3.98994403007706,-0.476470748660927,0.205517280050232,"-1.short"
"1121","DK","KLH063a_0235","kaʻa","kaʻa209.142718963569","a","-2",2,"primary","Primary Stressed",1,"short",185.242808588235,136.25533188888,70.9,119.485677830994,4.78319651340222,-0.457833540312743,0.108358201852869,"-2.short"
"1122","DK","KLH063a_0236","kaʻa","kaʻa209.142718963569","a","-1",2,"unstressed","Final Unstressed",1,"short",80.5908964,78.6012389752553,69,57.2316536300548,4.04710713046548,-0.440578849612327,-0.0300082621890958,"-1.short"
"1123","DK","KLH063a_5344","kaʻa","kaʻa2532.97476971926","a","-2",2,"primary","Primary Stressed",1,"short",184.485469,185.27816623096,78.3,78.5992937817355,4.3643627144296,-0.43735130512146,0.00121541670446224,"-2.short"
"1124","DK","KLH063a_5345","kaʻa","kaʻa2532.97476971926","a","-1",2,"unstressed","Final Unstressed",1,"short",130.052417,NA,74.4,68.2048529019994,4.2225157192387,-0.307055875665482,0.0678732699646334,"-1.short"
"1125","DK","KLH063a_0397","kaʻa","kaʻa265.287449434519","a","-2",2,"primary","Primary Stressed",1,"short",160.417387111111,151.95207505841,76.15,66.5846504120395,4.19847407668936,-0.359500537778382,0.0773069218645039,"-2.short"
"1126","DK","KLH063a_0398","kaʻa","kaʻa265.287449434519","a","-1",2,"unstressed","Final Unstressed",1,"short",72.823044,NA,70.9,41.434538071826,3.72411478597836,-0.458244752709738,0.0537592277961938,"-1.short"
"1127","SB","KLH033e_0047","kaʻa","kaʻa41.4852702766936","a","-2",2,"primary","Primary Stressed",1,"short",174.593878428571,NA,60.9,59.9999999999952,4.09434456222202,-0.491734611984184,0.342295290372299,"-2.short"
"1128","SB","KLH033e_0048","kaʻa","kaʻa41.4852702766936","a","-1",2,"unstressed","Final Unstressed",1,"short",137.5681245,192.83998296108,59.65,62.1593431398537,4.12970113875539,-0.542332517178956,0.322909985704043,"-1.short"
"1129","RM","KLH014a_0666","kaʻa","kaʻa498.517482430668","a","-2",2,"primary","Primary Stressed",1,"short",223.6757476,NA,72.3,48.5548660980157,3.88269441830419,-0.367960688390118,0.168374006711934,"-2.short"
"1130","RM","KLH014a_0667","kaʻa","kaʻa498.517482430668","a","-1",2,"unstressed","Final Unstressed",1,"short",192.397392166667,176.2631892005,68.4,84.7232867627667,4.43939049613513,-0.315765314904522,0.16037449735117,"-1.short"
"1131","RM","KLH014a_0670","kaʻa","kaʻa500.203513412722","a","-2",2,"primary","Primary Stressed",1,"short",196.0626715,NA,70.5,57.226675128561,4.04702013808055,-0.414610449885489,0.113828984277175,"-2.short"
"1132","RM","KLH014a_0671","kaʻa","kaʻa500.203513412722","a","-1",2,"unstressed","Final Unstressed",1,"short",183.385460666667,182.731350198816,70.9,89.6778649361067,4.49622397089917,-0.341854225645363,0.151838065073321,"-1.short"
"1133","DK","KLH063a_1234","kaʻa","kaʻa572.114235352393","a","-2",2,"primary","Primary Stressed",1,"short",153.362198166667,NA,72.4,56.7427851602815,4.0385285145398,-0.423749281835293,0.034304087568243,"-2.short"
"1134","DK","KLH063a_1235","kaʻa","kaʻa572.114235352393","a","-1",2,"unstressed","Final Unstressed",1,"short",152.06897,NA,66.7,41.4193651962478,3.7237485298299,-0.414192445215954,0.0242423275606525,"-1.short"
"1135","DK","KLH063a_1288","kaʻa","kaʻa583.173626652469","a","-2",2,"primary","Primary Stressed",1,"short",123.858321333333,NA,74.6,73.4252383024341,4.29626772260116,-0.404011583279843,0.0843042914259033,"-2.short"
"1136","DK","KLH063a_1289","kaʻa","kaʻa583.173626652469","a","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,62.3,100.964886476618,4.61477279774664,-0.364730935754681,0.127964029657345,"-1.short"
"1137","DK","KLH063a_5546","kaʻi","kaʻi2628.12820146231","a","-2",2,"primary","Primary Stressed",1,"short",74.609970875,NA,77.9,77.6946677515298,4.35278662891228,-0.558606055700884,0.198890162339031,"-2.short"
"1138","DK","KLH063a_5547","kaʻi","kaʻi2628.12820146231","i","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,63.8,79.347745789164,4.37384003811475,-1.2101161136461,0.605349659335157,"-1.short"
"1139","DK","KLH063a_2416","kaʻu","kaʻu1001.59903547395","a","-2",2,"primary","Primary Stressed",1,"short",NA,NA,66.4,47.6939906012603,3.86480540675565,-0.720211509136164,0.100783295459927,"-2.short"
"1140","DK","KLH063a_2417","kaʻu","kaʻu1001.59903547395","u","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,63.9,32.3953261101906,3.47801415653409,-0.988660522920089,-0.022531591846076,"-1.short"
"1141","DK","KLH063a_2613","kaʻu","kaʻu1060.19136422727","a","-2",2,"primary","Primary Stressed",1,"short",131.970095166667,131.049379541983,73.7,57.1189246256836,4.04513549127294,-0.814684697430719,-0.00870547225444618,"-2.short"
"1142","DK","KLH063a_2614","kaʻu","kaʻu1060.19136422727","u","-1",2,"unstressed","Final Unstressed",1,"short",72.772278,112.32016035778,67.95,38.0792830835617,3.6396703831588,-1.12741516666251,-0.206130899971836,"-1.short"
"1143","DK","KLH063a_2619","kaʻu","kaʻu1061.03213208395","a","-2",2,"primary","Primary Stressed",1,"short",NA,NA,62.9,37.2514725818291,3.61769147644228,-0.613275538206479,0.100979247099689,"-2.short"
"1144","DK","KLH063a_2620","kaʻu","kaʻu1061.03213208395","u","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,58.6,52.9798721163388,3.96991207003087,-1.04880465899989,-0.0894553858017488,"-1.short"
"1145","DK","KLH063c_0110","kaʻu","kaʻu107.850077138726","a","-2",2,"primary","Primary Stressed",1,"short",147.2798766,152.52149188358,72.3,48.8841849071093,3.88945392713773,-0.705708248197081,-0.0542431041145726,"-2.short"
"1146","DK","KLH063c_0111","kaʻu","kaʻu107.850077138726","u","-1",2,"unstressed","Final Unstressed",1,"short",190.670161714286,205.981180622514,74.35,55.105808440743,4.00925512695038,-1.10832403930905,-0.0716942648669008,"-1.short"
"1147","LV","KLH032a_2687","kaʻu","kaʻu1125.4781","a","-2",2,"primary","Primary Stressed",1,"short",127.536034916667,NA,NA,81.5444728821149,4.40114855095303,-0.373357913416196,0.325716966777025,"-2.short"
"1148","LV","KLH032a_2688","kaʻu","kaʻu1125.4781","u","-1",2,"unstressed","Final Unstressed",1,"short",114.555465833333,117.896880947379,66.9,104.301069965686,4.64728162049376,-1.28194946600869,-0.659060179242286,"-1.short"
"1149","LV","KLH032a_0068","kaʻu","kaʻu113.351609185674","a","-2",2,"primary","Primary Stressed",1,"short",136.631948555556,NA,NA,75.5058677760587,4.32421037212322,-0.447374423549458,0.359135738418599,"-2.short"
"1150","LV","KLH032a_0069","kaʻu","kaʻu113.351609185674","u","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,62.4,64.2731477605878,4.16314193532074,-1.21768753179032,0.0509534533168008,"-1.short"
"1151","DK","KLH063a_2800","kaʻu","kaʻu1132.47918303995","a","-2",2,"primary","Primary Stressed",1,"short",124.138778727273,NA,71.5,72.8473241601932,4.28836580115253,-0.55399374553191,0.124257278752059,"-2.short"
"1152","DK","KLH063a_2801","kaʻu","kaʻu1132.47918303995","u","-1",2,"unstressed","Final Unstressed",1,"short",116.514442375,113.650444621928,70.7,57.1189246254562,4.04513549126896,-0.911229239686903,-0.0238626182637995,"-1.short"
"1153","SB","KLH033a_0131","kaʻu","kaʻu117.553702280707","a","-2",2,"primary","Primary Stressed",1,"short",148.716138166667,107.90451039084,67.5,58.8929229560904,4.07572092989167,-0.628773459242502,0.250612051784548,"-2.short"
"1154","SB","KLH033a_0132","kaʻu","kaʻu117.553702280707","u","-1",2,"unstressed","Final Unstressed",1,"short",131.4766996,133.73983617298,66.95,78.7408685465465,4.36616231601796,-1.33839107667241,-0.343080117973194,"-1.short"
"1155","DK","KLH063a_2930","kaʻu","kaʻu1190.283","a","-2",2,"primary","Primary Stressed",1,"short",130.242823333333,NA,73.6,64.5692191419585,4.16773781336343,-0.780235028914129,0.0068283151673949,"-2.short"
"1156","DK","KLH063a_2931","kaʻu","kaʻu1190.283","u","-1",2,"unstressed","Final Unstressed",1,"short",155.84231175,141.494877027096,73.9,73.2446334136512,4.29380498123578,-1.22343500793455,-0.300477291000248,"-1.short"
"1157","DK","KLH063a_3007","kaʻu","kaʻu1210.98021910004","a","-2",2,"primary","Primary Stressed",1,"short",117.9479715,126.559645516991,70.7,76.1585661673507,4.33281756372173,-0.652204930634393,0.0894311830088297,"-2.short"
"1158","DK","KLH063a_3008","kaʻu","kaʻu1210.98021910004","u","-1",2,"unstressed","Final Unstressed",1,"short",128.8627619375,124.457208217123,70.25,110.926607243755,4.70886878662365,-0.941219448319952,-0.339274231186478,"-1.short"
"1159","DK","KLH063a_3013","kaʻu","kaʻu1212.03319405835","a","-2",2,"primary","Primary Stressed",1,"short",NA,NA,68.2,49.9999999999545,3.91202300542724,-0.581371765067986,0.0616158849543886,"-2.short"
"1160","DK","KLH063a_3014","kaʻu","kaʻu1212.03319405835","u","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,61.1,38.079283083789,3.63967038316477,-0.84691988002155,-0.0152424468563765,"-1.short"
"1161","SB","KLH033e_0248","kaʻu","kaʻu131.721975816332","a","-2",2,"primary","Primary Stressed",1,"short",120.3025879,132.288988318151,68.2,73.3930727222685,4.29582955408586,-0.517207074324523,0.231215523304202,"-2.short"
"1162","SB","KLH033e_0249","kaʻu","kaʻu131.721975816332","u","-1",2,"unstressed","Final Unstressed",1,"short",131.750082125,141.720648280472,65.6,65.7999065467436,4.18661841806801,-1.08588047600007,-0.092318817644883,"-1.short"
"1163","LV","KLH032e_0334","kaʻu","kaʻu137.245717058904","a","-2",2,"primary","Primary Stressed",1,"short",125.986193153846,NA,NA,95.0170358368609,4.55405620012234,-0.35043595773755,0.3797841880473,"-2.short"
"1164","LV","KLH032e_0335","kaʻu","kaʻu137.245717058904","u","-1",2,"unstressed","Final Unstressed",1,"short",150.434840784314,73.7166277048094,60,319.944173215902,5.76814652187378,-1.44325448744099,-0.954153614363709,"-1.short"
"1165","SB","KLH033d_0271","kaʻu","kaʻu139.995202708118","a","-2",2,"primary","Primary Stressed",1,"short",175.9677062,151.066091378281,66.85,59.5276405424272,4.08644075161461,-0.62020103615631,0.25003162439041,"-2.short"
"1166","SB","KLH033d_0272","kaʻu","kaʻu139.995202708118","u","-1",2,"unstressed","Final Unstressed",1,"short",25.714285,156.025553342286,62.6,51.4899363585357,3.9413863780607,-1.25517704610656,-0.292038458870663,"-1.short"
