Speaker,word_unique,vowel,syllable_number,word_syllables,stress,syllable_stress,Moras,length,f0_reaper,f0_praat,intensity,raw_duration,duration,f1,f2
SB,kala391.1789,a,-1,2,unstressed,Final Unstressed,1,short,147,-0.752608359550736,-0.43086663138675924,36.398031951137,-3.313240573077586,-0.721783123172592,0.0377154179043977
IN,kala896.559426049439,a,-2,2,primary,Primary Stressed,1,short,NA,NA,0.15504143456548738,35.1715867410576,-3.3475167171915907,-0.687813919828451,0.23061578674792
IN,kala896.559426049439,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-0.8909432586214643,38.4082378224093,-3.2594833157707597,-1.03866411867831,0.190037354970692
AA,kali299.337,a,-2,2,primary,Primary Stressed,1,short,157.9395675,0.9700356033752262,0.9830624048677913,56.8973,-2.866507390645314,-0.816664682632855,0.257089087181542
AA,kali299.337,i,-1,2,unstressed,Final Unstressed,1,short,176.882302222222,1.4904232605671934,1.4054730694314594,73.630555,-2.6086951899414776,-1.08066709414722,0.587441784519102
RM,kali529.91808357004,a,-2,2,primary,Primary Stressed,1,short,194.009405307692,0.5935175737859711,0.2745495702134849,81.9814255025904,-2.501262575638113,-0.464560790793639,0.184361930919686
RM,kali529.91808357004,i,-1,2,unstressed,Final Unstressed,1,short,216.574684083333,0.7602400784865613,0.15661535539084012,74.3760043504835,-2.5986219113354725,-1.06944706277566,0.583402893696143
DK,kalo1327.91276334432,a,-2,2,primary,Primary Stressed,1,short,145.822733125,0.11037597137019181,1.599886279204176,52.4007927597268,-2.948833558767163,-0.534865846150672,0.121266593650365
DK,kalo1327.91276334432,o,-1,2,unstressed,Final Unstressed,1,short,131.698425428571,-0.24549466464667868,0.4458796185151816,91.1406161810646,-2.395351732350025,-0.781749607015094,-0.198118759373919
DK,kalo1336.42010396199,a,-2,2,primary,Primary Stressed,1,short,168.9629148,0.9924815453686269,1.465252168790462,41.8646829496083,-3.173312696515572,-0.686577229946371,-0.025862485605888
DK,kalo1336.42010396199,o,-1,2,unstressed,Final Unstressed,1,short,130.064237705882,-0.3093229772952758,0.4074127298255506,108.09700988920699,-2.224726215318916,-0.905316197677347,-0.179738872939257
DK,kalo1389.477,a,-2,2,primary,Primary Stressed,1,short,220.33048625,2.75725237861358,1.5229525018249113,51.5155450877955,-2.965871670493934,-0.663251068055811,0.0744942065452756
DK,kalo1389.477,o,-1,2,unstressed,Final Unstressed,1,short,201.705344,1.7329311967640852,-0.1695906005189466,51.5155450877955,-2.965871670493934,-0.889892821154612,-0.394512012666195
DK,kalo1422.25143466875,a,-2,2,primary,Primary Stressed,1,short,167.2347145,0.28093166397031655,0.7151478393426147,48.8704034314651,-3.018583312537399,-0.704129161984231,0.132188985984867
DK,kalo1422.25143466875,o,-1,2,unstressed,Final Unstressed,1,short,131.80351525,NA,0.03236056510162688,74.591668395442,-2.5957264617167235,-0.801167692872196,0.00501835992215494
DK,kalo1458.587,a,-2,2,primary,Primary Stressed,1,short,141.8180206,-0.03236252374117946,0.9651826158252296,45.9825789394017,-3.079492672933742,-0.814684697430719,0.0255108803122726
DK,kalo1458.587,o,-1,2,unstressed,Final Unstressed,1,short,124.932452777778,-0.6723244804027659,-0.1888240448637648,66.4192806902975,-2.7117678928076634,-0.882845723886462,-0.135885106759903
RM,kalo362.298130666344,a,-2,2,primary,Primary Stressed,1,short,197.5383134,0.06267559435361364,1.170849602865588,77.7344076169584,-2.554457293154161,-0.361472171267868,0.09469770115399
RM,kalo362.298130666344,o,-1,2,unstressed,Final Unstressed,1,short,186.088137166667,-0.15204650912918935,0.22737588428442967,49.7723904885561,-3.000294856552713,-1.01076356094757,-0.350312655485018
RM,kalo371.83053864996,a,-2,2,primary,Primary Stressed,1,short,177.6106247,-0.2806979736681195,0.8170469583976536,90.0000000000318,-2.4079456086515187,-0.472973170117083,0.0965185774626551
RM,kalo371.83053864996,o,-1,2,unstressed,Final Unstressed,1,short,176.303564857143,-0.22499669716665113,0.2745495702134849,81.2908689185292,-2.509721582161222,-0.849789433714477,-0.319885792935625
RM,kalo379.76780096728,a,-2,2,primary,Primary Stressed,1,short,187.6715805,-0.10269029465768241,0.8878074872912398,73.9698054250653,-2.6040983038432315,-0.445795725540715,0.111143225079425
RM,kalo379.76780096728,o,-1,2,unstressed,Final Unstressed,1,short,165.094368857143,-0.7040293134492711,0.3924837850361297,57.9383568386902,-2.848375646748113,-0.988242730809721,-0.355736662967356
RM,kalo535.9821,a,-2,2,primary,Primary Stressed,1,short,252.5460648,1.5680936038421271,1.5128588258512552,79.142278584527,-2.5365080516206975,-0.331365476142368,0.182432470079427
RM,kalo535.9821,o,-1,2,unstressed,Final Unstressed,1,short,139.25259855,-0.25176690008860353,-0.6925109913322011,122.498483374329,-2.0996566296917183,-0.931518301482164,-0.255266132603722
JM,kalo68.6992533967141,a,-2,2,primary,Primary Stressed,1,short,113.278880333333,-0.2767467776423517,1.0291610048803057,94.7335238930123,-2.35668734045149,-0.63230429869458,0.0770764667827635
JM,kalo68.6992533967141,o,-1,2,unstressed,Final Unstressed,1,short,137.399438869565,0.320349180708709,-0.46182750163321584,138.54777869353498,-1.9765400403275832,-0.981515989300155,-0.340996542456027
JM,kalo73.6519305630553,a,-2,2,primary,Primary Stressed,1,short,116.77792175,-0.6570188246395507,0.28972768051180914,54.1633309907894,-2.9157511494851893,-0.714227530961668,0.147645486228504
JM,kalo73.6519305630553,o,-1,2,unstressed,Final Unstressed,1,short,104.132964166667,-0.6814586409611911,0.4836774049363348,40.0000000000063,-3.2188758248680434,-1.33484752153622,-0.21907603748067
LV,kana1016.45044379476,a,-2,2,primary,Primary Stressed,1,short,173.5471825,-0.244565430461435,-0.35480753780871466,56.7277355552278,-2.869492024618232,-0.663818316688703,0.456288901781347
LV,kana1016.45044379476,a,-1,2,unstressed,Final Unstressed,1,short,159.362493375,-0.34646267570253114,-0.06056217145409842,56.7277355552278,-2.869492024618232,-1.18102354741873,0.643095544582658
LV,kana1019.10973107344,a,-2,2,primary,Primary Stressed,1,short,156.379584,-0.5721490246438231,-0.35480753780871466,42.2440583921571,-3.164291564839677,-0.692852614217548,0.463009009779866
LV,kana1019.10973107344,a,-1,2,unstressed,Final Unstressed,1,short,146.200538666667,-0.7230755593868367,0.023507933218650794,49.4858969736924,-3.0060675596243254,-1.32412439105941,0.67777132314548
AA,kana1079.095,a,-2,2,primary,Primary Stressed,1,short,145.238041,-0.044986985694570054,0.6351947987565344,45.212993,-3.096370777699228,-0.680496314235653,0.404054963917292
AA,kana1079.095,a,-1,2,unstressed,Final Unstressed,1,short,NA,-0.343181684029944,0.2624795064944749,57.574303,-2.854678939297428,-0.895804605430285,0.202568248303124
SB,kana128.2519,a,-2,2,primary,Primary Stressed,1,short,154.2867,-0.585602147769622,-0.28521146707116524,83.5915708497339,-2.4818125911311735,-0.755036053563283,0.382332313485862
SB,kana128.2519,a,-1,2,unstressed,Final Unstressed,1,short,152.786347916667,-0.5234855700764482,0.21417766772515623,75.1275294563811,-2.5885682167251187,-0.960327713330479,0.468857234254767
LV,kana1426.0681,a,-2,2,primary,Primary Stressed,1,short,152.41306725,-0.9633917995648068,-0.23921114388368675,38.5255687338031,-3.2564331351645337,-0.745783910609338,0.363413514797953
LV,kana1426.0681,a,-1,2,unstressed,Final Unstressed,1,short,138.856829636364,-0.8559592607264592,0.2967357734050812,75.2247272544082,-2.5872752822033,-1.46073745022134,0.186767342136598
AA,kana1501.53,a,-2,2,primary,Primary Stressed,1,short,NA,NA,-0.2841695888232096,32.059948,-3.440147753760873,-0.622834000521739,0.166029121665911
AA,kana1501.53,a,-1,2,unstressed,Final Unstressed,1,short,121.691083166667,-0.602110402587417,-0.7065802533868777,49.403855,-3.0077268213956976,-0.846752268761247,0.245304119005664
AA,kana1989.612,a,-2,2,primary,Primary Stressed,1,short,168.36552025,0.93109174304465,0.8091286018121628,41.327308,-3.1862317868648486,-0.651483959326858,0.274212985753636
AA,kana1989.612,a,-1,2,unstressed,Final Unstressed,1,short,164.360585333333,1.0945130964581942,0.06369801728804385,38.200795,-3.2648989520678393,-0.919913835432292,0.201450126630848
AA,kana1998.784,a,-2,2,primary,Primary Stressed,1,short,143.25326925,-0.17869735604659012,-0.5326464503312492,38.715359,-3.251518884294799,-0.624110324881344,0.278735196737114
AA,kana1998.784,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-0.6320371949344665,37.913574,-3.272446077980944,-0.809172360233402,0.280102655141093
AA,kana2012.545161,a,-2,2,primary,Primary Stressed,1,short,NA,0.20334564026381108,-0.0356927273151699,32.276399,-3.4334189969456297,-0.792301211767946,0.186677976909145
AA,kana2012.545161,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-0.8556663702917037,50,-2.995732273553991,-0.959051167635129,0.206630865911412
AA,kana2060.180816,a,-2,2,primary,Primary Stressed,1,short,136.48807925,-0.45203657226661664,0.0015788019110339363,47.503485,-3.04695220221182,-0.631986544735044,0.272316475135553
AA,kana2060.180816,a,-1,2,unstressed,Final Unstressed,1,short,116.461987666667,-0.9033016603996672,-0.6941564103114765,38.12008,-3.267014101562451,-0.92729848437567,0.274992857671355
AA,kana2064.453653,a,-2,2,primary,Primary Stressed,1,short,NA,NA,-0.5077987641804467,33.769279,-3.3882037951235087,-0.8569476718122,0.138540452406481
AA,kana2064.453653,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-0.9550571148949174,51.177424,-2.9724567816782006,-0.957522115349451,0.321769321633315
AA,kana209.3468991,a,-2,2,primary,Primary Stressed,1,short,182.155405666667,1.8286154281401268,0.9582147187169888,47.416159,-3.048792201203758,-0.646060851131556,0.211784903408049
AA,kana209.3468991,a,-1,2,unstressed,Final Unstressed,1,short,208.2407119,2.4768748259938826,0.23763182034367233,62.059384,-2.7796635458893473,-0.575676433064166,0.233610778597732
AA,kana2255.212122,a,-2,2,primary,Primary Stressed,1,short,132.536621,-0.5424087183551934,-1.2532293487045656,44.888428,-3.1035752457366486,-0.681655174819232,0.198769535295978
AA,kana2255.212122,a,-1,2,unstressed,Final Unstressed,1,short,121.8627196,-0.5245117572842517,-0.9053617425933087,44.419900999999996,-3.1140676892441386,-0.980576778032008,0.10689880857038
RM,kana241.03238958232,a,-2,2,primary,Primary Stressed,1,short,206.102028,-0.0752494629176338,-0.6453373054031424,34.065914882830796,-3.3794579581428104,-0.624259465480659,0.15841395672497
RM,kana241.03238958232,a,-1,2,unstressed,Final Unstressed,1,short,174.011143888889,-0.4128927890019609,-0.58637019799182,66.1333111082172,-2.716082708864795,-0.89307648076792,0.239652713455365
JM,kana286.0666,a,-2,2,primary,Primary Stressed,1,short,113.972929,-0.21425811859764346,0.33821511161794054,48.139312498847204,-3.0336561280161196,-0.567640534899195,0.248148102867068
JM,kana286.0666,a,-1,2,unstressed,Final Unstressed,1,short,119.350689,-0.07258334758661657,0.701870844913921,69.6225498580247,-2.664666771902908,-0.666706977917706,0.205428927991832
JM,kana287.101012298742,a,-2,2,primary,Primary Stressed,1,short,NA,NA,0.4836774049363348,40.5074702734396,-3.2062688706826346,-0.701798297728977,0.221663225293692
JM,kana287.101012298742,a,-1,2,unstressed,Final Unstressed,1,short,141.17898575,0.8367236421764954,1.138257724869097,66.9253856690943,-2.704176926886396,-0.616728175996788,0.40400848045483
RM,kana400.822157371324,a,-2,2,primary,Primary Stressed,1,short,242.988447333333,1.5731031679337253,1.0293285450784122,67.1902734387686,-2.7002267824234645,-0.590937472989422,0.134560081619989
RM,kana400.822157371324,a,-1,2,unstressed,Final Unstressed,1,short,263.935824454545,2.023564413195515,-0.16180702463029945,66.4264196941531,-2.7116604146756376,-0.867497215746848,0.223289817014158
AA,kana652.238,a,-2,2,primary,Primary Stressed,1,short,NA,-0.36593275016218163,-0.38356033342642687,41.666741,-3.1780520463495368,-0.805009795344733,0.226622087317001
AA,kana652.238,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-0.3338649611248182,44.090319,-3.121515044437739,-0.952188769374088,0.524903904398462
AA,kana980.2985319,a,-2,2,primary,Primary Stressed,1,short,NA,NA,-0.023268884239768618,34.901796,-3.3552169897797923,-0.733004413120481,0.197366363898917
AA,kana980.2985319,a,-1,2,unstressed,Final Unstressed,1,short,135.761967571429,-0.03913319695550276,0.02642648806184002,54.84568,-2.903231855617891,-0.794137759575246,0.088102262619878
AA,kana983.6300877,a,-2,2,primary,Primary Stressed,1,short,132.181665833333,-0.5068168237011379,0.21278413419286976,53.421116999999995,-2.9295491617473073,-0.679628049263832,0.207266644364045
AA,kana983.6300877,a,-1,2,unstressed,Final Unstressed,1,short,125.993943666667,-0.46196449136270984,0.37429409417309345,47.213821,-3.053068611456781,-0.84265763155718,0.116166229330173
AA,kani1147.364791,a,-2,2,primary,Primary Stressed,1,short,NA,NA,1.7036453032411079,41.984001,-3.1704666618419157,-0.706504819740467,0.319641510347483
AA,kani1147.364791,i,-1,2,unstressed,Final Unstressed,1,short,178.432172166667,1.4196068911288082,0.9333670325661827,70.444253,-2.6529336195504385,-1.30330674018496,0.648880893389496
LV,kani1203.85997328321,a,-2,2,primary,Primary Stressed,1,short,161.818213142857,-0.42912814188918813,0.17063061639596042,52.8808411186219,-2.939714177388546,-0.565477612882339,0.509810003219362
LV,kani1203.85997328321,i,-1,2,unstressed,Final Unstressed,1,short,160.80015,-0.26687307648784636,0.24419195798461374,83.9197865350343,-2.477893858569467,-1.37137727590995,0.783007142749775
AA,kani1240.045001,a,-2,2,primary,Primary Stressed,1,short,163.868048,0.807773160388629,1.293658481752841,42.342774,-3.1619574981801994,-0.778261004708602,0.313230775378382
AA,kani1240.045001,i,-1,2,unstressed,Final Unstressed,1,short,154.470116,0.4839468382482706,0.36187025109769216,44.740120000000005,-3.1068846407601387,-1.20241824582892,0.517037504855329
DK,kani860.766650329377,a,-2,2,primary,Primary Stressed,1,short,NA,0.06248857247976339,0.9844160601700478,49.4929748593904,-3.0059245415118943,-0.611116659984219,0.269464121697426
DK,kani860.766650329377,i,-1,2,unstressed,Final Unstressed,1,short,145.071699333333,0.08492635472728623,0.0996776203084838,65.6339199171043,-2.7236626447606302,-1.37319966208387,0.643447515122228
DK,kanu1476.193,a,-2,2,primary,Primary Stressed,1,short,140.445862,-0.25865134157403624,0.7343812836874302,50.8144001498749,-2.979575497049804,-0.48562468555338,0.221445132184307
DK,kanu1476.193,u,-1,2,unstressed,Final Unstressed,1,short,100.231435333333,-1.3514302774992213,-1.9967678132765225,70.217159850472,-2.6561625555071107,-1.14783369768295,-0.0572682702847134
DK,kanu1485.22039127231,a,-2,2,primary,Primary Stressed,1,short,131.923922333333,-0.3568835964600514,0.6959143949977992,52.990603790249196,-2.937640668123639,-0.7670794172673,0.216150797281964
DK,kanu1485.22039127231,u,-1,2,unstressed,Final Unstressed,1,short,124.694567,-0.4958995434487347,-0.49655915438082887,39.676887151245,-3.2269864484520836,-0.949923888950098,-0.0521400539177934
DK,kanu1501.125,a,-2,2,primary,Primary Stressed,1,short,139.9712372,-0.18803958281591562,0.859398671928739,67.6460209285779,-2.6934667445936946,-0.52360620627614,0.32847867262312
DK,kanu1501.125,u,-1,2,unstressed,Final Unstressed,1,short,114.9101808,-0.8722019320453417,-0.6888935978289946,60.053381995430804,-2.812521412384571,-1.29916504046014,-0.106090568646535
DK,kanu1522.27046212512,a,-2,2,primary,Primary Stressed,1,short,150.969845222222,0.6527613676966968,1.81145416699716,66.5206692874563,-2.7102425632609983,-0.644247328961079,0.257707312783753
DK,kanu1522.27046212512,u,-1,2,unstressed,Final Unstressed,1,short,274.939645,-1.5266853071309585,1.5037190574800932,49.8905019655922,-2.9979246357127796,-1.00973624267342,0.175814703644582
DK,kanu1532.46836738951,a,-2,2,primary,Primary Stressed,1,short,122.774762666667,-1.1696454299559085,0.2823953415842418,43.4232146735667,-3.136761080571359,-0.586346126327848,0.236956800961973
DK,kanu1532.46836738951,u,-1,2,unstressed,Final Unstressed,1,short,46.6401663636364,-1.551183723258299,-1.775583203311132,82.9197660152659,-2.4898818132315412,-1.00203158771671,-0.111067746767719
JM,kanu164.7986,a,-2,2,primary,Primary Stressed,1,short,125.155552571429,-0.3112629002767364,0.12002167164035434,50.000000000011404,-2.995732273553763,-0.862024203112988,0.239595396280539
JM,kanu164.7986,u,-1,2,unstressed,Final Unstressed,1,short,110.7898134,-0.39012739565795246,-0.38909635497402045,63.7222687306291,-2.7532211898875376,-1.34399237781518,-0.0731657693946648
SB,kanu206.41714566397,a,-2,2,primary,Primary Stressed,1,short,185.2469192,0.4059860441096694,1.0881086536187172,65.25305856007441,-2.7294823593940096,-0.697529840247093,0.351531373724361
SB,kanu206.41714566397,u,-1,2,unstressed,Final Unstressed,1,short,189.960176846154,0.7755018538545962,0.8592219668370688,87.3675556007356,-2.4376312826217643,-1.41549575469473,0.00237306121503167
RM,kanu357.85766562153,a,-2,2,primary,Primary Stressed,1,short,159.315071166667,-1.1071300447058257,-0.13822018166577185,54.2463132290436,-2.9142202477825183,-0.497350613616629,0.150874879551804
RM,kanu357.85766562153,u,-1,2,unstressed,Final Unstressed,1,short,139.0015748,-1.4018518543749523,-1.6595715528778887,60.0038338258742,-2.8133468217034654,-1.20822505715203,-0.242017569679058
RM,kanu360.21074010482,a,-2,2,primary,Primary Stressed,1,short,187.171798666667,-0.39317329931066225,0.06226798353272631,45.2984677480117,-3.094482071612415,-0.551367592106603,0.205311875974559
RM,kanu360.21074010482,u,-1,2,unstressed,Final Unstressed,1,short,173.81855775,-0.4504966425805697,-0.6453373054031424,54.7824689147092,-2.904385046525914,-1.27511598356661,-0.1673592810795
LV,kanu366.261546736201,a,-2,2,primary,Primary Stressed,1,short,191.175602285714,0.35260733064325367,1.9781378668600416,53.3391877388567,-2.9310839883371536,-0.546918907492571,0.476315244999915
LV,kanu366.261546736201,u,-1,2,unstressed,Final Unstressed,1,short,173.873066363636,0.03704532459650057,0.7381038229370102,76.185762572095,-2.5745806766327353,-1.17041336830672,-0.200194294407007
RM,kanu371.521050887826,a,-2,2,primary,Primary Stressed,1,short,189.02532175,-0.19517038311120688,0.6047653717168917,40.4735798732645,-3.2071058665499943,-0.625800806752451,0.181318884218247
RM,kanu371.521050887826,u,-1,2,unstressed,Final Unstressed,1,short,178.5468825,-0.28710238494196544,-0.4330557187223838,37.438649959995,-3.285051686783696,-1.18547168655357,-0.313737901059056
RM,kanu438.1301,a,-2,2,primary,Primary Stressed,1,short,169.698156272727,-0.5137492450860894,0.9703614376670898,70.5957911640098,-2.6507847515006544,-0.504742205332768,0.1640311976554
RM,kanu438.1301,u,-1,2,unstressed,Final Unstressed,1,short,162.509314142857,-0.9136844551214847,-0.24436097500614948,96.4978440371169,-2.3382346124710547,-1.26755186289545,-0.231513951196082
HM,kanu642.2732,a,-2,2,primary,Primary Stressed,1,short,135.642581333333,0.17818106410034898,0.7304811640853744,64.8191732797159,-2.736153835442697,-0.63182430799937,0.307091708007055
HM,kanu642.2732,u,-1,2,unstressed,Final Unstressed,1,short,124.388863105263,-0.48257804067416804,0.2505776434326212,114.732303362757,-2.1651536609954056,-1.30480316677237,-0.305299332152163
HM,kanu648.673898539001,a,-2,2,primary,Primary Stressed,1,short,137.355284,0.2670328143924495,0.6157216265379774,70.4702445800649,-2.6525647209515575,-0.64715658461571,0.232326720902009
HM,kanu648.673898539001,u,-1,2,unstressed,Final Unstressed,1,short,130.471635,-0.017386555179159078,0.4592313480642533,83.6769430540016,-2.4807918107142455,-1.14707243050181,-0.133785321060285
JM,kanu738.424760125933,a,-2,2,primary,Primary Stressed,1,short,163.731708375,0.11309944372071752,-0.752752088270001,49.9999999999545,-2.9957322735549012,-0.891883533803493,0.26789235158084
JM,kanu738.424760125933,u,-1,2,unstressed,Final Unstressed,1,short,98.5892675,-0.618932560473817,-1.5527947015211574,40.9721896247675,-3.1948617442635383,-1.43512619380847,0.0803163654480441
JM,kanu747.071116974288,a,-2,2,primary,Primary Stressed,1,short,111.714654166667,-0.4209137315323927,0.0836560983107549,51.415525776406,-2.967815094224591,-0.765358660350747,0.223829303941862
JM,kanu747.071116974288,u,-1,2,unstressed,Final Unstressed,1,short,111.6484295,-0.4942068416656026,0.26548396495874516,37.719583463513096,-3.2775758641327553,-1.48812759820521,0.0338450926857341
RM,kanu994.778694264126,a,-2,2,primary,Primary Stressed,1,short,185.150126333333,-0.500108075779057,0.2627561487312211,58.3712103154994,-2.84093248474928,-0.702250740095396,0.237114562465742
RM,kanu994.778694264126,u,-1,2,unstressed,Final Unstressed,1,short,163.720773625,-0.722923417845619,-1.2350083795163664,50.0000000000682,-2.995732273552627,-1.00280738522947,-0.242968830170848
IN,kapa1176.96246507132,a,-2,2,primary,Primary Stressed,1,short,209.530739,0.7925786168191262,-0.44609919370287643,38.4442051031328,-3.258547306921066,-0.656920605838113,0.103747775597327
IN,kapa1176.96246507132,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-0.9149888837521974,36.6737445797298,-3.3056941864938634,-1.21765437719236,0.583324064468554
LV,kapa1240.38802985024,a,-2,2,primary,Primary Stressed,1,short,212.696151666667,0.7748608824234087,0.6645424813483538,31.099371100253798,-3.470567681858204,-0.50062393968129,0.264482673333004
LV,kapa1240.38802985024,a,-1,2,unstressed,Final Unstressed,1,short,165.701900375,-0.31444787713188965,0.31775329957327003,62.1987422002803,-2.777420501301913,-0.390144878365453,0.185068106383638
LV,kapa166.851728688348,a,-2,2,primary,Primary Stressed,1,short,271.14329,2.5147401518744372,0.969296610787066,37.6848605653208,-3.278496841698304,-0.521777918534469,0.270121786020774
LV,kapa166.851728688348,a,-1,2,unstressed,Final Unstressed,1,short,196.736280375,0.35813165392923,0.47538474583467255,55.271128829105,-2.89550458944278,-0.765828154667992,0.315021677660277
DK,kapa1958.914,a,-2,2,primary,Primary Stressed,1,short,158.331995666667,0.13706326930441715,-0.07342337879486373,40.3243362636658,-3.210800114779834,-0.839365071991414,0.0389429157040704
DK,kapa1958.914,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-1.7948166476559475,39.1959526389201,-3.2391817865234063,-0.909505472830425,0.148464209603856
SB,kapa225.178200475041,a,-2,2,primary,Primary Stressed,1,short,66.515839,2.2215938953222465,0.5887195188223958,38.3602791845874,-3.260732750980157,-0.62634814662163,0.163622885418261
SB,kapa225.178200475041,a,-1,2,unstressed,Final Unstressed,1,short,171.9985626,0.056792858725666306,-0.33723116861244856,59.427699925493,-2.822994832598977,-0.903636405549186,-0.0899118707250937
SB,kapa284.618,a,-2,2,primary,Primary Stressed,1,short,64.285713,0.2252612794083115,-0.34763510892070465,32.3198343710374,-3.43207417000087,-1.25325158821559,0.0958452933037677
SB,kapa284.618,a,-1,2,unstressed,Final Unstressed,1,short,134.0208397,-1.0446853416970783,-1.273585796355549,126.88417036673599,-2.0644806530454693,-0.384284660034256,0.134347225390948
HM,kapa354.570659036581,a,-2,2,primary,Primary Stressed,1,short,137.179071,0.053498207503899754,-1.1787002332940577,59.9659456966606,-2.813978449612161,-0.689594758752615,0.169267513179223
HM,kapa354.570659036581,a,-1,2,unstressed,Final Unstressed,1,short,136.054708,0.1964836890491531,-1.1682675480624767,69.9366916584268,-2.660164851033241,-0.699479517985157,0.175421852167281
HM,kapa358.3657,a,-2,2,primary,Primary Stressed,1,short,121.711957,-0.3659562716131909,-0.33365272953594816,42.9172117217149,-3.148482327875246,-0.62147658664354,0.190190695516859
HM,kapa358.3657,a,-1,2,unstressed,Final Unstressed,1,short,51.100811,-1.3479153631946381,-1.616873013020487,39.9999999999636,-3.218875824869111,-0.94583935314138,0.194940223839038
HM,kapa40.2418379527365,a,-2,2,primary,Primary Stressed,1,short,108.089781111111,-1.3531037978529326,-1.877690143810027,61.4791423935159,-2.789057309766291,-0.580797532405121,0.10513531943911
HM,kapa40.2418379527365,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-3.9433618196631848,41.7355455227408,-3.176402102655703,-0.789304401653871,0.310648639377049
HM,kapa429.0609,a,-2,2,primary,Primary Stressed,1,short,117.23446275,-0.7032660755526388,0.9808656096433336,62.76209066516,-2.7684040396077676,-0.57802405807651,0.0582234297005124
HM,kapa429.0609,a,-1,2,unstressed,Final Unstressed,1,short,113.712149166667,-1.6889196243587832,-1.0013445843571716,56.690181816009,-2.8701542434538725,-0.80573979240476,0.118538592990797
HM,kapa440.778953644368,a,-2,2,primary,Primary Stressed,1,short,117.434950625,-0.7093382602844077,-1.3143251413046197,64.9287850362157,-2.734464224538618,-0.590895725847649,0.260507660407383
HM,kapa440.778953644368,a,-1,2,unstressed,Final Unstressed,1,short,104.822205833333,-1.1785772909016998,-1.637738383483649,55.6100065890632,-2.889392119295651,-0.542494636922023,-0.066905222169436
LV,kapa441.4521,a,-2,2,primary,Primary Stressed,1,short,217.241379,0.6265363857286927,1.1164192939643756,31.795490157321602,-3.448430818205415,-0.627138434192295,0.22572682226854
LV,kapa441.4521,a,-1,2,unstressed,Final Unstressed,1,short,174.67236020000001,-0.2051267503106765,0.4648759827505767,53.238960263343,-2.9329648148844103,-0.760560363733133,0.240637957538449
LV,kapa466.037335152483,a,-2,2,primary,Primary Stressed,1,short,NA,0.2507789585118427,1.2425244509734965,30.5047610463589,-3.48987250767047,-0.634058877036869,0.157829739101021
LV,kapa466.037335152483,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,NA,32.2240251600192,-3.435042981661186,-0.86864886237658,0.457325708509788
HM,kapa473.484475104605,a,-2,2,primary,Primary Stressed,1,short,144.593785666667,0.6004980399331826,0.5009620889905804,48.871128521852796,-3.0185684756431286,-0.559141870355179,0.197043906057379
HM,kapa473.484475104605,a,-1,2,unstressed,Final Unstressed,1,short,140.78497325,-0.07700279951993033,-0.42754689662018325,51.4403813076001,-2.9673317864130597,-0.743191538178277,0.170115984054299
HM,kapa496.0839622094,a,-2,2,primary,Primary Stressed,1,short,145.609654888889,0.7020138652089486,0.39663523667476425,78.0744534474138,-2.5500923761908267,-0.532170753580387,0.112227111649004
HM,kapa496.0839622094,a,-1,2,unstressed,Final Unstressed,1,short,135.286192882353,0.1943517321429784,1.9319787466203753e-4,110.60822691979399,-2.201760808213688,-0.581206045830468,0.0110831927787194
HM,kapa538.674255894265,a,-2,2,primary,Primary Stressed,1,short,119.554738666667,-0.36946668451361264,0.22971227296945915,77.1593013923848,-2.561883144998235,-0.587353858136082,0.104641532909448
HM,kapa538.674255894265,a,-1,2,unstressed,Final Unstressed,1,short,126.908554,-1.3777346409021236,-0.6257679160202343,80.052775194531,-2.525069171876371,-0.753138025472001,0.230695251311459
HM,kapa588.897484525984,a,-2,2,primary,Primary Stressed,1,short,115.232781833333,-0.7481247841358454,-0.6049025455570693,69.1035594853702,-2.672149037445921,-0.649516209918539,0.175306806052837
HM,kapa588.897484525984,a,-1,2,unstressed,Final Unstressed,1,short,126.3217145,-1.494624070971932,-0.8761523615781934,57.474040158695104,-2.8564219086255362,-0.706494499678241,0.217031940079057
HM,kapa63.5616,a,-2,2,primary,Primary Stressed,1,short,108.7276515,-1.0031033472791606,-2.5662473690944125,50.1628753760457,-2.9924800602165886,-0.665835541789714,0.106450892725381
HM,kapa63.5616,a,-1,2,unstressed,Final Unstressed,1,short,NA,NA,-3.39042950238936,50.4686996578769,-2.9864019436165883,-0.789103174165517,0.15379226364259
HM,kapa681.162182595116,a,-2,2,primary,Primary Stressed,1,short,116.9281463,-0.5082681599808573,0.8348080164011905,64.8318423623095,-2.735958401838553,-0.504241978055378,0.0841834389486067
HM,kapa681.162182595116,a,-1,2,unstressed,Final Unstressed,1,short,130.3815131,-0.19158434807570512,0.6678850526958854,74.5292609302624,-2.596563466543681,-0.563788942254638,0.153635511545709
