"","Speaker","filename","word","word_unique","vowel","syllable_number","word_syllables","stress","syllable_stress","Moras","length","f0_reaper","f0_praat","intensity","duration","log_duration","f1","f2","syll_length"
"114","AA","KLH057a_1912","hoʻokahi","hoʻokahi811.0070394","a","-2",4,"primary","Primary Stressed",1,"short",154.543535571429,152.205183155355,79.5,53.788404,3.98505790490241,-0.847436341299608,0.456769806074782,"-2.short"
"115","LV","KLH032a_3097","hoʻokani","hoʻokani1256.5081","o","-4",4,"secondary","Secondary Stressed",1,"short",209.25355875,211.624716874816,77.5,34.1585338499044,3.53101244791451,-1.09179241369079,-0.369797078793186,"-4.short"
"116","LV","KLH032a_3099","hoʻokani","hoʻokani1256.5081","a","-2",4,"primary","Primary Stressed",1,"short",241.8258665,230.312419113555,78.2,48.6635299776026,3.88492987844806,-0.64882789791655,0.441922715040159,"-2.short"
"117","HM","KLH021b_0058","hoʻokipa","hoʻokipa54.3762363171867","o","-4",4,"secondary","Secondary Stressed",1,"short",120.851002666667,116.729194442077,68,49.4750504601313,3.90146851139981,-0.892788366931917,-0.228051223409643,"-4.short"
"118","HM","KLH021b_0060","hoʻokipa","hoʻokipa54.3762363171867","i","-2",4,"primary","Primary Stressed",1,"short",148.989898666667,147.014386382339,74.5,46.151367722814,3.83192659697372,-1.35791605558186,0.670353756909267,"-2.short"
"119","JM","KLH016c_0100","hoʻokomo","hoʻokomo155.2405","o","-4",4,"secondary","Secondary Stressed",1,"short",120.508077428571,115.813632245499,77.1,51.5652910671918,3.9428487924179,-1.08443257611335,-0.200361400998379,"-4.short"
"120","JM","KLH016c_0102","hoʻokomo","hoʻokomo155.2405","o","-2",4,"primary","Primary Stressed",1,"short",125.406461,119.363515994766,78.7,49.5747261078634,3.90348114958704,-0.919763728375765,-0.301598249049204,"-2.short"
"121","RM","KLH014a_0648","hoʻokomo","hoʻokomo492.115329695548","o","-4",4,"secondary","Secondary Stressed",1,"short",172.9438325,166.386356188764,66.75,39.6358263648722,3.6797334154441,-0.857335660947548,-0.278020996299636,"-4.short"
"122","RM","KLH014a_0650","hoʻokomo","hoʻokomo492.115329695548","o","-2",4,"primary","Primary Stressed",1,"short",232.659474666667,221.842312443745,70,35.6050643616186,3.5724878850892,-0.954193333798133,-0.354990337947491,"-2.short"
"123","LV","KLH032d_0045","hoʻokuli","hoʻokuli29.9759280599269","o","-4",4,"secondary","Secondary Stressed",1,"short",168.58073525,179.54589563151,71.7,50.3567881257041,3.91913342885994,-0.739762387038652,-0.19222612475783,"-4.short"
"124","LV","KLH032d_0047","hoʻokuli","hoʻokuli29.9759280599269","u","-2",4,"primary","Primary Stressed",1,"short",202.9222565,201.138392360212,74.1,53.2760222199471,3.97548636541106,-1.47673779156778,-0.351017184141591,"-2.short"
"125","AA","KLH057a_4563","hoʻokuʻu","hoʻokuʻu1995.928385","o","-4",4,"secondary","Secondary Stressed",1,"short",110.7080814,119.406288833521,70.8,48.36126,3.87869907999775,-1.00044716006648,-0.208178984931457,"-4.short"
"126","AA","KLH057a_4565","hoʻokuʻu","hoʻokuʻu1995.928385","u","-2",4,"primary","Primary Stressed",1,"short",190.909088,181.685813100659,74.4,33.347118,3.50697135183588,-1.05873201728096,-0.435831361714356,"-2.short"
"127","DK","KLH063a_4470","hoʻokuʻu","hoʻokuʻu2134.946","o","-4",4,"secondary","Secondary Stressed",1,"short",165.79645525,173.536814167941,76.95,47.2589086880362,3.85564117982977,-0.512906246128425,-0.242311117324935,"-4.short"
"128","DK","KLH063a_4472","hoʻokuʻu","hoʻokuʻu2134.946","u","-2",4,"primary","Primary Stressed",1,"short",199.642814666667,197.259749849042,77,52.5804462172346,3.9623443057099,-1.00688452971423,-0.199070485771565,"-2.short"
"129","AA","KLH057a_5653","hoʻokuʻu","hoʻokuʻu2467.19783","o","-4",4,"secondary","Secondary Stressed",1,"short",151.843666,151.835588178552,77.15,47.696978,3.86486804158963,-0.863996057338627,-0.110770076710419,"-4.short"
"130","AA","KLH057a_5655","hoʻokuʻu","hoʻokuʻu2467.19783","u","-2",4,"primary","Primary Stressed",1,"short",183.494133,178.526507166727,78.45,47.696978,3.86486804158963,-1.19399577945422,-0.372299354650175,"-2.short"
"131","AA","KLH057a_5701","hoʻokuʻu","hoʻokuʻu2482.845","o","-4",4,"secondary","Secondary Stressed",1,"short",120.805934,127.273438061166,74.7,44.279548,3.79052290001959,-0.805556512322979,-0.0972131205275275,"-4.short"
"132","AA","KLH057a_5703","hoʻokuʻu","hoʻokuʻu2482.845","u","-2",4,"primary","Primary Stressed",1,"short",160.6995726,158.322270752155,76.55,52.033067,3.9518794203264,-1.20567663906698,-0.420607399755222,"-2.short"
"133","LV","KLH032a_1094","hoʻokuʻu","hoʻokuʻu583.812073417992","o","-4",4,"secondary","Secondary Stressed",1,"short",221.984853333333,223.289956243971,74.5,31.7670794040623,3.4584305146903,-0.888353933455913,-0.388936419003884,"-4.short"
"134","LV","KLH032a_1096","hoʻokuʻu","hoʻokuʻu583.812073417992","u","-2",4,"primary","Primary Stressed",1,"short",190.754486,171.318772653781,73.2,41.0515336985782,3.71482819691983,-1.34589819060897,-1.01437980334401,"-2.short"
"135","LV","KLH032a_1171","hoʻokuʻu","hoʻokuʻu604.971727496216","o","-4",4,"secondary","Secondary Stressed",1,"short",201.777385142857,198.96090745997,68.6,54.97751508085,4.00692428493232,-1.28490367790612,-0.827553734428949,"-4.short"
"136","LV","KLH032a_1173","hoʻokuʻu","hoʻokuʻu604.971727496216","u","-2",4,"primary","Primary Stressed",1,"short",105.335223,101.337424349558,70.1,54.0285706319992,3.98951299242551,-1.4449890932532,-0.861842807907581,"-2.short"
"137","LV","KLH032a_1849","hoʻolako","hoʻolako857.0841","o","-4",4,"secondary","Secondary Stressed",1,"short",169.9505952,173.115226148936,68,40.8900757569199,3.71088738707525,-0.891343472304279,-0.47990819720961,"-4.short"
"138","LV","KLH032a_1851","hoʻolako","hoʻolako857.0841","a","-2",4,"primary","Primary Stressed",1,"short",159.2740112,158.524465791157,67,49.2777836044525,3.89747334265483,-0.575615281166795,0.373042589480381,"-2.short"
"139","LV","KLH032a_0503","hoʻolele","hoʻolele301.8851","o","-4",4,"secondary","Secondary Stressed",1,"short",161.472640714286,162.735767358596,67.8,49.9999999999545,3.91202300542724,-1.56668602823072,-0.473316215527458,"-4.short"
"140","LV","KLH032a_0505","hoʻolele","hoʻolele301.8851","e","-2",4,"primary","Primary Stressed",1,"short",161.5601485,159.781035658043,69.1,65.1660982460953,4.17693936815296,-1.06531673970676,0.615612898888826,"-2.short"
"141","JM","KLH016c_1205","hoʻolilo","hoʻolilo607.2385","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,97.1083414481371,69.2,52.2497724415416,3.95603553564963,-0.908254083833111,-0.779382519038059,"-4.short"
"142","JM","KLH016c_1207","hoʻolilo","hoʻolilo607.2385","i","-2",4,"primary","Primary Stressed",1,"short",105.82805275,106.045968978742,74.6,75.6949008350603,4.32671079800367,-1.43512619380847,0.830306861098275,"-2.short"
"143","LV","KLH032a_1910","hoʻolilo","hoʻolilo873.464207807148","o","-4",4,"secondary","Secondary Stressed",1,"short",166.960957666667,152.520261360844,66.3,39.5543679059074,3.6776761282144,-1.43119577112086,-0.646481397035426,"-4.short"
"144","LV","KLH032a_1912","hoʻolilo","hoʻolilo873.464207807148","i","-2",4,"primary","Primary Stressed",1,"short",171.037097555556,172.759977691132,72.35,75.7566707351316,4.32752650302219,-1.314935965005,0.72683853399905,"-2.short"
"145","IN","KLH013b_1400","hoʻolohe","hoʻolohe1187.7561485213","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,63.7,32.5641893782631,3.4832131992661,-0.895922368014893,-0.600715805584496,"-4.short"
"146","IN","KLH013b_1402","hoʻolohe","hoʻolohe1187.7561485213","o","-2",4,"primary","Primary Stressed",1,"short",185.2987287,184.843228704975,69.2,67.4145238997426,4.21086048283077,-1.10818511270196,-0.210864210328031,"-2.short"
"147","LV","KLH032a_3119","hoʻolohe","hoʻolohe1261.6005033516","o","-4",4,"secondary","Secondary Stressed",1,"short",180.336277125,176.720773277751,71.9,53.877479617995,3.9867125727568,-0.852199531635777,-0.675009480649964,"-4.short"
"148","LV","KLH032a_3121","hoʻolohe","hoʻolohe1261.6005033516","o","-2",4,"primary","Primary Stressed",1,"short",177.892008666667,178.896912309863,71.55,35.6447279516487,3.57360125238024,-0.800762293673859,0.321274489457464,"-2.short"
"149","DK","KLH063a_0375","hoʻolohe","hoʻolohe259.587908745659","o","-4",4,"secondary","Secondary Stressed",1,"short",344.734949,226.689523286377,81.85,50.2927492532308,3.91786091667991,-0.907999610439808,-0.248961551944891,"-4.short"
"150","DK","KLH063a_0377","hoʻolohe","hoʻolohe259.587908745659","o","-2",4,"primary","Primary Stressed",1,"short",239.0484848,236.223581794283,79.4,67.9775639334821,4.21917770857854,-0.738550750195128,0.0261023213332727,"-2.short"
"151","DK","KLH063b_0051","hoʻolohe","hoʻolohe56.4156026893159","o","-4",4,"secondary","Secondary Stressed",1,"short",119.538542454545,120.291421106822,64.2,72.6576520474893,4.28575871203325,-0.912200165918849,-0.233293130333419,"-4.short"
"152","DK","KLH063b_0053","hoʻolohe","hoʻolohe56.4156026893159","o","-2",4,"primary","Primary Stressed",1,"short",NA,NA,61.85,39.9999999999991,3.68887945411391,-0.800588318580206,-0.0944455346926931,"-2.short"
"153","HM","KLH021a_1232","hoʻolohe","hoʻolohe692.725668549953","o","-4",4,"secondary","Secondary Stressed",1,"short",108.505738111111,109.498482362632,75.2,67.0093056610312,4.20483150020973,-0.885782500078296,-0.19941802189883,"-4.short"
"154","HM","KLH021a_1234","hoʻolohe","hoʻolohe692.725668549953","o","-2",4,"primary","Primary Stressed",1,"short",108.244490333333,102.622169383648,76.9,50.8860013087542,3.92958786232695,-0.921657751703894,-0.168223839678553,"-2.short"
"155","SB","KLH033a_0406","hoʻololi","hoʻololi267.815","o","-4",4,"secondary","Secondary Stressed",1,"short",129.7436294,121.639751809212,62.5,61.5843292903264,4.12040744353811,-0.822372496478852,0.10870390373001,"-4.short"
"156","SB","KLH033a_0408","hoʻololi","hoʻololi267.815","o","-2",4,"primary","Primary Stressed",1,"short",156.738324615385,157.185193658728,71,85.8142293389506,4.45218483585478,-1.04444500163569,0.156132213689103,"-2.short"
"157","JM","KLH016e_0192","hoʻololi","hoʻololi85.4790098095358","o","-4",4,"secondary","Secondary Stressed",1,"short",113.578598,116.86367941955,71.15,67.6932400697439,4.21498632367344,-0.889504897153818,-0.218082276012037,"-4.short"
"158","JM","KLH016e_0194","hoʻololi","hoʻololi85.4790098095358","o","-2",4,"primary","Primary Stressed",1,"short",113.853424,113.918811921844,74.7,63.4624125653716,4.15044780253566,-1.03140194662243,0.0628865503346745,"-2.short"
"159","JM","KLH016c_0447","hoʻoluʻu","hoʻoluʻu262.3505","o","-4",4,"secondary","Secondary Stressed",1,"short",118.969368538462,122.56383437908,74.3,80.2509847236479,4.3851590326345,-0.935017501031927,-0.366656801400366,"-4.short"
"160","JM","KLH016c_0449","hoʻoluʻu","hoʻoluʻu262.3505","u","-2",4,"primary","Primary Stressed",1,"short",128.818628571429,127.708689782305,72.1,96.1030310888304,4.56542085646563,-1.19461660474088,-0.293949114108471,"-2.short"
"161","LV","KLH032e_0018","hoʻomaha","hoʻomaha22.8403642179152","o","-4",4,"secondary","Secondary Stressed",1,"short",195.501951125,192.89043311783,76.45,51.8246550542081,3.94786600232686,-0.727827036489379,-0.14004037158726,"-4.short"
"162","LV","KLH032e_0020","hoʻomaha","hoʻomaha22.8403642179152","a","-2",4,"primary","Primary Stressed",1,"short",215.33431225,211.239032801167,73.25,55.9541081581898,4.02453185758859,-1.55887348849392,-0.0691660320006022,"-2.short"
"163","JM","KLH016b_0445","hoʻomaha","hoʻomaha220.496166003959","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,69.1,49.9720858533124,3.91146456659645,-0.953381290534123,-0.38090637356563,"-4.short"
"164","JM","KLH016b_0447","hoʻomaha","hoʻomaha220.496166003959","a","-2",4,"primary","Primary Stressed",1,"short",NA,NA,71.1,55.8763762536785,4.02314168356871,-0.365121488918638,0.00442096439832174,"-2.short"
"165","SB","KLH033b_0297","hoʻomaka","hoʻomaka155.222481506896","o","-4",4,"secondary","Secondary Stressed",1,"short",188.025754,185.383252302995,71.7,42.0367277489788,3.73854370637083,-0.984712838602279,-0.349849272156796,"-4.short"
"166","SB","KLH033b_0299","hoʻomaka","hoʻomaka155.222481506896","a","-2",4,"primary","Primary Stressed",1,"short",178.19127275,173.118366861099,71.4,37.3726678395201,3.62093963082135,-1.05048461288119,-0.2220827105838,"-2.short"
"167","AA","KLH057a_5218","hoʻomaka","hoʻomaka2300.394","o","-4",4,"secondary","Secondary Stressed",1,"short",161.041778333333,163.380139281506,78.3,37.338467,3.62002408210207,-0.757824182609921,-0.157487701277879,"-4.short"
"168","AA","KLH057a_5220","hoʻomaka","hoʻomaka2300.394","a","-2",4,"primary","Primary Stressed",1,"short",175.736900333333,178.401304332225,81.4,45.707434,3.82226095425514,-0.294687140197545,-0.140077218111928,"-2.short"
"169","SB","KLH033b_0763","hoʻomaka","hoʻomaka439.916165817135","o","-4",4,"secondary","Secondary Stressed",1,"short",178.6362184,173.997538631879,68.6,39.9999999999636,3.68887945411303,-1.20314063582755,-0.182880842065923,"-4.short"
"170","SB","KLH033b_0765","hoʻomaka","hoʻomaka439.916165817135","a","-2",4,"primary","Primary Stressed",1,"short",154.760732,153.545864680373,69.3,61.6034758088517,4.12071829441599,-0.45352863731422,0.122128801201502,"-2.short"
"171","AA","KLH057b_0071","hoʻomaka","hoʻomaka46.77570621","o","-4",4,"secondary","Secondary Stressed",1,"short",156.4124295,131.934853292398,73.6,34.315949,3.53561023152241,-0.766516702128375,-0.197940294164991,"-4.short"
"172","AA","KLH057b_0073","hoʻomaka","hoʻomaka46.77570621","a","-2",4,"primary","Primary Stressed",1,"short",128.822056666667,129.110273880811,73.3,34.233798,3.53321340168938,-0.592504174584304,-0.256385544756026,"-2.short"
"173","IN","KLH013b_0632","hoʻomaka","hoʻomaka562.290459224008","o","-4",4,"secondary","Secondary Stressed",1,"short",204.166672,NA,68.9,31.79932376122,3.45944502418958,-1.57065549478314,-0.341827869375961,"-4.short"
"174","IN","KLH013b_0634","hoʻomaka","hoʻomaka562.290459224008","a","-2",4,"primary","Primary Stressed",1,"short",172.854647333333,170.807691800008,72.7,41.8790108692519,3.73478476751072,-0.301515210226167,0.0051101875253794,"-2.short"
"175","LV","KLH032c_0004","hoʻomana","hoʻomana15.0747882010987","o","-4",4,"secondary","Secondary Stressed",1,"short",161.898379166667,158.996724155578,71,58.3646572700758,4.06671052290501,-0.848368109324221,-0.56116416262862,"-4.short"
"176","LV","KLH032c_0006","hoʻomana","hoʻomana15.0747882010987","a","-2",4,"primary","Primary Stressed",1,"short",144.168202,140.283787646751,71,50.6013243988317,3.92397774984084,-1.42097421704932,0.0497859108607628,"-2.short"
"177","LV","KLH032e_0405","hoʻomana","hoʻomana160.826215137746","o","-4",4,"secondary","Secondary Stressed",1,"short",203.802854625,211.170646985139,69.1,52.7758661725386,3.96605400615372,-1.29680858041244,-0.499948948093057,"-4.short"
"178","LV","KLH032e_0407","hoʻomana","hoʻomana160.826215137746","a","-2",4,"primary","Primary Stressed",1,"short",207.212674333333,208.632965091482,66.1,48.3681909895779,3.87884238670566,-0.199194794073923,0.266679441829801,"-2.short"
"179","AA","KLH057b_2022","hoʻomana","hoʻomana2092.546","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,73.4,44.42759,3.79386067284778,-0.892219943926582,-0.295277904598198,"-4.short"
"180","AA","KLH057b_2024","hoʻomana","hoʻomana2092.546","a","-2",4,"primary","Primary Stressed",1,"short",136.243354,137.390429747054,77.25,54.260809,3.9938022168137,-0.736979345735298,0.111368383514742,"-2.short"
"181","LV","KLH032e_0053","hoʻomana","hoʻomana36.1341044590189","o","-4",4,"secondary","Secondary Stressed",1,"short",198.7182098,191.930232551429,74.45,47.059169531984,3.85140573613934,-0.767590269661392,-0.274917840602943,"-4.short"
"182","LV","KLH032e_0055","hoʻomana","hoʻomana36.1341044590189","a","-2",4,"primary","Primary Stressed",1,"short",193.8853347,191.461153090363,73,60.7599404083814,4.10693069695654,-0.359190025897465,0.363128898316738,"-2.short"
"183","LV","KLH032a_1412","hoʻomana","hoʻomana688.7801","o","-4",4,"secondary","Secondary Stressed",1,"short",180.05012525,185.83768788094,71.1,48.3582157299907,3.87863612949089,-1.25574709361467,-0.660643710847931,"-4.short"
"184","LV","KLH032a_1414","hoʻomana","hoʻomana688.7801","a","-2",4,"primary","Primary Stressed",1,"short",164.9928877,166.696618546454,67.25,63.4482108623615,4.15022399616412,-0.869624948349636,0.301792380691779,"-2.short"
"185","LV","KLH032a_1446","hoʻomana","hoʻomana698.147012073823","o","-4",4,"secondary","Secondary Stressed",1,"short",170.930237,153.308930574695,65.8,32.8956201987012,3.49333952424991,-1.6005875799064,-0.73719279247702,"-4.short"
"186","LV","KLH032a_1448","hoʻomana","hoʻomana698.147012073823","a","-2",4,"primary","Primary Stressed",1,"short",140.6559315,138.794271558618,71.45,50.0760160068694,3.91354217104888,-1.44152288527671,-0.124159608131009,"-2.short"
"187","LV","KLH032a_1555","hoʻomana","hoʻomana735.675245603126","o","-4",4,"secondary","Secondary Stressed",1,"short",169.166400916667,171.368498732832,67.5,70.8091437440999,4.25998814128863,-1.86356054886666,-0.78538433346186,"-4.short"
"188","LV","KLH032a_1557","hoʻomana","hoʻomana735.675245603126","a","-2",4,"primary","Primary Stressed",1,"short",211.440312666667,215.357533337803,69.3,49.227765222895,3.89645779812051,-1.58249663425736,0.359135738418599,"-2.short"
"189","LV","KLH032e_0221","hoʻomana","hoʻomana91.9859104915731","o","-4",4,"secondary","Secondary Stressed",1,"short",153.23798,156.621438886174,64.4,63.5748369359703,4.15221774639684,-0.747511026755412,-0.502651652440942,"-4.short"
"190","LV","KLH032e_0223","hoʻomana","hoʻomana91.9859104915731","a","-2",4,"primary","Primary Stressed",1,"short",156.466214857143,164.004132268446,67.4,57.7192400373008,4.05559056745206,-0.686327305582626,0.367956395978253,"-2.short"
"191","AA","KLH057b_1595","hoʻonoho","hoʻonoho1863.772242","o","-4",4,"secondary","Secondary Stressed",1,"short",122.3303335,126.234290677904,80.1,49.603965,3.90407077005202,-0.942986057089657,-0.230883024768009,"-4.short"
"192","AA","KLH057b_1597","hoʻonoho","hoʻonoho1863.772242","o","-2",4,"primary","Primary Stressed",1,"short",121.110614142857,120.652416555248,76.25,58.963204,4.07691358833134,-0.915997541110957,-0.120480755129436,"-2.short"
"193","AA","KLH057b_1969","hoʻonoho","hoʻonoho2077.707462","o","-4",4,"secondary","Secondary Stressed",1,"short",139.556961,136.336636807606,79,36.173872,3.58833709027603,-0.88390536936067,-0.237306368451583,"-4.short"
"194","AA","KLH057b_1971","hoʻonoho","hoʻonoho2077.707462","o","-2",4,"primary","Primary Stressed",1,"short",NA,NA,78.1,48.901716,3.88981248788966,-0.7553247020335,-0.0304418251157683,"-2.short"
"195","AA","KLH057b_1796","hoʻopaʻa","hoʻopaʻa1950.739475","o","-4",4,"secondary","Secondary Stressed",1,"short",135.793323,136.843124493717,77.4,49.276315,3.89744353964363,-0.938353810934887,-0.220532296925328,"-4.short"
"196","AA","KLH057b_1798","hoʻopaʻa","hoʻopaʻa1950.739475","a","-2",4,"primary","Primary Stressed",1,"short",144.974804,139.364341353767,75,41.208906,3.71865439804373,-0.590914489536998,0.0305857787734176,"-2.short"
"197","JM","KLH016c_0434","hoʻopaʻa","hoʻopaʻa260.60068257659","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,70.65,50.3637922651592,3.91927250946172,-0.807636311306822,-0.169192264503848,"-4.short"
"198","JM","KLH016c_0436","hoʻopaʻa","hoʻopaʻa260.60068257659","a","-2",4,"primary","Primary Stressed",1,"short",111.282087,99.6092700987988,74.3,80.1242149673271,4.38357811759318,-0.31804956963792,0.130347757637625,"-2.short"
"199","JM","KLH016c_0627","hoʻopaʻa","hoʻopaʻa347.6605","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,72.3,57.8507280221743,4.05786603821347,-0.743657648353138,-0.387356117413517,"-4.short"
"200","JM","KLH016c_0629","hoʻopaʻa","hoʻopaʻa347.6605","a","-2",4,"primary","Primary Stressed",1,"short",106.045355590909,85.2302909022283,75.6,137.530539865395,4.92384600055623,-0.345248674925817,0.0758433703216959,"-2.short"
"201","RM","KLH014b_0590","hoʻopaʻa","hoʻopaʻa364.7815","o","-4",4,"secondary","Secondary Stressed",1,"short",171.3507598,173.789629784244,70.4,45.4397579965189,3.81638744861788,-0.913906012435943,-0.261454274864096,"-4.short"
"202","RM","KLH014b_0592","hoʻopaʻa","hoʻopaʻa364.7815","a","-2",4,"primary","Primary Stressed",1,"short",183.695128083333,196.185294085009,68,81.6531283223298,4.40248013248937,-0.329325212427457,0.0650843963225762,"-2.short"
"203","HM","KLH021a_1206","hoʻopaʻa","hoʻopaʻa682.846595201561","o","-4",4,"secondary","Secondary Stressed",1,"short",111.057754666667,104.447305912976,73.5,45.5696478520622,3.81924187761947,-0.809018483866458,-0.274341644278287,"-4.short"
"204","HM","KLH021a_1208","hoʻopaʻa","hoʻopaʻa682.846595201561","a","-2",4,"primary","Primary Stressed",1,"short",148.115835916667,145.282444523946,79.2,81.3937981212121,4.39929907994878,-0.364506354586406,0.0867008523784483,"-2.short"
"205","AA","KLH057b_1759","hoʻopaʻi","hoʻopaʻi1942.333","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,74.1,41.077364,3.71545721552345,-0.841409829228638,-0.142046885874976,"-4.short"
"206","AA","KLH057b_1761","hoʻopaʻi","hoʻopaʻi1942.333","a","-2",4,"primary","Primary Stressed",1,"short",148.574608888889,151.162163810286,73.4,62.651315,4.1375846707467,-0.550615045924385,-0.0171786993341847,"-2.short"
"207","JM","KLH016a_0830","hoʻopaʻi","hoʻopaʻi307.925886102743","o","-4",4,"secondary","Secondary Stressed",1,"short",138.676118875,142.9036603988,79.4,57.9000762176634,4.05871870094533,-0.926240579604828,-0.013586297000483,"-4.short"
"208","JM","KLH016a_0832","hoʻopaʻi","hoʻopaʻi307.925886102743","a","-2",4,"primary","Primary Stressed",1,"short",153.574689428571,152.358033960017,79.95,58.9641556144898,4.0769297273256,-0.576445623233195,0.100220948651994,"-2.short"
"209","JM","KLH016c_0348","hoʻopiha","hoʻopiha237.3065","o","-4",4,"secondary","Secondary Stressed",1,"short",68.798752,NA,68.8,46.8464025818491,3.84687421986323,-1.13338023299907,-0.566076323724635,"-4.short"
"210","JM","KLH016c_0350","hoʻopiha","hoʻopiha237.3065","i","-2",4,"primary","Primary Stressed",1,"short",124.050232928571,124.306445568711,79.15,90.6859915756968,4.50740289729529,-1.02705546353005,0.647942752676617,"-2.short"
"211","AA","KLH057a_5959","hoʻopiha","hoʻopiha2574.041494","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,72.9,32.895398,3.49333276956797,-0.95752211534945,-0.193482502004785,"-4.short"
"212","AA","KLH057a_5961","hoʻopiha","hoʻopiha2574.041494","i","-2",4,"primary","Primary Stressed",1,"short",166.154867076923,166.908942266857,83,84.066018,4.43160241873461,-1.15850409486081,0.625546199818534,"-2.short"
"213","LV","KLH032a_1041","hoʻopili","hoʻopili568.821495934337","o","-4",4,"secondary","Secondary Stressed",1,"short",265.7491394,267.206353692711,77.9,45.1426917845765,3.809828401525,-0.954153614363709,-0.376931472907061,"-4.short"
"214","LV","KLH032a_1043","hoʻopili","hoʻopili568.821495934337","i","-2",4,"primary","Primary Stressed",1,"short",260.572648888889,254.858011621814,78.3,63.5341588080109,4.15157769524845,-1.44846735762952,0.752621212149521,"-2.short"
"215","JM","KLH016c_0617","hoʻopiʻo","hoʻopiʻo346.2505","o","-4",4,"secondary","Secondary Stressed",1,"short",89.8945896666667,95.4460765399007,69.45,51.9180406731721,3.94966633426412,-0.975848913920827,-0.30966912343244,"-4.short"
"216","JM","KLH016c_0619","hoʻopiʻo","hoʻopiʻo346.2505","i","-2",4,"primary","Primary Stressed",1,"short",128.953911307692,126.495410279597,75.1,81.1765625547309,4.39662656701499,-1.38798799772142,0.665178012546151,"-2.short"
"217","LV","KLH032d_0022","hoʻopuka","hoʻopuka15.2057675703497","o","-4",4,"secondary","Secondary Stressed",1,"short",164.261520333333,163.216520060915,69.9,44.5183199372163,3.79590078843598,-0.820091013227359,-0.190243963553839,"-4.short"
"218","LV","KLH032d_0024","hoʻopuka","hoʻopuka15.2057675703497","u","-2",4,"primary","Primary Stressed",1,"short",198.975733,184.884998117043,67.8,36.236644704621,3.59007089147516,-1.06769486211173,-0.259413654066978,"-2.short"
"219","LV","KLH032d_0201","hoʻopuka","hoʻopuka92.9959","o","-4",4,"secondary","Secondary Stressed",1,"short",168.5953614,164.650539322555,71.7,50.4674400942235,3.92132837773082,-0.838853289682882,-0.329164675703967,"-4.short"
"220","LV","KLH032d_0203","hoʻopuka","hoʻopuka92.9959","u","-2",4,"primary","Primary Stressed",1,"short",204.005104,189.655487692357,69.65,47.3955865464859,3.85852911353232,-1.53579554121138,-1.23301884253711,"-2.short"
"221","DK","KLH063c_0861","kakolika","kakolika386.0928","a","-4",4,"secondary","Secondary Stressed",1,"short",173.664262444444,164.726276453578,76.4,60.0685242694112,4.09548598171181,-0.690201360239763,0.0278745484733536,"-4.short"
"222","DK","KLH063c_0863","kakolika","kakolika386.0928","i","-2",4,"primary","Primary Stressed",1,"short",193.977969769231,193.887095055901,76.2,80.0913656925104,4.38316805416312,-1.21594873443906,0.646972128505794,"-2.short"
"223","DK","KLH063c_1156","kakolika","kakolika483.190087295983","a","-4",4,"secondary","Secondary Stressed",1,"short",133.136032,NA,75.6,52.7099708452283,3.96480463775044,-0.583545004048136,0.116802300521679,"-4.short"
"224","DK","KLH063c_1158","kakolika","kakolika483.190087295983","i","-2",4,"primary","Primary Stressed",1,"short",164.8381011,166.467499453347,75.6,60.0000000000023,4.09434456222214,-1.24819760971346,0.576322449409611,"-2.short"
"225","JM","KLH016e_0074","kalawina","kalawina39.8893746573153","a","-4",4,"secondary","Secondary Stressed",1,"short",138.2918642,134.7329266602,77.5,50.0777813090565,3.91357742287626,-0.613772994072695,0.189257246890477,"-4.short"
"226","JM","KLH016e_0076","kalawina","kalawina39.8893746573153","i","-2",4,"primary","Primary Stressed",1,"short",169.461673,172.617675144243,79.55,62.7735568521999,4.13953391556713,-1.22904880116237,0.624173490475137,"-2.short"
"227","DK","KLH063c_1017","kalawina","kalawina440.5378","a","-4",4,"secondary","Secondary Stressed",1,"short",156.38298,142.422354643448,74.8,33.3029436014272,3.50564578951892,-0.762236792791512,0.117265049257378,"-4.short"
"228","DK","KLH063c_1019","kalawina","kalawina440.5378","i","-2",4,"primary","Primary Stressed",1,"short",163.750155,163.522249568989,71.6,45.2029687053255,3.81116276400275,-1.23962548413471,0.445408190590059,"-2.short"
"229","SB","KLH033e_0168","kamaliʻi","kamaliʻi99.6684971807556","a","-4",4,"secondary","Secondary Stressed",1,"short",205.1384545,197.241504349905,72.15,42.4518553262345,3.7483706179562,-0.846779384577119,0.259005751086429,"-4.short"
"230","SB","KLH033e_0170","kamaliʻi","kamaliʻi99.6684971807556","i","-2",4,"primary","Primary Stressed",1,"short",192.175949,190.663964232563,70.1,41.580240843345,3.72762507470133,-1.26903920320709,0.735386640110693,"-2.short"
"231","LV","KLH032a_2531","kaʻahele","kaʻahele1083.6381","a","-4",4,"secondary","Secondary Stressed",1,"short",121.2705214,NA,67.2,54.3629819214857,3.99568344284626,-0.163862365159616,0.378663739750811,"-4.short"
